iteration,p_upstream_kinematic,p_outlet_kinematic,p_step_kinematic,static_pressure_delta_pa,total_pressure_drop_pa,p_step_abs_pa
364,-2716.3,1.44895,-2898.5,-3329.242464,752.9920251,97774.3375
365,-2716.3,1.44895,-2898.5,-3329.242464,752.9920251,97774.3375
366,-2716.3,1.44894,-2898.5,-3329.242452,752.9920373,97774.3375
367,-2716.3,1.44893,-2898.5,-3329.242439,752.9920496,97774.3375
368,-2716.3,1.44892,-2898.5,-3329.242427,752.9920618,97774.3375
369,-2716.3,1.44891,-2898.5,-3329.242415,752.9920741,97774.3375
370,-2716.3,1.4489,-2898.5,-3329.242403,752.9920863,97774.3375
371,-2716.3,1.4489,-2898.5,-3329.242403,752.9920866,97774.3375
372,-2716.3,1.44889,-2898.5,-3329.24239,752.9920989,97774.3375
373,-2716.3,1.44888,-2898.5,-3329.242378,752.9921111,97774.3375
374,-2716.3,1.44887,-2898.5,-3329.242366,752.9921234,97774.3375
375,-2716.3,1.44886,-2898.5,-3329.242354,752.9921356,97774.3375
376,-2716.3,1.44885,-2898.5,-3329.242341,752.9921479,97774.3375
377,-2716.3,1.44884,-2898.5,-3329.242329,752.9921601,97774.3375
378,-2716.3,1.44883,-2898.5,-3329.242317,752.9921726,97774.3375
379,-2716.3,1.44882,-2898.5,-3329.242305,752.9921849,97774.3375
380,-2716.3,1.4488,-2898.5,-3329.24228,752.9922094,97774.3375
381,-2716.3,1.44879,-2898.5,-3329.242268,752.9922216,97774.3375
382,-2716.3,1.44878,-2898.5,-3329.242256,752.9922339,97774.3375
383,-2716.3,1.44877,-2898.5,-3329.242243,752.9922461,97774.3375
384,-2716.3,1.44876,-2898.5,-3329.242231,752.9922584,97774.3375
385,-2716.3,1.44874,-2898.5,-3329.242207,752.9922829,97774.3375
386,-2716.3,1.44873,-2898.5,-3329.242194,752.9922954,97774.3375
387,-2716.3,1.44872,-2898.5,-3329.242182,752.9923077,97774.3375
388,-2716.3,1.4487,-2898.5,-3329.242158,752.9923322,97774.3375
389,-2716.3,1.44869,-2898.5,-3329.242145,752.9923444,97774.3375
390,-2716.3,1.44868,-2898.5,-3329.242133,752.9923567,97774.3375
391,-2716.3,1.44867,-2898.5,-3329.242121,752.9923689,97774.3375
392,-2716.3,1.44866,-2898.5,-3329.242109,752.9923812,97774.3375
393,-2716.3,1.44865,-2898.5,-3329.242096,752.9923934,97774.3375
394,-2716.3,1.44865,-2898.5,-3329.242096,752.9923934,97774.3375
395,-2716.3,1.44864,-2898.5,-3329.242084,752.992406,97774.3375
396,-2716.3,1.44863,-2898.5,-3329.242072,752.9924182,97774.3375
397,-2716.3,1.44862,-2898.5,-3329.24206,752.9924305,97774.3375
398,-2716.3,1.44861,-2898.5,-3329.242047,752.9924427,97774.3375
399,-2716.3,1.44861,-2898.5,-3329.242047,752.9924427,97774.3375
400,-2716.3,1.44861,-2898.5,-3329.242047,752.9924427,97774.3375
401,-2716.3,1.44861,-2898.5,-3329.242047,752.9924427,97774.3375
402,-2716.3,1.44861,-2898.5,-3329.242047,752.9924427,97774.3375
403,-2716.3,1.44861,-2898.5,-3329.242047,752.9924427,97774.3375
404,-2716.3,1.44861,-2898.5,-3329.242047,752.9924427,97774.3375
405,-2716.3,1.44861,-2898.5,-3329.242047,752.9924427,97774.3375
406,-2716.3,1.44861,-2898.5,-3329.242047,752.9924427,97774.3375
407,-2716.3,1.4486,-2898.5,-3329.242035,752.992455,97774.3375
408,-2716.3,1.4486,-2898.5,-3329.242035,752.992455,97774.3375
409,-2716.3,1.4486,-2898.5,-3329.242035,752.992455,97774.3375
410,-2716.3,1.4486,-2898.5,-3329.242035,752.992455,97774.3375
411,-2716.3,1.4486,-2898.5,-3329.242035,752.992455,97774.3375
412,-2716.3,1.4486,-2898.5,-3329.242035,752.992455,97774.3375
413,-2716.3,1.4486,-2898.5,-3329.242035,752.992455,97774.3375
414,-2716.3,1.4486,-2898.5,-3329.242035,752.992455,97774.3375
415,-2716.3,1.4486,-2898.5,-3329.242035,752.992455,97774.3375
416,-2716.3,1.4486,-2898.5,-3329.242035,752.992455,97774.3375
417,-2716.3,1.4486,-2898.5,-3329.242035,752.992455,97774.3375
418,-2716.3,1.4486,-2898.5,-3329.242035,752.992455,97774.3375
419,-2716.3,1.4486,-2898.5,-3329.242035,752.992455,97774.3375
420,-2716.3,1.4486,-2898.5,-3329.242035,752.992455,97774.3375
421,-2716.3,1.4486,-2898.5,-3329.242035,752.992455,97774.3375
422,-2716.3,1.4486,-2898.5,-3329.242035,752.992455,97774.3375
423,-2716.3,1.4486,-2898.5,-3329.242035,752.992455,97774.3375
424,-2716.3,1.4486,-2898.5,-3329.242035,752.992455,97774.3375
425,-2716.3,1.44859,-2898.5,-3329.242023,752.9924672,97774.3375
426,-2716.3,1.44859,-2898.5,-3329.242023,752.9924672,97774.3375
427,-2716.3,1.44859,-2898.5,-3329.242023,752.9924672,97774.3375
428,-2716.3,1.44861,-2898.5,-3329.242047,752.9924427,97774.3375
429,-2716.3,1.44861,-2898.5,-3329.242047,752.9924427,97774.3375
430,-2716.3,1.44861,-2898.5,-3329.242047,752.9924427,97774.3375
431,-2716.3,1.44861,-2898.5,-3329.242047,752.9924427,97774.3375
432,-2716.3,1.4486,-2898.5,-3329.242035,752.9924553,97774.3375
433,-2716.3,1.4486,-2898.5,-3329.242035,752.9924553,97774.3375
434,-2716.3,1.4486,-2898.5,-3329.242035,752.992455,97774.3375
435,-2716.3,1.4486,-2898.5,-3329.242035,752.992455,97774.3375
436,-2716.3,1.4486,-2898.5,-3329.242035,752.992455,97774.3375
437,-2716.3,1.4486,-2898.5,-3329.242035,752.992455,97774.3375
438,-2716.3,1.4486,-2898.5,-3329.242035,752.992455,97774.3375
439,-2716.3,1.4486,-2898.5,-3329.242035,752.9924553,97774.3375
440,-2716.3,1.4486,-2898.5,-3329.242035,752.9924553,97774.3375
441,-2716.3,1.4486,-2898.5,-3329.242035,752.9924553,97774.3375
442,-2716.3,1.4486,-2898.5,-3329.242035,752.992455,97774.3375
443,-2716.3,1.4486,-2898.5,-3329.242035,752.992455,97774.3375
444,-2716.3,1.4486,-2898.5,-3329.242035,752.992455,97774.3375
445,-2716.3,1.4486,-2898.5,-3329.242035,752.992455,97774.3375
446,-2716.3,1.4486,-2898.5,-3329.242035,752.992455,97774.3375
447,-2716.3,1.4486,-2898.5,-3329.242035,752.992455,97774.3375
448,-2716.3,1.4486,-2898.5,-3329.242035,752.992455,97774.3375
449,-2716.3,1.4486,-2898.5,-3329.242035,752.992455,97774.3375
450,-2716.3,1.4486,-2898.5,-3329.242035,752.992455,97774.3375
451,-2716.3,1.4486,-2898.5,-3329.242035,752.992455,97774.3375
452,-2716.3,1.4486,-2898.5,-3329.242035,752.992455,97774.3375
453,-2716.3,1.4486,-2898.5,-3329.242035,752.992455,97774.3375
454,-2716.3,1.4486,-2898.5,-3329.242035,752.992455,97774.3375
455,-2716.3,1.4486,-2898.5,-3329.242035,752.992455,97774.3375
456,-2716.3,1.4486,-2898.5,-3329.242035,752.992455,97774.3375
