time,field,initial_residual,final_residual,linear_iterations
148,k,0.000957477,9.33876e-05,1
149,Ux,0.000665692,9.1462e-06,2
149,Uy,0.00283919,0.000213095,1
149,p,0.0106455,9.09857e-05,4
149,omega,0.000373202,2.38461e-05,1
149,k,0.000915003,8.91444e-05,1
150,Ux,0.000634422,8.71986e-06,2
150,Uy,0.00270505,0.000200923,1
150,p,0.0101805,8.56391e-05,4
150,omega,0.000357175,2.26271e-05,1
150,k,0.000874764,8.50855e-05,1
151,Ux,0.000604735,8.31728e-06,2
151,Uy,0.00257834,0.000189301,1
151,p,0.00973163,8.07917e-05,4
151,omega,0.000341686,2.14571e-05,1
151,k,0.000836454,8.11915e-05,1
152,Ux,0.000576383,7.9292e-06,2
152,Uy,0.00245881,0.000177674,1
152,p,0.00927407,7.62649e-05,4
152,omega,0.000326632,2.03371e-05,1
152,k,0.000800082,7.74535e-05,1
153,Ux,0.000549404,7.55383e-06,2
153,Uy,0.00234425,0.00016634,1
153,p,0.0088296,7.19837e-05,4
153,omega,0.00031212,1.92628e-05,1
153,k,0.000765465,7.38725e-05,1
154,Ux,0.000524389,7.19477e-06,2
154,Uy,0.00223914,0.000156128,1
154,p,0.00845077,6.80161e-05,4
154,omega,0.00029805,1.82332e-05,1
154,k,0.000732473,7.0441e-05,1
155,Ux,0.000500488,6.85806e-06,2
155,Uy,0.00213359,0.000146216,1
155,p,0.0080614,6.42385e-05,4
155,omega,0.000284381,1.72525e-05,1
155,k,0.00070092,6.71547e-05,1
156,Ux,0.000477583,6.5394e-06,2
156,Uy,0.00202369,0.000136735,1
156,p,0.00768391,6.07922e-05,4
156,omega,0.000271206,1.6318e-05,1
156,k,0.000670689,6.40093e-05,1
157,Ux,0.000456112,6.23884e-06,2
157,Uy,0.00192231,0.00012811,1
157,p,0.00734568,5.82326e-05,4
157,omega,0.000258423,1.54285e-05,1
157,k,0.000641701,6.10136e-05,1
158,Ux,0.000436842,5.95618e-06,2
158,Uy,0.00183076,0.000120393,1
158,p,0.00700723,5.75001e-05,4
158,omega,0.000246005,1.45876e-05,1
158,k,0.000613814,5.81596e-05,1
159,Ux,0.000418369,5.69225e-06,2
159,Uy,0.00174303,0.000113392,1
159,p,0.00668471,5.8275e-05,4
159,omega,0.000233938,1.37953e-05,1
159,k,0.000586955,5.54393e-05,1
160,Ux,0.00040086,5.44419e-06,2
160,Uy,0.00165389,0.000107115,1
160,p,0.006391,5.95051e-05,4
160,omega,0.000222381,1.30504e-05,1
160,k,0.000561146,5.28519e-05,1
161,Ux,0.000384156,5.20975e-06,2
161,Uy,0.00157423,0.000101321,1
161,p,0.00610553,6.04147e-05,4
161,omega,0.000211092,1.2354e-05,1
161,k,0.000536368,5.03762e-05,1
162,Ux,0.000367971,4.98567e-06,2
162,Uy,0.00149789,9.58777e-05,1
162,p,0.00582722,2.57587e-05,5
162,omega,0.000200463,1.17066e-05,1
162,k,0.000512513,4.80158e-05,1
163,Ux,0.00035212,4.75694e-06,2
163,Uy,0.0014219,9.06831e-05,1
163,p,0.00555785,2.47323e-05,5
163,omega,0.000190103,1.10774e-05,1
163,k,0.000489356,4.57418e-05,1
164,Ux,0.000336792,4.54403e-06,2
164,Uy,0.00135248,8.60255e-05,1
164,p,0.00530869,2.4266e-05,5
164,omega,0.000180125,1.0483e-05,1
164,k,0.00046703,4.35605e-05,1
165,Ux,0.000322615,4.34421e-06,2
165,Uy,0.00129487,8.17266e-05,1
165,p,0.00508026,2.4345e-05,5
165,omega,0.000170568,9.91778e-06,1
165,k,0.000445615,4.14713e-05,1
166,Ux,0.000308974,4.15294e-06,2
166,Uy,0.0012377,7.76684e-05,1
166,p,0.00485557,2.44802e-05,5
166,omega,0.000161393,9.38124e-06,1
166,k,0.000424938,3.94723e-05,1
167,Ux,0.000295503,3.9668e-06,2
167,Uy,0.00118424,7.40008e-05,1
167,p,0.0046553,4.49634e-05,4
167,omega,0.00015251,8.87265e-06,1
167,k,0.000405048,3.75612e-05,1
168,Ux,0.000282661,3.80236e-06,2
168,Uy,0.00113527,7.0867e-05,1
168,p,0.00445515,4.37844e-05,4
168,omega,0.000144078,8.3926e-06,1
168,k,0.000385601,3.57237e-05,1
169,Ux,0.00027018,3.62906e-06,2
169,Uy,0.00108672,6.79783e-05,1
169,p,0.00425966,4.18037e-05,4
169,omega,0.000136189,7.93958e-06,1
169,k,0.000366768,3.39501e-05,1
170,Ux,0.00025766,3.4527e-06,2
170,Uy,0.00104479,6.52418e-05,1
170,p,0.0040818,3.8533e-05,4
170,omega,0.000128807,7.51743e-06,1
170,k,0.0003485,3.22361e-05,1
171,Ux,0.000245149,3.27825e-06,2
171,Uy,0.00100284,6.27091e-05,1
171,p,0.00391624,3.41476e-05,4
171,omega,0.000121787,7.12612e-06,1
171,k,0.000330873,3.05882e-05,1
172,Ux,0.000233105,3.10728e-06,2
172,Uy,0.000960882,6.0076e-05,1
172,p,0.00374402,2.98895e-05,4
172,omega,0.000115067,6.75785e-06,1
172,k,0.000313867,2.90137e-05,1
173,Ux,0.000221397,2.94213e-06,2
173,Uy,0.000921351,5.78371e-05,1
173,p,0.00358228,2.64823e-05,4
173,omega,0.000108662,6.4071e-06,1
173,k,0.000297503,2.75108e-05,1
174,Ux,0.000210242,2.78372e-06,2
174,Uy,0.000882418,5.57672e-05,1
174,p,0.00342866,2.42776e-05,4
174,omega,0.000102627,6.07182e-06,1
174,k,0.000281784,2.60704e-05,1
175,Ux,0.000199417,2.63203e-06,2
175,Uy,0.000844949,5.37609e-05,1
175,p,0.00327788,2.27854e-05,4
175,omega,9.70603e-05,5.75261e-06,1
175,k,0.000266786,2.46886e-05,1
176,Ux,0.000189159,2.48783e-06,2
176,Uy,0.000809527,5.17648e-05,1
176,p,0.00313735,2.17804e-05,4
176,omega,9.17594e-05,5.4471e-06,1
176,k,0.000252416,2.33658e-05,1
177,Ux,0.000179167,2.35253e-06,2
177,Uy,0.000774242,4.97742e-05,1
177,p,0.00300615,2.16828e-05,4
177,omega,8.67229e-05,5.15321e-06,1
177,k,0.000238724,2.21046e-05,1
178,Ux,0.000169672,2.22656e-06,2
178,Uy,0.00073925,4.77755e-05,1
178,p,0.00288602,2.19206e-05,4
178,omega,8.19263e-05,4.87266e-06,1
178,k,0.000225644,2.0903e-05,1
179,Ux,0.00016063,2.10828e-06,2
179,Uy,0.000703929,4.56385e-05,1
179,p,0.00276089,2.22659e-05,4
179,omega,7.74192e-05,4.60958e-06,1
179,k,0.000213135,1.97595e-05,1
180,Ux,0.000152071,1.99617e-06,2
180,Uy,0.000670733,4.35026e-05,1
180,p,0.00262985,2.22687e-05,4
180,omega,7.31547e-05,4.3606e-06,1
180,k,0.000201219,1.86665e-05,1
181,Ux,0.000143702,1.88786e-06,2
181,Uy,0.000640652,4.1388e-05,1
181,p,0.00251638,2.13377e-05,4
181,omega,6.91236e-05,4.12365e-06,1
181,k,0.000189935,1.76247e-05,1
182,Ux,0.000135641,1.78228e-06,2
182,Uy,0.000612673,3.92999e-05,1
182,p,0.00240065,1.83259e-05,4
182,omega,6.53274e-05,3.89771e-06,1
182,k,0.000179142,1.66312e-05,1
183,Ux,0.000127964,1.67836e-06,2
183,Uy,0.000584931,3.73365e-05,1
183,p,0.00228854,1.45388e-05,4
183,omega,6.1756e-05,3.6823e-06,1
183,k,0.000168861,1.5686e-05,1
184,Ux,0.000120509,1.5769e-06,2
184,Uy,0.000556533,3.54145e-05,1
184,p,0.00218507,1.31275e-05,4
184,omega,5.84054e-05,3.47838e-06,1
184,k,0.000159125,1.47924e-05,1
185,Ux,0.000113271,1.48047e-06,2
185,Uy,0.000530871,3.34591e-05,1
185,p,0.00208783,1.25674e-05,4
185,omega,5.52263e-05,3.28408e-06,1
185,k,0.000149927,1.3949e-05,1
186,Ux,0.000106616,1.39035e-06,2
186,Uy,0.00050716,3.15061e-05,1
186,p,0.00198539,1.18306e-05,4
186,omega,5.22033e-05,3.0978e-06,1
186,k,0.000141224,1.315e-05,1
187,Ux,0.000100502,1.00477e-05,1
187,Uy,0.000483916,2.988e-05,1
187,p,0.00189076,1.11686e-05,4
187,omega,4.89849e-05,2.88888e-06,1
187,k,0.00013252,1.23154e-05,1
188,Ux,9.50009e-05,1.23997e-06,2
188,Uy,0.000460742,2.82305e-05,1
188,p,0.00180928,1.04149e-05,4
188,omega,4.63483e-05,2.7269e-06,1
188,k,0.000124873,1.16276e-05,1
189,Ux,8.96254e-05,8.93514e-06,1
189,Uy,0.000439544,2.66204e-05,1
189,p,0.00173192,1.00765e-05,4
189,omega,4.35462e-05,2.54483e-06,1
189,k,0.000117241,1.08916e-05,1
190,Ux,8.49682e-05,8.46448e-06,1
190,Uy,0.000416771,2.48996e-05,1
190,p,0.00165491,9.6385e-06,4
190,omega,4.09523e-05,2.37939e-06,1
190,k,0.000110139,1.02195e-05,1
191,Ux,8.05852e-05,8.03002e-06,1
191,Uy,0.000394415,2.33412e-05,1
191,p,0.00158079,9.21986e-06,4
191,omega,3.85524e-05,2.22866e-06,1
191,k,0.000103532,9.60058e-06,1
192,Ux,7.64257e-05,7.62079e-06,1
192,Uy,0.000372985,2.1907e-05,1
192,p,0.00150948,9.03748e-06,4
192,omega,3.63366e-05,2.09044e-06,1
192,k,9.73958e-05,9.02633e-06,1
193,Ux,7.25571e-05,7.22428e-06,1
193,Uy,0.000354061,2.04626e-05,1
193,p,0.00144,9.13521e-06,4
193,omega,3.42946e-05,1.96323e-06,1
193,k,9.17263e-05,8.49121e-06,1
194,Ux,6.89276e-05,6.83696e-06,1
194,Uy,0.000335825,1.91004e-05,1
194,p,0.00137296,9.35649e-06,4
194,omega,3.24005e-05,1.84597e-06,1
194,k,8.64836e-05,7.99511e-06,1
195,Ux,6.54453e-05,6.46192e-06,1
195,Uy,0.000318085,1.78805e-05,1
195,p,0.0013108,9.77402e-06,4
195,omega,3.06327e-05,1.73748e-06,1
195,k,8.16082e-05,7.5347e-06,1
196,Ux,6.20963e-05,6.10081e-06,1
196,Uy,0.000302533,1.67927e-05,1
196,p,0.00125033,9.92657e-06,4
196,omega,2.89751e-05,1.63661e-06,1
196,k,7.70722e-05,7.10486e-06,1
197,Ux,5.88248e-05,5.76042e-06,1
197,Uy,0.000287883,1.57495e-05,1
197,p,0.00118969,9.82954e-06,4
197,omega,2.74044e-05,1.54225e-06,1
197,k,7.28512e-05,6.70256e-06,1
198,Ux,5.58181e-05,5.44693e-06,1
198,Uy,0.000274213,1.47804e-05,1
198,p,0.00113241,9.44646e-06,4
198,omega,2.59161e-05,1.45445e-06,1
198,k,6.89197e-05,6.32621e-06,1
199,Ux,5.30286e-05,5.16207e-06,1
199,Uy,0.000260864,1.38908e-05,1
199,p,0.00107712,8.85619e-06,4
199,omega,2.45091e-05,1.37262e-06,1
199,k,6.52316e-05,5.97897e-06,1
200,Ux,5.04108e-05,4.90466e-06,1
200,Uy,0.000248238,1.30395e-05,1
200,p,0.00102467,8.06062e-06,4
200,omega,2.31824e-05,1.29566e-06,1
200,k,6.17692e-05,5.65512e-06,1
201,Ux,4.80335e-05,4.67001e-06,1
201,Uy,0.000235811,1.22861e-05,1
201,p,0.000975595,7.27484e-06,4
201,omega,2.19207e-05,1.22383e-06,1
201,k,5.85114e-05,5.35095e-06,1
202,Ux,4.58006e-05,4.45211e-06,1
202,Uy,0.000224236,1.16124e-05,1
202,p,0.000929499,6.67919e-06,4
202,omega,2.07243e-05,1.15733e-06,1
202,k,5.54587e-05,5.06587e-06,1
203,Ux,4.3642e-05,4.24712e-06,1
203,Uy,0.000213674,1.09539e-05,1
203,p,0.00088286,6.26639e-06,4
203,omega,1.9594e-05,1.09466e-06,1
203,k,5.25934e-05,4.79859e-06,1
204,Ux,4.15681e-05,4.0495e-06,1
204,Uy,0.000204758,1.03328e-05,1
204,p,0.000838906,6.00692e-06,4
204,omega,1.85222e-05,1.03536e-06,1
204,k,4.98807e-05,4.54692e-06,1
205,Ux,3.95781e-05,3.85856e-06,1
205,Uy,0.000195437,9.79546e-06,1
205,p,0.000798876,5.73175e-06,4
205,omega,1.75064e-05,9.79302e-07,1
205,k,4.73064e-05,4.30917e-06,1
206,Ux,3.7697e-05,3.67382e-06,1
206,Uy,0.000186255,9.31307e-06,1
206,p,0.000763701,5.38484e-06,4
206,omega,1.6543e-05,9.26714e-07,1
206,k,4.48658e-05,4.08422e-06,1
207,Ux,3.58766e-05,3.4963e-06,1
207,Uy,0.000177677,8.86034e-06,1
207,p,0.000729806,4.96437e-06,4
207,omega,1.56307e-05,8.77482e-07,1
207,k,4.25445e-05,3.87152e-06,1
208,Ux,3.41296e-05,3.32596e-06,1
208,Uy,0.000169325,8.43534e-06,1
208,p,0.000698603,4.54139e-06,4
208,omega,1.4772e-05,8.31106e-07,1
208,k,4.03338e-05,3.6707e-06,1
209,Ux,3.24316e-05,3.16214e-06,1
209,Uy,0.000161016,8.06869e-06,1
209,p,0.000668555,4.16231e-06,4
209,omega,1.39546e-05,7.87215e-07,1
209,k,3.82257e-05,3.48019e-06,1
210,Ux,3.08025e-05,3.00482e-06,1
210,Uy,0.000153243,7.68023e-06,1
210,p,0.000638941,3.81709e-06,4
210,omega,1.31803e-05,7.45723e-07,1
210,k,3.62171e-05,3.29879e-06,1
211,Ux,2.92472e-05,2.85415e-06,1
211,Uy,0.00014623,7.32751e-06,1
211,p,0.000611949,3.52835e-06,4
211,omega,1.24445e-05,7.06562e-07,1
211,k,3.42976e-05,3.12588e-06,1
212,Ux,2.7751e-05,2.71133e-06,1
212,Uy,0.000139127,7.0245e-06,1
212,p,0.00058615,3.33038e-06,4
212,omega,1.17455e-05,6.69569e-07,1
212,k,3.24543e-05,2.96118e-06,1
213,Ux,2.63241e-05,2.57565e-06,1
213,Uy,0.000131964,6.73705e-06,1
213,p,0.000561263,3.16099e-06,4
213,omega,1.10834e-05,6.3464e-07,1
213,k,3.0689e-05,2.80453e-06,1
214,Ux,2.49739e-05,2.44499e-06,1
214,Uy,0.00012543,6.45107e-06,1
214,p,0.000534972,3.03249e-06,4
214,omega,1.04581e-05,6.01628e-07,1
214,k,2.89993e-05,2.65511e-06,1
215,Ux,2.37008e-05,2.31963e-06,1
215,Uy,0.000119889,6.15639e-06,1
215,p,0.000508619,2.91256e-06,4
215,omega,9.86582e-06,5.70338e-07,1
215,k,2.73881e-05,2.513e-06,1
216,Ux,2.24774e-05,2.19895e-06,1
216,Uy,0.000114687,5.89754e-06,1
216,p,0.000484842,2.80726e-06,4
216,omega,9.30471e-06,5.40617e-07,1
216,k,2.58573e-05,2.37821e-06,1
217,Ux,2.13061e-05,2.0833e-06,1
217,Uy,0.000109712,5.67142e-06,1
217,p,0.000463421,2.69726e-06,4
217,omega,8.77354e-06,5.12399e-07,1
217,k,2.44078e-05,2.2502e-06,1
218,Ux,2.02167e-05,1.9722e-06,1
218,Uy,0.00010482,5.44496e-06,1
218,p,0.000443522,2.55083e-06,4
218,omega,8.27365e-06,4.8552e-07,1
218,k,2.30321e-05,2.12833e-06,1
219,Ux,1.9174e-05,1.86626e-06,1
219,Uy,0.000100378,5.219e-06,1
219,p,0.000424288,2.35557e-06,4
219,omega,7.80569e-06,4.601e-07,1
219,k,2.17264e-05,2.0128e-06,1
220,Ux,1.8167e-05,1.76493e-06,1
220,Uy,9.61477e-05,4.98935e-06,1
220,p,0.00040534,2.14149e-06,4
220,omega,7.36836e-06,4.35932e-07,1
220,k,2.04892e-05,1.90329e-06,1
221,Ux,1.71954e-05,1.66776e-06,1
221,Uy,9.20054e-05,4.76663e-06,1
221,p,0.000386466,1.9564e-06,4
221,omega,6.95747e-06,4.1327e-07,1
221,k,1.9328e-05,1.79935e-06,1
222,Ux,1.62735e-05,1.57517e-06,1
222,Uy,8.8086e-05,4.56794e-06,1
222,p,0.000368326,1.83305e-06,4
222,omega,6.5708e-06,3.91823e-07,1
222,k,1.82303e-05,1.7014e-06,1
223,Ux,1.53873e-05,1.4857e-06,1
223,Uy,8.41148e-05,4.38765e-06,1
223,p,0.000352244,1.73913e-06,4
223,omega,6.20867e-06,3.71501e-07,1
223,k,1.7193e-05,1.60823e-06,1
224,Ux,1.45462e-05,1.39916e-06,1
224,Uy,8.02538e-05,4.20298e-06,1
224,p,0.000337456,1.65711e-06,4
224,omega,5.86592e-06,3.51988e-07,1
224,k,1.62119e-05,1.5201e-06,1
225,Ux,1.37475e-05,1.3159e-06,1
225,Uy,7.66679e-05,4.01886e-06,1
225,p,0.000321777,1.57933e-06,4
225,omega,5.54521e-06,3.33439e-07,1
225,k,1.52896e-05,1.43633e-06,1
226,Ux,1.29773e-05,1.23652e-06,1
226,Uy,7.3205e-05,3.83133e-06,1
226,p,0.000306588,1.4851e-06,4
226,omega,5.24508e-06,3.15806e-07,1
226,k,1.44263e-05,1.35713e-06,1
227,Ux,1.2251e-05,1.16176e-06,1
227,Uy,6.99848e-05,3.65984e-06,1
227,p,0.000292535,1.3885e-06,4
227,omega,4.96316e-06,2.99017e-07,1
227,k,1.36111e-05,1.28211e-06,1
228,Ux,1.15655e-05,1.09219e-06,1
228,Uy,6.6867e-05,3.49804e-06,1
228,p,0.000279732,1.28542e-06,4
228,omega,4.69658e-06,2.82908e-07,1
228,k,1.28403e-05,1.2114e-06,1
229,Ux,1.09255e-05,1.02701e-06,1
229,Uy,6.36357e-05,3.32715e-06,1
229,p,0.000268552,1.22646e-06,4
229,omega,4.44335e-06,2.67527e-07,1
229,k,1.21123e-05,1.14472e-06,1
230,Ux,1.03258e-05,9.66182e-07,1
230,Uy,6.07646e-05,3.15163e-06,1
230,p,0.000256922,1.17575e-06,4
230,omega,4.20366e-06,2.52833e-07,1
230,k,1.14326e-05,1.08156e-06,1
231,Ux,9.76582e-06,9.08973e-07,1
231,Uy,5.79754e-05,2.98926e-06,1
231,p,0.000245859,1.14104e-06,4
231,omega,3.97897e-06,2.38787e-07,1
231,k,1.07931e-05,1.02193e-06,1
232,Ux,9.23143e-06,8.54883e-07,1
232,Uy,5.52704e-05,2.82988e-06,1
232,p,0.000234577,1.1189e-06,4
232,omega,3.76684e-06,2.25418e-07,1
232,k,1.01883e-05,9.65727e-07,1
233,Ux,8.74935e-06,8.04341e-07,1
233,Uy,5.26739e-05,2.68359e-06,1
233,p,0.00022384,1.1082e-06,4
233,omega,3.56536e-06,2.12618e-07,1
233,k,9.61982e-06,9.12467e-07,1
234,Ux,8.28624e-06,7.57063e-07,1
234,Uy,5.01205e-05,2.53634e-06,1
234,p,0.00021419,1.1037e-06,4
234,omega,3.37464e-06,2.00436e-07,1
234,k,9.08462e-06,8.62014e-07,1
235,Ux,7.83772e-06,7.12833e-07,1
235,Uy,4.76546e-05,2.38914e-06,1
235,p,0.000205154,1.10153e-06,4
235,omega,3.19333e-06,1.88916e-07,1
235,k,8.58525e-06,8.14592e-07,1
236,Ux,7.41351e-06,6.71125e-07,1
236,Uy,4.53795e-05,2.24928e-06,1
236,p,0.000195568,1.08592e-06,4
236,omega,3.0227e-06,1.78054e-07,1
236,k,8.11821e-06,7.69718e-07,1
237,Ux,7.01475e-06,6.32232e-07,1
237,Uy,4.32145e-05,2.11215e-06,1
237,p,0.000185539,1.05685e-06,4
237,omega,2.86234e-06,1.6781e-07,1
237,k,7.67903e-06,7.27623e-07,1
238,Ux,6.6347e-06,5.96097e-07,1
238,Uy,4.1199e-05,1.98133e-06,1
238,p,0.000176241,9.95371e-07,4
238,omega,2.71084e-06,1.58188e-07,1
238,k,7.26688e-06,6.87965e-07,1
239,Ux,6.28556e-06,5.62752e-07,1
239,Uy,3.93786e-05,1.86058e-06,1
239,p,0.000167924,8.98791e-07,4
239,omega,2.56773e-06,1.49118e-07,1
239,k,6.87971e-06,6.50492e-07,1
240,Ux,5.97137e-06,5.31619e-07,1
240,Uy,3.75253e-05,1.75366e-06,1
240,p,0.000160839,7.82282e-07,4
240,omega,2.43227e-06,1.40552e-07,1
240,k,6.51836e-06,6.15254e-07,1
241,Ux,5.66574e-06,5.02816e-07,1
241,Uy,3.57771e-05,1.64848e-06,1
241,p,0.000153901,6.85374e-07,4
241,omega,2.30329e-06,1.32486e-07,1
241,k,6.17838e-06,5.81954e-07,1
242,Ux,5.37745e-06,4.7628e-07,1
242,Uy,3.422e-05,1.55369e-06,1
242,p,0.000146998,6.19684e-07,4
242,omega,2.18089e-06,1.24903e-07,1
242,k,5.85846e-06,5.50457e-07,1
243,Ux,5.10505e-06,4.51424e-07,1
243,Uy,3.26615e-05,1.46224e-06,1
243,p,0.000140566,5.92423e-07,4
243,omega,2.06429e-06,1.17843e-07,1
243,k,5.55744e-06,5.20823e-07,1
244,Ux,4.8442e-06,4.28345e-07,1
244,Uy,3.11862e-05,1.38073e-06,1
244,p,0.000133931,5.71603e-07,4
244,omega,1.95281e-06,1.11183e-07,1
244,k,5.27399e-06,4.93241e-07,1
245,Ux,4.60054e-06,4.06497e-07,1
245,Uy,2.97402e-05,1.30561e-06,1
245,p,0.000128098,5.47962e-07,4
245,omega,1.84638e-06,1.0492e-07,1
245,k,5.00471e-06,4.67226e-07,1
246,Ux,4.36706e-06,3.85657e-07,1
246,Uy,2.82819e-05,1.23663e-06,1
246,p,0.000122889,5.18613e-07,4
246,omega,1.74489e-06,9.90056e-08,1
246,k,4.74818e-06,4.42514e-07,1
247,Ux,4.14669e-06,3.66024e-07,1
247,Uy,2.68634e-05,1.17326e-06,1
247,p,0.000117309,4.84709e-07,4
247,omega,1.64888e-06,9.34726e-08,1
247,k,4.50622e-06,4.19357e-07,1
248,Ux,3.9435e-06,3.47694e-07,1
248,Uy,2.55986e-05,1.11331e-06,1
248,p,0.000111436,4.61976e-07,4
248,omega,1.55798e-06,8.82139e-08,1
248,k,4.27719e-06,3.97446e-07,1
249,Ux,3.74856e-06,3.30785e-07,1
249,Uy,2.44134e-05,1.05734e-06,1
249,p,0.00010572,4.53245e-07,4
249,omega,1.47098e-06,8.32463e-08,1
249,k,4.0572e-06,3.76525e-07,1
250,Ux,3.56177e-06,3.15126e-07,1
250,Uy,2.33328e-05,1.00729e-06,1
250,p,0.000100855,4.46994e-07,4
250,omega,1.38787e-06,7.85454e-08,1
250,k,3.84546e-06,3.56511e-07,1
251,Ux,3.38955e-06,3.00194e-07,1
251,Uy,2.22046e-05,9.58268e-07,1
251,p,9.68886e-05,4.40231e-07,4
251,omega,1.3095e-06,7.4122e-08,1
251,k,3.64351e-06,3.37417e-07,1
252,Ux,3.22683e-06,2.85984e-07,1
252,Uy,2.11865e-05,9.11576e-07,1
252,p,9.33066e-05,4.31849e-07,4
252,omega,1.23513e-06,6.99747e-08,1
252,k,3.45087e-06,3.19251e-07,1
253,Ux,3.06942e-06,2.72275e-07,1
253,Uy,2.02595e-05,8.70498e-07,1
253,p,8.93603e-05,4.20932e-07,4
253,omega,1.16434e-06,6.61232e-08,1
253,k,3.26681e-06,3.02041e-07,1
254,Ux,2.91662e-06,2.58912e-07,1
254,Uy,1.93915e-05,8.32275e-07,1
254,p,8.52589e-05,4.03052e-07,4
254,omega,1.09737e-06,6.24967e-08,1
254,k,3.09201e-06,2.85661e-07,1
255,Ux,2.7719e-06,2.45916e-07,1
255,Uy,1.86113e-05,7.97423e-07,1
255,p,8.14024e-05,3.74913e-07,4
255,omega,1.03444e-06,5.90642e-08,1
255,k,2.92483e-06,2.69943e-07,1
256,Ux,2.63376e-06,2.33339e-07,1
256,Uy,1.77766e-05,7.65481e-07,1
256,p,7.80631e-05,3.34946e-07,4
256,omega,9.74656e-07,5.58258e-08,1
256,k,2.76397e-06,2.54999e-07,1
257,Ux,2.50477e-06,2.21179e-07,1
257,Uy,1.69542e-05,7.33684e-07,1
257,p,7.48602e-05,2.97295e-07,4
257,omega,9.17781e-07,5.27681e-08,1
257,k,2.60985e-06,2.40778e-07,1
258,Ux,2.37596e-06,2.09296e-07,1
258,Uy,1.62015e-05,7.04297e-07,1
258,p,7.15182e-05,2.7242e-07,4
258,omega,8.64237e-07,4.98716e-08,1
258,k,2.46265e-06,2.27179e-07,1
259,Ux,2.25154e-06,1.97983e-07,1
259,Uy,1.54902e-05,6.76812e-07,1
259,p,6.80155e-05,2.58008e-07,4
259,omega,8.13822e-07,4.71569e-08,1
259,k,2.32188e-06,2.14192e-07,1
260,Ux,2.13577e-06,1.87277e-07,1
260,Uy,1.48394e-05,6.51752e-07,1
260,p,6.43647e-05,2.47991e-07,4
260,omega,7.65782e-07,4.45851e-08,1
260,k,2.1869e-06,2.01895e-07,1
261,Ux,2.02576e-06,1.77013e-07,1
261,Uy,1.42292e-05,6.2764e-07,1
261,p,6.14509e-05,2.39227e-07,4
261,omega,7.20514e-07,4.21272e-08,1
261,k,2.05923e-06,1.90289e-07,1
262,Ux,1.92051e-06,1.67282e-07,1
262,Uy,1.36445e-05,6.05062e-07,1
262,p,5.91267e-05,2.30101e-07,4
262,omega,6.78059e-07,3.97915e-08,1
262,k,1.93787e-06,1.79246e-07,1
263,Ux,1.82274e-06,1.58068e-07,1
263,Uy,1.30875e-05,5.82053e-07,1
263,p,5.70099e-05,2.19613e-07,4
263,omega,6.3781e-07,3.75924e-08,1
263,k,1.8226e-06,1.68779e-07,1
264,Ux,1.7335e-06,1.49355e-07,1
264,Uy,1.2559e-05,5.59159e-07,1
264,p,5.46576e-05,2.07651e-07,4
264,omega,5.99737e-07,3.55119e-08,1
264,k,1.71341e-06,1.58894e-07,1
265,Ux,1.64651e-06,1.41087e-07,1
265,Uy,1.20835e-05,5.37694e-07,1
265,p,5.21717e-05,1.94692e-07,4
265,omega,5.64056e-07,3.35597e-08,1
265,k,1.61088e-06,1.49552e-07,1
266,Ux,1.56359e-06,1.33188e-07,1
266,Uy,1.15917e-05,5.16339e-07,1
266,p,4.99211e-05,1.80719e-07,4
266,omega,5.30727e-07,3.17304e-08,1
266,k,1.51343e-06,1.40736e-07,1
267,Ux,1.48204e-06,1.25627e-07,1
267,Uy,1.10642e-05,4.94378e-07,1
267,p,4.78869e-05,1.72203e-07,4
267,omega,4.99646e-07,2.99936e-08,1
267,k,1.421e-06,1.3243e-07,1
268,Ux,1.40468e-06,1.18244e-07,1
268,Uy,1.05337e-05,4.73073e-07,1
268,p,4.58713e-05,1.78581e-07,4
268,omega,4.71028e-07,2.83523e-08,1
268,k,1.33472e-06,1.24587e-07,1
269,Ux,1.33091e-06,1.1098e-07,1
269,Uy,1.00646e-05,4.52931e-07,1
269,p,4.39932e-05,1.86756e-07,4
269,omega,4.44561e-07,2.68096e-08,1
269,k,1.25387e-06,1.17195e-07,1
270,Ux,1.25808e-06,1.03803e-07,1
270,Uy,9.59641e-06,4.32415e-07,1
270,p,4.18747e-05,1.97258e-07,4
270,omega,4.19972e-07,2.53524e-08,1
270,k,1.1782e-06,1.10259e-07,1
271,Ux,1.1884e-06,9.69535e-08,1
271,Uy,9.153e-06,4.13164e-07,1
271,p,3.96922e-05,2.00508e-07,4
271,omega,3.97006e-07,2.39798e-08,1
271,k,1.10709e-06,1.03807e-07,1
272,Ux,1.12166e-06,9.05526e-08,1
272,Uy,8.74632e-06,3.94504e-07,1
272,p,3.78831e-05,2.01281e-07,4
272,omega,3.75248e-07,2.26724e-08,1
272,k,1.04089e-06,9.77437e-08,1
273,Ux,1.05979e-06,8.4662e-08,1
273,Uy,8.38561e-06,3.75722e-07,1
273,p,3.62764e-05,2.01669e-07,4
273,omega,3.54569e-07,2.14119e-08,1
273,k,9.79359e-07,9.20461e-08,1
274,Ux,1.00457e-06,7.93232e-08,1
274,Uy,8.03331e-06,3.57251e-07,1
274,p,3.48476e-05,1.99959e-07,4
274,omega,3.34976e-07,2.02067e-08,1
274,k,9.21644e-07,8.67566e-08,1
275,Ux,9.5299e-07,7.44729e-08,1
275,Uy,7.70378e-06,3.38895e-07,1
