iteration,p_upstream_kinematic,p_outlet_kinematic,p_step_kinematic,static_pressure_delta_pa,total_pressure_drop_pa,p_step_abs_pa
360,-2680.03,1.57827,-2898.68,-3284.970131,1013.982164,97774.117
361,-2681.15,2.59898,-2899.82,-3287.592501,1017.97804,97772.7205
362,-2682.64,3.54181,-2901.3,-3290.572717,1019.316061,97770.9075
363,-2684.48,4.3754,-2903.14,-3293.847865,1017.980953,97768.6535
364,-2686.63,5.07836,-2905.28,-3297.342741,1013.977732,97766.032
365,-2688.93,5.63635,-2907.58,-3300.843779,1007.562627,97763.2145
366,-2691.32,6.03728,-2909.96,-3304.262668,998.8953764,97760.299
367,-2693.68,6.27425,-2912.3,-3307.443956,988.3057062,97757.4325
368,-2695.95,6.34561,-2914.56,-3310.312122,976.1472265,97754.664
369,-2698.09,6.22735,-2916.66,-3312.788754,962.8394011,97752.0915
370,-2700.03,5.978,-2918.58,-3314.8598,948.7804797,97749.7395
371,-2701.73,5.61126,-2920.25,-3316.493044,934.4523079,97747.69375
372,-2703.11,5.14978,-2921.6,-3317.618231,920.3458225,97746.04
373,-2704.04,4.63394,-2922.48,-3318.125577,906.9943934,97744.962
374,-2704.57,4.06959,-2923.01,-3318.083498,894.7028329,97744.31275
375,-2704.87,3.48737,-2923.31,-3317.737778,883.5049915,97743.94525
376,-2704.99,2.90774,-2923.42,-3317.174732,873.5741843,97743.8105
377,-2704.97,2.34784,-2923.38,-3316.464354,865.0261881,97743.8595
378,-2704.77,1.82204,-2923.15,-3315.575249,858.0142679,97744.14125
379,-2704.4,1.33999,-2922.73,-3314.531488,852.5718056,97744.65575
380,-2703.82,0.905566,-2922.12,-3313.288818,848.7571177,97745.403
381,-2702.92,0.519779,-2921.22,-3311.713729,846.6742564,97746.5055
382,-2701.68,0.192073,-2920.01,-3309.793289,846.2845204,97747.98775
383,-2700.29,-0.0775093,-2918.63,-3307.760301,847.2492848,97749.67825
384,-2698.89,-0.305786,-2917.23,-3305.765662,849.3219174,97751.39325
385,-2697.54,-0.504802,-2915.85,-3303.868118,852.3688627,97753.08375
386,-2696.21,-0.6769,-2914.47,-3302.028048,856.3224951,97754.77425
387,-2694.87,-0.821287,-2913.1,-3300.209673,861.1111083,97756.4525
388,-2693.5,-0.937698,-2911.73,-3298.38882,866.6619342,97758.13075
389,-2692.1,-1.02488,-2910.34,-3296.567022,872.8764075,97759.8335
390,-2690.69,-1.08087,-2908.95,-3294.771184,879.6305666,97761.53625
391,-2689.29,-1.10369,-2907.57,-3293.02823,886.8004595,97763.22675
392,-2687.94,-1.09167,-2906.24,-3291.389204,894.2380857,97764.856
393,-2686.64,-1.03015,-2904.97,-3289.872066,901.8179989,97766.41175
394,-2685.45,-0.939848,-2903.78,-3288.524936,909.4167271,97767.8695
395,-2684.35,-0.8187,-2902.69,-3287.325843,916.9703861,97769.20475
396,-2683.38,-0.665582,-2901.72,-3286.325162,924.3216851,97770.393
397,-2682.53,-0.480729,-2900.87,-3285.510357,931.3871675,97771.43425
398,-2681.81,-0.265989,-2900.16,-3284.891413,938.0823681,97772.304
399,-2681.26,-0.02558,-2899.62,-3284.512165,944.257375,97772.9655
400,-2680.95,0.217443,-2899.32,-3284.430118,949.8019273,97773.333
401,-2680.8,0.479809,-2899.18,-3284.567766,954.7091541,97773.5045
402,-2680.73,0.751744,-2899.13,-3284.815136,959.0154516,97773.56575
403,-2680.74,1.02737,-2899.14,-3285.165028,962.6757646,97773.5535
404,-2680.82,1.30004,-2899.22,-3285.597049,965.6688758,97773.4555
405,-2681,1.56236,-2899.4,-3286.138891,967.925485,97773.235
406,-2681.29,1.80662,-2899.7,-3286.793359,969.4117147,97772.8675
407,-2681.71,2.02594,-2900.11,-3287.576527,970.1226362,97772.36525
408,-2682.24,2.21536,-2900.65,-3288.457816,970.0786688,97771.70375
409,-2682.86,2.37351,-2901.27,-3289.41105,969.3379915,97770.94425
410,-2683.53,2.49956,-2901.93,-3290.386211,967.9824691,97770.13575
411,-2684.2,2.59315,-2902.6,-3291.321609,966.1055083,97769.315
412,-2684.86,2.65439,-2903.26,-3292.205128,963.793149,97768.5065
413,-2685.49,2.68376,-2903.89,-3293.012856,961.1220142,97767.73475
414,-2686.09,2.68231,-2904.49,-3293.74608,958.1752551,97766.99975
415,-2686.65,2.64625,-2905.04,-3294.387906,955.0330657,97766.326
416,-2687.16,2.58746,-2905.55,-3294.940639,951.7776701,97765.70125
417,-2687.63,2.50812,-2906.01,-3295.419197,948.4681761,97765.13775
418,-2688.03,2.41128,-2906.42,-3295.790568,945.2223189,97764.6355
419,-2688.37,2.30078,-2906.75,-3296.071706,942.0761792,97764.23125
420,-2688.62,2.18199,-2906.99,-3296.232438,939.144847,97763.93725
421,-2688.79,2.05694,-2907.16,-3296.287501,936.4561822,97763.729
422,-2688.9,1.92921,-2907.27,-3296.265782,934.0345489,97763.59425
423,-2688.96,1.8014,-2907.33,-3296.182715,931.8859684,97763.52075
424,-2688.98,1.67629,-2907.34,-3296.053955,930.0480852,97763.5085
425,-2688.95,1.55615,-2907.31,-3295.870034,928.5412195,97763.54525
426,-2688.88,1.44306,-2907.22,-3295.645749,927.3720147,97763.6555
427,-2688.74,1.3387,-2907.09,-3295.346407,926.5647206,97763.81475
428,-2688.55,1.24489,-2906.89,-3294.99874,926.1033615,97764.05975
429,-2688.31,1.16354,-2906.65,-3294.605087,925.9750744,97764.35375
430,-2688.02,1.09515,-2906.36,-3294.166059,926.1686818,97764.709
431,-2687.72,1.03878,-2906.06,-3293.729505,926.6151142,97765.0765
432,-2687.4,0.993587,-2905.74,-3293.282144,927.3064009,97765.4685
433,-2687.09,0.959036,-2905.44,-3292.860069,928.1957892,97765.836
434,-2686.8,0.934912,-2905.14,-3292.475267,929.2393751,97766.2035
435,-2686.51,0.921087,-2904.86,-3292.103082,930.4405066,97766.5465
436,-2686.24,0.91736,-2904.59,-3291.767766,931.7429959,97766.87725
437,-2685.98,0.923353,-2904.33,-3291.456607,933.1276252,97767.19575
438,-2685.73,0.940825,-2904.08,-3291.171761,934.5815457,97767.502
439,-2685.5,0.965204,-2903.85,-3290.919875,936.0555768,97767.78375
440,-2685.28,0.995957,-2903.63,-3290.688047,937.5519455,97768.05325
441,-2685.08,1.03243,-2903.43,-3290.487727,939.0167022,97768.29825
442,-2684.91,1.0739,-2903.26,-3290.330277,940.4278329,97768.5065
443,-2684.77,1.11952,-2903.12,-3290.214662,941.7651285,97768.678
444,-2684.67,1.16798,-2903.02,-3290.151526,942.9861045,97768.8005
445,-2684.6,1.21714,-2902.96,-3290.125997,944.1056265,97768.874
446,-2684.56,1.26816,-2902.93,-3290.139496,945.1010626,97768.91075
447,-2684.55,1.3195,-2902.91,-3290.190138,945.9531023,97768.93525
448,-2684.55,1.3702,-2902.91,-3290.252245,946.6874353,97768.93525
449,-2684.57,1.41931,-2902.93,-3290.336905,947.2823893,97768.91075
450,-2684.6,1.46584,-2902.97,-3290.430654,947.7408446,97768.86175
451,-2684.66,1.50884,-2903.03,-3290.556829,948.0500822,97768.78825
452,-2684.74,1.54729,-2903.11,-3290.70193,948.2130173,97768.69025
453,-2684.84,1.58045,-2903.21,-3290.865051,948.2411705,97768.56775
454,-2684.96,1.60821,-2903.33,-3291.046057,948.1346873,97768.42075
455,-2685.08,1.63071,-2903.45,-3291.22062,947.928505,97768.27375
456,-2685.21,1.64808,-2903.58,-3291.401148,947.6208207,97768.1145
457,-2685.33,1.66039,-2903.7,-3291.563228,947.2360549,97767.9675
458,-2685.45,1.66773,-2903.82,-3291.719219,946.7724524,97767.8205
459,-2685.56,1.67023,-2903.93,-3291.857032,946.2739087,97767.68575
460,-2685.67,1.66685,-2904.04,-3291.987641,945.7188554,97767.551
461,-2685.78,1.6599,-2904.14,-3292.113878,945.1256704,97767.4285
462,-2685.87,1.64957,-2904.23,-3292.211473,944.5292315,97767.31825
463,-2685.96,1.63617,-2904.32,-3292.305308,943.9258741,97767.208
464,-2686.03,1.62013,-2904.4,-3292.371409,943.3395846,97767.11
465,-2686.1,1.60194,-2904.46,-3292.434876,942.7664834,97767.0365
466,-2686.15,1.58216,-2904.51,-3292.471896,942.2303999,97766.97525
467,-2686.18,1.56172,-2904.55,-3292.483607,941.7408149,97766.92625
468,-2686.21,1.5405,-2904.57,-3292.494363,941.2946015,97766.90175
469,-2686.22,1.51901,-2904.58,-3292.480287,940.9050465,97766.8895
470,-2686.22,1.49761,-2904.58,-3292.454072,940.5700788,97766.8895
471,-2686.22,1.47669,-2904.58,-3292.428445,940.2769848,97766.8895
472,-2686.21,1.45662,-2904.56,-3292.39161,940.0481787,97766.914
473,-2686.19,1.43775,-2904.54,-3292.343994,939.8832422,97766.9385
474,-2686.15,1.42045,-2904.51,-3292.273801,939.7939797,97766.97525
475,-2686.11,1.40508,-2904.47,-3292.205973,939.7448478,97767.02425
476,-2686.07,1.39186,-2904.42,-3292.140779,939.7461869,97767.0855
477,-2686.01,1.38077,-2904.37,-3292.053693,939.8225219,97767.14675
478,-2685.96,1.3717,-2904.31,-3291.981333,939.9266285,97767.22025
479,-2685.9,1.3646,-2904.26,-3291.899135,940.0830641,97767.2815
480,-2685.85,1.35946,-2904.21,-3291.831589,940.2567293,97767.34275
481,-2685.8,1.35626,-2904.15,-3291.766419,940.4598918,97767.41625
482,-2685.75,1.355,-2904.11,-3291.703625,940.6925447,97767.46525
483,-2685.7,1.35615,-2904.06,-3291.643784,940.9328912,97767.5265
484,-2685.66,1.35875,-2904.01,-3291.597969,941.1910629,97767.58775
485,-2685.61,1.36276,-2903.97,-3291.541631,941.459781,97767.63675
486,-2685.58,1.36807,-2903.93,-3291.511386,941.7236357,97767.68575
487,-2685.54,1.37454,-2903.9,-3291.470311,941.9877228,97767.7225
488,-2685.51,1.382,-2903.87,-3291.4427,942.2383504,97767.75925
489,-2685.49,1.39025,-2903.84,-3291.428306,942.475757,97767.796
490,-2685.47,1.39899,-2903.83,-3291.414513,942.7019494,97767.80825
491,-2685.46,1.40789,-2903.82,-3291.413165,942.9050775,97767.8205
492,-2685.45,1.41726,-2903.81,-3291.412394,943.086403,97767.83275
493,-2685.45,1.42667,-2903.81,-3291.423921,943.234199,97767.83275
494,-2685.45,1.43594,-2903.81,-3291.435276,943.3715384,97767.83275
495,-2685.45,1.4449,-2903.81,-3291.446252,943.4774188,97767.83275
496,-2685.46,1.45339,-2903.82,-3291.468903,943.5609927,97767.8205
497,-2685.47,1.46125,-2903.83,-3291.490781,943.6134976,97767.80825
498,-2685.48,1.46829,-2903.85,-3291.511655,943.6563734,97767.78375
499,-2685.5,1.47438,-2903.87,-3291.543616,943.6563217,97767.75925
500,-2685.52,1.4795,-2903.89,-3291.574388,943.6362217,97767.73475
501,-2685.55,1.48369,-2903.91,-3291.61627,943.5837746,97767.71025
502,-2685.57,1.48699,-2903.93,-3291.644813,943.5340367,97767.68575
503,-2685.59,1.48941,-2903.96,-3291.672277,943.4641436,97767.649
504,-2685.62,1.49096,-2903.98,-3291.710926,943.3724386,97767.6245
505,-2685.64,1.49163,-2904,-3291.736247,943.2728318,97767.6
506,-2685.66,1.49123,-2904.02,-3291.760257,943.1745168,97767.5755
507,-2685.68,1.49017,-2904.04,-3291.783458,943.0663895,97767.551
508,-2685.7,1.48848,-2904.06,-3291.805888,942.9484155,97767.5265
509,-2685.71,1.4862,-2904.08,-3291.815345,942.8434034,97767.502
510,-2685.73,1.48339,-2904.09,-3291.836403,942.726782,97767.48975
511,-2685.74,1.48014,-2904.1,-3291.844672,942.6229445,97767.4775
512,-2685.75,1.47653,-2904.11,-3291.852499,942.5195451,97767.46525
513,-2685.76,1.47272,-2904.12,-3291.860082,942.4163909,97767.453
514,-2685.76,1.46876,-2904.12,-3291.855231,942.3362778,97767.453
515,-2685.77,1.4647,-2904.13,-3291.862507,942.2546466,97767.44075
516,-2685.77,1.46061,-2904.13,-3291.857497,942.1853095,97767.44075
517,-2685.77,1.45656,-2904.13,-3291.852536,942.1265369,97767.44075
518,-2685.77,1.45265,-2904.13,-3291.847746,942.0782083,97767.44075
519,-2685.76,1.44894,-2904.12,-3291.830952,942.052501,97767.453
520,-2685.76,1.44551,-2904.12,-3291.82675,942.0248186,97767.453
521,-2685.75,1.44244,-2904.11,-3291.810739,942.0195632,97767.46525
522,-2685.74,1.4398,-2904.1,-3291.795255,942.0243994,97767.4775
523,-2685.73,1.43758,-2904.09,-3291.780285,942.0287341,97767.48975
524,-2685.72,1.43576,-2904.08,-3291.765806,942.0538022,97767.502
525,-2685.71,1.43432,-2904.07,-3291.751792,942.0784168,97767.51425
526,-2685.7,1.43327,-2904.06,-3291.738256,942.1025654,97767.5265
527,-2685.69,1.4326,-2904.05,-3291.725185,942.1474692,97767.53875
528,-2685.68,1.43231,-2904.04,-3291.71258,942.1919165,97767.551
529,-2685.67,1.4325,-2904.03,-3291.700563,942.2357842,97767.56325
530,-2685.66,1.43297,-2904.02,-3291.688888,942.289921,97767.5755
531,-2685.66,1.43372,-2904.02,-3291.689807,942.3208654,97767.5755
532,-2685.65,1.43472,-2904.01,-3291.678782,942.3743624,97767.58775
533,-2685.64,1.43596,-2904,-3291.668051,942.4381732,97767.6
534,-2685.64,1.43739,-2904,-3291.669803,942.478898,97767.6
535,-2685.63,1.43898,-2903.99,-3291.659501,942.5316769,97767.61225
536,-2685.63,1.44066,-2903.99,-3291.661559,942.5614903,97767.61225
537,-2685.63,1.44236,-2903.99,-3291.663641,942.601882,97767.61225
538,-2685.63,1.4441,-2903.99,-3291.665773,942.6316175,97767.61225
539,-2685.62,1.44584,-2903.99,-3291.655654,942.6735991,97767.61225
540,-2685.62,1.44757,-2903.99,-3291.657773,942.7033387,97767.61225
541,-2685.63,1.44925,-2903.99,-3291.672081,942.7102805,97767.61225
542,-2685.63,1.45086,-2903.99,-3291.674054,942.7295525,97767.61225
543,-2685.63,1.45235,-2903.99,-3291.675879,942.7383619,97767.61225
544,-2685.63,1.45382,-2903.99,-3291.67768,942.7471896,97767.61225
545,-2685.64,1.45495,-2904,-3291.691314,942.7441785,97767.6
546,-2685.64,1.45591,-2904,-3291.69249,942.7430153,97767.6
547,-2685.64,1.4567,-2904.01,-3291.693458,942.742055,97767.58775
548,-2685.65,1.45734,-2904.01,-3291.706492,942.7184184,97767.58775
549,-2685.65,1.45781,-2904.01,-3291.707067,942.707235,97767.58775
550,-2685.66,1.45813,-2904.02,-3291.719709,942.683981,97767.5755
551,-2685.66,1.45828,-2904.02,-3291.719893,942.6731812,97767.5755
552,-2685.66,1.45837,-2904.03,-3291.720003,942.6624512,97767.56325
553,-2685.67,1.45824,-2904.03,-3291.732094,942.6291329,97767.56325
554,-2685.67,1.4579,-2904.03,-3291.731678,942.6189242,97767.56325
555,-2685.68,1.45741,-2904.04,-3291.743327,942.5860429,97767.551
556,-2685.68,1.45681,-2904.04,-3291.742592,942.5655449,97767.551
557,-2685.68,1.45612,-2904.04,-3291.741747,942.545156,97767.551
558,-2685.68,1.45539,-2904.04,-3291.740853,942.5354206,97767.551
559,-2685.69,1.45463,-2904.05,-3291.752172,942.5028678,97767.53875
560,-2685.69,1.45384,-2904.05,-3291.751204,942.482602,97767.53875
561,-2685.69,1.45306,-2904.05,-3291.750248,942.47293,97767.53875
562,-2685.69,1.4523,-2904.05,-3291.749318,942.4632349,97767.53875
563,-2685.69,1.45156,-2904.05,-3291.748411,942.4535173,97767.53875
564,-2685.69,1.45086,-2904.05,-3291.747554,942.4437524,97767.53875
565,-2685.68,1.45018,-2904.04,-3291.73447,942.4462157,97767.551
566,-2685.68,1.44956,-2904.04,-3291.733711,942.4363575,97767.551
567,-2685.68,1.44898,-2904.04,-3291.733001,942.4370575,97767.551
568,-2685.68,1.44847,-2904.04,-3291.732376,942.4376745,97767.551
569,-2685.68,1.44804,-2904.04,-3291.731849,942.4381958,97767.551
570,-2685.68,1.44769,-2904.04,-3291.73142,942.4386212,97767.551
571,-2685.68,1.44743,-2904.04,-3291.731102,942.438939,97767.551
572,-2685.67,1.44725,-2904.03,-3291.718631,942.4514105,97767.56325
573,-2685.67,1.44714,-2904.03,-3291.718497,942.4621535,97767.56325
574,-2685.67,1.4471,-2904.03,-3291.718448,942.4622076,97767.56325
575,-2685.67,1.44711,-2904.03,-3291.71846,942.4728066,97767.56325
576,-2685.67,1.44719,-2904.03,-3291.718558,942.4833213,97767.56325
577,-2685.66,1.44733,-2904.02,-3291.706479,942.4954085,97767.5755
578,-2685.66,1.44752,-2904.02,-3291.706712,942.5057904,97767.5755
579,-2685.66,1.44774,-2904.02,-3291.706981,942.5161359,97767.5755
580,-2685.66,1.44801,-2904.02,-3291.707312,942.5158156,97767.5755
581,-2685.66,1.4483,-2904.02,-3291.707668,942.526076,97767.5755
582,-2685.66,1.44861,-2904.02,-3291.708047,942.5363115,97767.5755
583,-2685.66,1.44894,-2904.02,-3291.708452,942.5465225,97767.5755
584,-2685.66,1.44927,-2904.02,-3291.708856,942.546128,97767.5755
585,-2685.66,1.4496,-2904.02,-3291.70926,942.556338,97767.5755
586,-2685.66,1.44992,-2904.02,-3291.709652,942.5559545,97767.5755
587,-2685.66,1.45023,-2904.02,-3291.710032,942.5661872,97767.5755
588,-2685.66,1.45051,-2904.02,-3291.710375,942.5658506,97767.5755
589,-2685.66,1.45078,-2904.02,-3291.710706,942.5655256,97767.5755
590,-2685.66,1.45102,-2904.02,-3291.711,942.5652364,97767.5755
591,-2685.66,1.45124,-2904.02,-3291.711269,942.575575,97767.5755
592,-2685.66,1.45144,-2904.02,-3291.711514,942.5753327,97767.5755
593,-2685.66,1.45161,-2904.02,-3291.711722,942.5751258,97767.5755
594,-2685.66,1.45174,-2904.02,-3291.711881,942.5643621,97767.5755
595,-2685.66,1.45184,-2904.03,-3291.712004,942.564239,97767.56325
596,-2685.67,1.45191,-2904.03,-3291.72434,942.5519019,97767.56325
597,-2685.67,1.45194,-2904.03,-3291.724377,942.5518631,97767.56325
598,-2685.67,1.45194,-2904.03,-3291.724377,942.55186,97767.56325
599,-2685.67,1.45191,-2904.03,-3291.72434,942.5412887,97767.56325
600,-2685.67,1.45185,-2904.03,-3291.724266,942.5413584,97767.56325
601,-2685.67,1.45177,-2904.03,-3291.724168,942.5414521,97767.56325
602,-2685.67,1.45167,-2904.03,-3291.724046,942.5309654,97767.56325
603,-2685.67,1.45156,-2904.03,-3291.723911,942.5310954,97767.56325
604,-2685.67,1.45143,-2904.03,-3291.723752,942.5312499,97767.56325
605,-2685.67,1.45129,-2904.03,-3291.72358,942.5208119,97767.56325
606,-2685.67,1.45115,-2904.03,-3291.723409,942.520979,97767.56325
607,-2685.67,1.451,-2904.03,-3291.723225,942.5211584,97767.56325
608,-2685.67,1.45085,-2904.03,-3291.723041,942.5213381,97767.56325
609,-2685.67,1.45071,-2904.03,-3291.72287,942.5109011,97767.56325
610,-2685.67,1.45057,-2904.03,-3291.722698,942.5110692,97767.56325
611,-2685.67,1.45044,-2904.03,-3291.722539,942.5112258,97767.56325
612,-2685.67,1.45033,-2904.03,-3291.722404,942.5113578,97767.56325
613,-2685.67,1.45022,-2904.03,-3291.72227,942.5114905,97767.56325
614,-2685.67,1.45013,-2904.03,-3291.722159,942.5115994,97767.56325
615,-2685.67,1.45005,-2904.03,-3291.722061,942.5116964,97767.56325
616,-2685.67,1.44998,-2904.03,-3291.721976,942.5117815,97767.56325
617,-2685.67,1.44992,-2904.03,-3291.721902,942.5118547,97767.56325
618,-2685.67,1.44989,-2904.03,-3291.721865,942.5118917,97767.56325
619,-2685.67,1.44986,-2904.03,-3291.721829,942.5119292,97767.56325
620,-2685.67,1.44982,-2904.03,-3291.72178,942.5119792,97767.56325
621,-2685.67,1.44984,-2904.03,-3291.721804,942.5119557,97767.56325
622,-2685.67,1.44988,-2904.03,-3291.721853,942.5119084,97767.56325
623,-2685.67,1.44987,-2904.03,-3291.721841,942.5225271,97767.56325
624,-2685.67,1.44989,-2904.03,-3291.721865,942.5225043,97767.56325
625,-2685.67,1.44995,-2904.03,-3291.721939,942.5224328,97767.56325
626,-2685.67,1.45002,-2904.03,-3291.722025,942.5223491,97767.56325
627,-2685.67,1.4501,-2904.03,-3291.722123,942.5222531,97767.56325
628,-2685.67,1.45017,-2904.03,-3291.722208,942.5221694,97767.56325
629,-2685.67,1.45023,-2904.03,-3291.722282,942.5220976,97767.56325
630,-2685.67,1.45029,-2904.03,-3291.722355,942.5220261,97767.56325
631,-2685.67,1.45035,-2904.03,-3291.722429,942.5325591,97767.56325
632,-2685.67,1.4504,-2904.03,-3291.72249,942.5324992,97767.56325
633,-2685.67,1.45047,-2904.03,-3291.722576,942.5324151,97767.56325
634,-2685.67,1.45053,-2904.03,-3291.722649,942.5323426,97767.56325
635,-2685.67,1.45057,-2904.03,-3291.722698,942.5322947,97767.56325
636,-2685.67,1.4506,-2904.03,-3291.722735,942.5322589,97767.56325
637,-2685.67,1.45064,-2904.03,-3291.722784,942.5322106,97767.56325
638,-2685.67,1.45067,-2904.03,-3291.722821,942.5321742,97767.56325
639,-2685.67,1.45069,-2904.03,-3291.722845,942.53215,97767.56325
640,-2685.67,1.45072,-2904.03,-3291.722882,942.5321133,97767.56325
641,-2685.67,1.45074,-2904.03,-3291.722907,942.5320888,97767.56325
642,-2685.67,1.45075,-2904.03,-3291.722919,942.5320765,97767.56325
643,-2685.67,1.45076,-2904.03,-3291.722931,942.5320639,97767.56325
644,-2685.67,1.45077,-2904.03,-3291.722943,942.5320513,97767.56325
645,-2685.67,1.45077,-2904.03,-3291.722943,942.532051,97767.56325
646,-2685.67,1.45076,-2904.03,-3291.722931,942.5320626,97767.56325
647,-2685.67,1.45075,-2904.03,-3291.722919,942.5320742,97767.56325
648,-2685.67,1.45073,-2904.03,-3291.722894,942.532098,97767.56325
649,-2685.67,1.45072,-2904.03,-3291.722882,942.5321096,97767.56325
650,-2685.67,1.4507,-2904.03,-3291.722858,942.5215286,97767.56325
651,-2685.67,1.45068,-2904.03,-3291.722833,942.5215521,97767.56325
652,-2685.67,1.45066,-2904.03,-3291.722809,942.5215759,97767.56325
653,-2685.67,1.45063,-2904.03,-3291.722772,942.521612,97767.56325
654,-2685.67,1.45061,-2904.03,-3291.722747,942.5216358,97767.56325
655,-2685.67,1.45058,-2904.03,-3291.722711,942.5216719,97767.56325
656,-2685.67,1.45055,-2904.03,-3291.722674,942.521708,97767.56325
657,-2685.67,1.45052,-2904.03,-3291.722637,942.521744,97767.56325
658,-2685.67,1.45049,-2904.03,-3291.7226,942.5217801,97767.56325
659,-2685.67,1.45047,-2904.03,-3291.722576,942.5218043,97767.56325
660,-2685.67,1.45045,-2904.03,-3291.722551,942.5218284,97767.56325
661,-2685.67,1.45045,-2904.03,-3291.722551,942.5218281,97767.56325
662,-2685.67,1.45042,-2904.03,-3291.722515,942.5218645,97767.56325
663,-2685.67,1.45039,-2904.03,-3291.722478,942.5219009,97767.56325
664,-2685.67,1.45038,-2904.03,-3291.722466,942.5219132,97767.56325
665,-2685.67,1.45038,-2904.03,-3291.722466,942.5219128,97767.56325
666,-2685.67,1.45037,-2904.03,-3291.722453,942.5219251,97767.56325
667,-2685.67,1.45036,-2904.03,-3291.722441,942.5219373,97767.56325
668,-2685.67,1.45036,-2904.03,-3291.722441,942.5219377,97767.56325
669,-2685.67,1.45037,-2904.03,-3291.722453,942.5219254,97767.56325
670,-2685.67,1.45037,-2904.03,-3291.722453,942.5219258,97767.56325
671,-2685.67,1.45037,-2904.03,-3291.722453,942.5219258,97767.56325
672,-2685.67,1.45037,-2904.03,-3291.722453,942.5219261,97767.56325
673,-2685.67,1.45037,-2904.03,-3291.722453,942.5219264,97767.56325
674,-2685.67,1.45037,-2904.03,-3291.722453,942.5219268,97767.56325
675,-2685.67,1.45038,-2904.03,-3291.722466,942.5219149,97767.56325
676,-2685.67,1.45038,-2904.03,-3291.722466,942.5219152,97767.56325
677,-2685.67,1.45041,-2904.03,-3291.722502,942.5218788,97767.56325
678,-2685.67,1.45041,-2904.03,-3291.722502,942.5218788,97767.56325
679,-2685.67,1.45041,-2904.03,-3291.722502,942.5218791,97767.56325
680,-2685.67,1.45044,-2904.03,-3291.722539,942.5218427,97767.56325
681,-2685.67,1.45044,-2904.03,-3291.722539,942.5218431,97767.56325
682,-2685.67,1.45044,-2904.03,-3291.722539,942.5218434,97767.56325
683,-2685.67,1.45048,-2904.03,-3291.722588,942.5217947,97767.56325
684,-2685.67,1.45048,-2904.03,-3291.722588,942.5217947,97767.56325
685,-2685.67,1.45048,-2904.03,-3291.722588,942.5217951,97767.56325
686,-2685.67,1.45052,-2904.03,-3291.722637,942.5217461,97767.56325
687,-2685.67,1.45052,-2904.03,-3291.722637,942.5217464,97767.56325
688,-2685.67,1.45052,-2904.03,-3291.722637,942.5217464,97767.56325
689,-2685.67,1.45052,-2904.03,-3291.722637,942.5217464,97767.56325
690,-2685.67,1.45053,-2904.03,-3291.722649,942.5217345,97767.56325
691,-2685.67,1.45053,-2904.03,-3291.722649,942.5217345,97767.56325
692,-2685.67,1.45053,-2904.03,-3291.722649,942.5217345,97767.56325
693,-2685.67,1.45053,-2904.03,-3291.722649,942.5217345,97767.56325
694,-2685.67,1.45053,-2904.03,-3291.722649,942.5217345,97767.56325
695,-2685.67,1.45053,-2904.03,-3291.722649,942.5217345,97767.56325
696,-2685.67,1.45053,-2904.03,-3291.722649,942.5217345,97767.56325
697,-2685.67,1.45053,-2904.03,-3291.722649,942.5217345,97767.56325
698,-2685.67,1.45053,-2904.03,-3291.722649,942.5217342,97767.56325
699,-2685.67,1.45053,-2904.03,-3291.722649,942.5217342,97767.56325
700,-2685.67,1.45053,-2904.03,-3291.722649,942.5217342,97767.56325
701,-2685.67,1.45052,-2904.03,-3291.722637,942.5217464,97767.56325
702,-2685.67,1.45052,-2904.03,-3291.722637,942.5217464,97767.56325
703,-2685.67,1.45052,-2904.03,-3291.722637,942.5217464,97767.56325
704,-2685.67,1.45052,-2904.03,-3291.722637,942.5217464,97767.56325
705,-2685.67,1.45052,-2904.03,-3291.722637,942.5217464,97767.56325
706,-2685.67,1.45052,-2904.03,-3291.722637,942.5217464,97767.56325
707,-2685.67,1.45052,-2904.03,-3291.722637,942.5217464,97767.56325
708,-2685.67,1.45052,-2904.03,-3291.722637,942.5217464,97767.56325
709,-2685.67,1.45052,-2904.03,-3291.722637,942.5217464,97767.56325
710,-2685.67,1.4505,-2904.03,-3291.722613,942.5217709,97767.56325
711,-2685.67,1.4505,-2904.03,-3291.722613,942.5217709,97767.56325
712,-2685.67,1.4505,-2904.03,-3291.722613,942.5217709,97767.56325
713,-2685.67,1.4505,-2904.03,-3291.722613,942.5217706,97767.56325
714,-2685.67,1.4505,-2904.03,-3291.722613,942.5217706,97767.56325
715,-2685.67,1.4505,-2904.03,-3291.722613,942.5217706,97767.56325
716,-2685.67,1.4505,-2904.03,-3291.722613,942.5217706,97767.56325
717,-2685.67,1.4505,-2904.03,-3291.722613,942.5217706,97767.56325
718,-2685.67,1.4505,-2904.03,-3291.722613,942.5217706,97767.56325
719,-2685.67,1.4505,-2904.03,-3291.722613,942.5217702,97767.56325
720,-2685.67,1.45051,-2904.03,-3291.722625,942.521758,97767.56325
721,-2685.67,1.45051,-2904.03,-3291.722625,942.521758,97767.56325
722,-2685.67,1.45051,-2904.03,-3291.722625,942.521758,97767.56325
723,-2685.67,1.45051,-2904.03,-3291.722625,942.5217576,97767.56325
724,-2685.67,1.45051,-2904.03,-3291.722625,942.5217576,97767.56325
725,-2685.67,1.45051,-2904.03,-3291.722625,942.5217576,97767.56325
726,-2685.67,1.45051,-2904.03,-3291.722625,942.5217576,97767.56325
727,-2685.67,1.45051,-2904.03,-3291.722625,942.5217573,97767.56325
