time,field,initial_residual,final_residual,linear_iterations
151,p,0.239576,0.000965628,4
151,omega,0.0111201,0.000248231,2
151,k,0.0605274,0.00186968,2
152,Ux,0.0349095,0.00120884,2
152,Uy,0.0992425,0.00393227,2
152,p,0.236859,0.000894516,4
152,omega,0.0110118,0.000245586,2
152,k,0.060003,0.00184801,2
153,Ux,0.0343553,0.00118731,2
153,Uy,0.0977002,0.00383644,2
153,p,0.232282,0.00087056,4
153,omega,0.0108716,0.000243101,2
153,k,0.0590023,0.00182436,2
154,Ux,0.033765,0.00116078,2
154,Uy,0.0960252,0.00373557,2
154,p,0.233765,0.000879878,4
154,omega,0.0108954,0.000239377,2
154,k,0.0582001,0.00180475,2
155,Ux,0.0331939,0.00112915,2
155,Uy,0.0943467,0.00363055,2
155,p,0.227637,0.000891568,4
155,omega,0.0106108,0.000234559,2
155,k,0.0577692,0.00177677,2
156,Ux,0.0324646,0.00110318,2
156,Uy,0.0929232,0.00354096,2
156,p,0.226817,0.000904811,4
156,omega,0.0106721,0.000229933,2
156,k,0.0568818,0.00175124,2
157,Ux,0.0318215,0.00107677,2
157,Uy,0.0916668,0.00346479,2
157,p,0.228208,0.00091828,4
157,omega,0.0106501,0.00022639,2
157,k,0.0562131,0.00172537,2
158,Ux,0.0311925,0.00104594,2
158,Uy,0.0905916,0.00341753,2
158,p,0.228901,0.000884863,4
158,omega,0.0103161,0.000220253,2
158,k,0.0558734,0.0016938,2
159,Ux,0.030564,0.00102443,2
159,Uy,0.0899935,0.00338469,2
159,p,0.228333,0.000825686,4
159,omega,0.0103866,0.000215257,2
159,k,0.055329,0.00166639,2
160,Ux,0.0301186,0.00100629,2
160,Uy,0.0895264,0.00336634,2
160,p,0.236114,0.00077376,4
160,omega,0.0103469,0.000213158,2
160,k,0.0548845,0.00163945,2
161,Ux,0.0295922,0.000981602,2
161,Uy,0.0889692,0.00336452,2
161,p,0.247833,0.000747766,4
161,omega,0.0101516,0.000208076,2
161,k,0.0548668,0.00161501,2
162,Ux,0.0291927,0.000964701,2
162,Uy,0.0886751,0.00335674,2
162,p,0.246122,0.000756815,4
162,omega,0.0101046,0.000203368,2
162,k,0.0545829,0.00159435,2
163,Ux,0.02888,0.000948186,2
163,Uy,0.0888365,0.0033482,2
163,p,0.241916,0.000836309,4
163,omega,0.0101022,0.000201807,2
163,k,0.0544672,0.0015815,2
164,Ux,0.028428,0.000926271,2
164,Uy,0.0888542,0.00335517,2
164,p,0.246121,0.000974466,4
164,omega,0.0100117,0.000198326,2
164,k,0.0546957,0.00157117,2
165,Ux,0.0280398,0.000910362,2
165,Uy,0.0887117,0.00337952,2
165,p,0.244361,0.00111663,4
165,omega,0.00989986,0.000195063,2
165,k,0.0548774,0.00156121,2
166,Ux,0.0276965,0.000895947,2
166,Uy,0.088646,0.00336736,2
166,p,0.247206,0.00119387,4
166,omega,0.0100385,0.000194377,2
166,k,0.0545854,0.00156223,2
167,Ux,0.0272111,0.000880233,2
167,Uy,0.0885404,0.00340501,2
167,p,0.250349,0.00124704,4
167,omega,0.00993494,0.000191588,2
167,k,0.0549467,0.00155461,2
168,Ux,0.0269431,0.000870245,2
168,Uy,0.088645,0.00338401,2
168,p,0.252856,0.00129735,4
168,omega,0.00990556,0.000188756,2
168,k,0.0548754,0.00154692,2
169,Ux,0.0266064,0.000864679,2
169,Uy,0.0883936,0.00338372,2
169,p,0.256196,0.00114985,4
169,omega,0.00995157,0.000187355,2
169,k,0.0544437,0.00153975,2
170,Ux,0.0263078,0.000858129,2
170,Uy,0.0885996,0.00340821,2
170,p,0.254602,0.00109132,4
170,omega,0.00978618,0.000183997,2
170,k,0.0543804,0.00152101,2
171,Ux,0.0261076,0.000857571,2
171,Uy,0.088738,0.00340447,2
171,p,0.258854,0.000956136,4
171,omega,0.00980762,0.000180951,2
171,k,0.0536307,0.00150435,2
172,Ux,0.0259254,0.000854445,2
172,Uy,0.0890014,0.00344711,2
172,p,0.255125,0.000902071,4
172,omega,0.00976979,0.000179582,2
172,k,0.053314,0.00148402,2
173,Ux,0.0259634,0.000853457,2
173,Uy,0.089621,0.00346306,2
173,p,0.255306,0.000901401,4
173,omega,0.00986546,0.000177642,2
173,k,0.0532491,0.00146582,2
174,Ux,0.025936,0.000856483,2
174,Uy,0.0898409,0.00351533,2
174,p,0.252931,0.000903087,4
174,omega,0.00973285,0.00017854,2
174,k,0.0530232,0.00145065,2
175,Ux,0.0260095,0.000858486,2
175,Uy,0.0909637,0.00357454,2
175,p,0.251251,0.000885256,4
175,omega,0.00983165,0.000178438,2
175,k,0.0529087,0.0014339,2
176,Ux,0.0261335,0.000866768,2
176,Uy,0.0918331,0.00364436,2
176,p,0.247567,0.00103769,4
176,omega,0.00989422,0.000181504,2
176,k,0.0528634,0.00142173,2
177,Ux,0.0262289,0.000872259,2
177,Uy,0.0929782,0.00370168,2
177,p,0.248639,0.00115692,4
177,omega,0.00983523,0.000183619,2
177,k,0.0526215,0.00141224,2
178,Ux,0.0263841,0.000876588,2
178,Uy,0.0941722,0.00377784,2
178,p,0.240759,0.00118307,4
178,omega,0.00994432,0.000187334,2
178,k,0.0522829,0.00140137,2
179,Ux,0.0266303,0.000885557,2
179,Uy,0.0954018,0.00382782,2
179,p,0.240246,0.00119295,4
179,omega,0.0100298,0.000192168,2
179,k,0.052091,0.00139376,2
180,Ux,0.0267481,0.000889146,2
180,Uy,0.0963502,0.00384608,2
180,p,0.236236,0.00119862,4
180,omega,0.0100231,0.000195995,2
180,k,0.0520984,0.00139194,2
181,Ux,0.0267968,0.000891834,2
181,Uy,0.0971908,0.00385923,2
181,p,0.230268,0.00117322,4
181,omega,0.00989988,0.000200956,2
181,k,0.0510828,0.00138423,2
182,Ux,0.0267662,0.000887656,2
182,Uy,0.0974422,0.00383038,2
182,p,0.227035,0.00105374,4
182,omega,0.00995128,0.000203713,2
182,k,0.0504755,0.00138189,2
183,Ux,0.026764,0.000880325,2
183,Uy,0.0970534,0.0037827,2
183,p,0.222117,0.000862272,4
183,omega,0.00980492,0.000205008,2
183,k,0.0498398,0.00137608,2
184,Ux,0.0265471,0.000874963,2
184,Uy,0.096541,0.00371578,2
184,p,0.220418,0.000739149,4
184,omega,0.00981541,0.000206715,2
184,k,0.0489473,0.00136899,2
185,Ux,0.0262268,0.00085914,2
185,Uy,0.0956622,0.00362807,2
185,p,0.220022,0.000824778,4
185,omega,0.00979982,0.00020478,2
185,k,0.0482574,0.00136394,2
186,Ux,0.0259459,0.000846492,2
186,Uy,0.0944099,0.00354724,2
186,p,0.21674,0.000995317,4
186,omega,0.00955219,0.000202754,2
186,k,0.0473864,0.00135507,2
187,Ux,0.0255008,0.000834535,2
187,Uy,0.0928213,0.00345653,2
187,p,0.218808,0.00110094,4
187,omega,0.00957648,0.000200578,2
187,k,0.0464065,0.00134352,2
188,Ux,0.0250858,0.000816498,2
188,Uy,0.0914051,0.00336454,2
188,p,0.216505,0.00118113,4
188,omega,0.00947733,0.000196825,2
188,k,0.0459716,0.0013331,2
189,Ux,0.024727,0.000802007,2
189,Uy,0.0902192,0.00327831,2
189,p,0.217984,0.00110981,4
189,omega,0.00923621,0.000191724,2
189,k,0.0453106,0.00131723,2
190,Ux,0.0243175,0.000789814,2
190,Uy,0.0887218,0.00320163,2
190,p,0.221006,0.000936573,4
190,omega,0.00925005,0.000188335,2
190,k,0.0444634,0.00129722,2
191,Ux,0.0239011,0.000775029,2
191,Uy,0.0872675,0.003136,2
191,p,0.222166,0.000819065,4
191,omega,0.00913913,0.000184538,2
191,k,0.0441913,0.00127619,2
192,Ux,0.0235949,0.000761458,2
192,Uy,0.0860738,0.00308802,2
192,p,0.225795,0.000769845,4
192,omega,0.00890437,0.000179079,2
192,k,0.0435809,0.00125497,2
193,Ux,0.0232616,0.000752346,2
193,Uy,0.0848126,0.00304002,2
193,p,0.226097,0.000777114,4
193,omega,0.0088666,0.00017559,2
193,k,0.0431475,0.00124211,2
194,Ux,0.0229339,0.000739795,2
194,Uy,0.0835671,0.00300345,2
194,p,0.224423,0.000810806,4
194,omega,0.00881241,0.000173669,2
194,k,0.0427953,0.00123037,2
195,Ux,0.0226459,0.000726407,2
195,Uy,0.0824982,0.00298102,2
195,p,0.224286,0.000900687,4
195,omega,0.00858012,0.000170383,2
195,k,0.0426888,0.00121662,2
196,Ux,0.0223355,0.000715158,2
196,Uy,0.0815928,0.00295691,2
196,p,0.22049,0.000993205,4
196,omega,0.00863096,0.000166647,2
196,k,0.0423321,0.00120954,2
197,Ux,0.0220197,0.000705702,2
197,Uy,0.0805353,0.00293286,2
197,p,0.22045,0.00104574,4
197,omega,0.00858785,0.00016522,2
197,k,0.042245,0.00120424,2
198,Ux,0.0216843,0.000692025,2
198,Uy,0.0797316,0.0029243,2
198,p,0.218972,0.00112133,4
198,omega,0.00844123,0.00016295,2
198,k,0.0421654,0.00119371,2
199,Ux,0.0214274,0.000681634,2
199,Uy,0.0791886,0.00289866,2
199,p,0.219457,0.00113241,4
199,omega,0.00830966,0.000158009,2
199,k,0.0418813,0.00118248,2
200,Ux,0.0210535,0.00067716,2
200,Uy,0.0783288,0.00287837,2
200,p,0.217773,0.0010475,4
200,omega,0.00825121,0.00015602,2
200,k,0.0413181,0.00116929,2
201,Ux,0.0207422,0.000664319,2
201,Uy,0.0780658,0.00286435,2
201,p,0.217599,0.000967416,4
201,omega,0.00815779,0.000152945,2
201,k,0.0409517,0.0011511,2
202,Ux,0.0204707,0.000655884,2
202,Uy,0.0774041,0.0028572,2
202,p,0.219558,0.000888896,4
202,omega,0.00796638,0.000148204,2
202,k,0.0403986,0.00113038,2
203,Ux,0.0201242,0.000650576,2
203,Uy,0.0767391,0.00283775,2
203,p,0.215823,0.000796206,4
203,omega,0.0079602,0.000147173,2
203,k,0.0397375,0.00111286,2
204,Ux,0.0198833,0.000638589,2
204,Uy,0.076814,0.00284204,2
204,p,0.214479,0.000817198,4
204,omega,0.00780334,0.000143665,2
204,k,0.039396,0.00109279,2
205,Ux,0.0196801,0.000634642,2
205,Uy,0.0760142,0.00282759,2
205,p,0.215954,0.000847369,4
205,omega,0.00767771,0.000140285,2
205,k,0.0387105,0.00107295,2
206,Ux,0.0193821,0.000626069,2
206,Uy,0.0760616,0.00283824,2
206,p,0.212133,0.000855811,4
206,omega,0.00771851,0.000139216,2
206,k,0.0381293,0.00105676,2
207,Ux,0.019261,0.000620546,2
207,Uy,0.0758677,0.00284612,2
207,p,0.2167,0.000844929,4
207,omega,0.00752358,0.000136351,2
207,k,0.037899,0.00104194,2
208,Ux,0.0190056,0.000618337,2
208,Uy,0.0756465,0.00287721,2
208,p,0.214446,0.00093432,4
208,omega,0.00767234,0.000136534,2
208,k,0.0372565,0.00102981,2
209,Ux,0.0189412,0.000613687,2
209,Uy,0.0762634,0.00289694,2
209,p,0.214914,0.00101356,4
209,omega,0.00745962,0.000133624,2
209,k,0.0372754,0.00101884,2
210,Ux,0.0187989,0.000614785,2
210,Uy,0.0761288,0.00294402,2
210,p,0.214532,0.00110569,4
210,omega,0.00759102,0.000134667,2
210,k,0.0367613,0.00100931,2
211,Ux,0.01879,0.0006157,2
211,Uy,0.0770247,0.00298408,2
211,p,0.214387,0.0010696,4
211,omega,0.0074922,0.000133814,2
211,k,0.0369396,0.00100326,2
212,Ux,0.0188061,0.000615885,2
212,Uy,0.0775035,0.00304342,2
212,p,0.211052,0.00103688,4
212,omega,0.0075858,0.000134031,2
212,k,0.0367448,0.00100124,2
213,Ux,0.0189106,0.000623255,2
213,Uy,0.0787671,0.00310504,2
213,p,0.21035,0.00101586,4
213,omega,0.00757953,0.000135228,2
213,k,0.0372499,0.00100098,2
214,Ux,0.0188831,0.00062679,2
214,Uy,0.0796186,0.0031549,2
214,p,0.207126,0.000981816,4
214,omega,0.00755377,0.000136641,2
214,k,0.0370419,0.0010037,2
215,Ux,0.0191036,0.000631095,2
215,Uy,0.0808295,0.00321252,2
215,p,0.204845,0.000912654,4
215,omega,0.00755457,0.000138055,2
215,k,0.0374748,0.00100376,2
216,Ux,0.0191456,0.00063669,2
216,Uy,0.0819053,0.00325643,2
216,p,0.201518,0.000897932,4
216,omega,0.0076821,0.000141148,2
216,k,0.0376139,0.00100726,2
217,Ux,0.0191836,0.000639469,2
217,Uy,0.0833041,0.00328955,2
217,p,0.198923,0.000866924,4
217,omega,0.00764481,0.000142835,2
217,k,0.0374412,0.00100723,2
218,Ux,0.0192372,0.000642574,2
218,Uy,0.0839562,0.00330645,2
218,p,0.196589,0.000755312,4
218,omega,0.00750503,0.000143721,2
218,k,0.037429,0.00100634,2
219,Ux,0.0192109,0.000643185,2
219,Uy,0.0845544,0.00330433,2
219,p,0.193292,0.000761793,4
219,omega,0.00751616,0.000145732,2
219,k,0.0369179,0.00100608,2
220,Ux,0.0191437,0.000640079,2
220,Uy,0.0851504,0.00328828,2
220,p,0.190938,0.000790402,4
220,omega,0.00747969,0.000145516,2
220,k,0.0365047,0.00099985,2
221,Ux,0.0190554,0.000635231,2
221,Uy,0.0849842,0.00324875,2
221,p,0.18968,0.00108481,4
221,omega,0.00735564,0.000143976,2
221,k,0.0360362,0.000991003,2
222,Ux,0.0188849,0.0006287,2
222,Uy,0.084576,0.00320684,2
222,p,0.192121,0.0013053,4
222,omega,0.00733544,0.000142915,2
222,k,0.0353648,0.000977706,2
223,Ux,0.0186611,0.000619981,2
223,Uy,0.0839199,0.0031441,2
223,p,0.19683,0.00141509,4
223,omega,0.0072798,0.000141252,2
223,k,0.0345924,0.000963827,2
224,Ux,0.0185134,0.000610224,2
224,Uy,0.0831356,0.00308123,2
224,p,0.200765,0.0014238,4
224,omega,0.00708136,0.000137914,2
224,k,0.0339622,0.000947519,2
225,Ux,0.0182237,0.000599546,2
225,Uy,0.0818898,0.00300482,2
225,p,0.203382,0.00129867,4
225,omega,0.00699173,0.000134995,2
225,k,0.0332151,0.000929446,2
226,Ux,0.0178602,0.000587774,2
226,Uy,0.0804264,0.00292534,2
226,p,0.20284,0.00104491,4
226,omega,0.00691736,0.000132367,2
226,k,0.03234,0.00091284,2
227,Ux,0.0175662,0.000573935,2
227,Uy,0.0791859,0.00285865,2
227,p,0.198835,0.000808022,4
227,omega,0.00678546,0.00012957,2
227,k,0.0316604,0.000895214,2
228,Ux,0.0172056,0.000558442,2
228,Uy,0.077644,0.00278107,2
228,p,0.194079,0.000693739,4
228,omega,0.00662114,0.000125782,2
228,k,0.030863,0.000875672,2
229,Ux,0.0167577,0.0005421,2
229,Uy,0.0760382,0.00270235,2
229,p,0.186913,0.00067301,4
229,omega,0.00650247,0.000122478,2
229,k,0.0300323,0.000855632,2
230,Ux,0.0163039,0.000524467,2
230,Uy,0.0744812,0.00263022,2
230,p,0.177139,0.00070476,4
230,omega,0.00635002,0.000119067,2
230,k,0.0290813,0.000833466,2
231,Ux,0.015832,0.000506603,2
231,Uy,0.0725713,0.00254761,2
231,p,0.169961,0.00074482,4
231,omega,0.00615843,0.00011518,2
231,k,0.0282583,0.000810235,2
232,Ux,0.0153213,0.000489148,2
232,Uy,0.0705509,0.00247249,2
232,p,0.164622,0.000759527,4
232,omega,0.00599797,0.00011168,2
232,k,0.0272654,0.000783053,2
233,Ux,0.0148321,0.000471031,2
233,Uy,0.0685037,0.00238284,2
233,p,0.158038,0.000739672,4
233,omega,0.00582606,0.000108044,2
233,k,0.0263111,0.000756501,2
234,Ux,0.0143193,0.000452811,2
234,Uy,0.066272,0.00229206,2
234,p,0.149605,0.000701303,4
234,omega,0.00563449,0.000104476,2
234,k,0.0253567,0.000728398,2
235,Ux,0.013837,0.000434382,2
235,Uy,0.0639516,0.00220449,2
235,p,0.142084,0.00063616,4
235,omega,0.00543931,0.000100629,2
235,k,0.0243492,0.00070161,2
236,Ux,0.0133836,0.000417366,2
236,Uy,0.0615,0.00210602,2
236,p,0.134193,0.00058244,4
236,omega,0.00525599,9.65739e-05,2
236,k,0.0234668,0.000676207,2
237,Ux,0.0129365,0.000402133,2
237,Uy,0.0590734,0.00201437,2
237,p,0.127654,0.000587902,4
237,omega,0.00505837,9.25724e-05,2
237,k,0.0225797,0.000653053,2
238,Ux,0.0125304,0.000387442,2
238,Uy,0.0566537,0.00192133,2
238,p,0.12251,0.000703104,4
238,omega,0.00488405,8.86984e-05,2
238,k,0.0217327,0.000631898,2
239,Ux,0.0121436,0.000375133,2
239,Uy,0.0544066,0.00184516,2
239,p,0.119104,0.000922397,4
239,omega,0.00470963,8.51536e-05,2
239,k,0.0209682,0.000611876,2
240,Ux,0.0117664,0.000362917,2
240,Uy,0.0525496,0.00177657,2
240,p,0.117957,0.00101248,4
240,omega,0.00458266,8.17557e-05,2
240,k,0.0202387,0.000592063,2
241,Ux,0.0114061,0.000351147,2
241,Uy,0.050765,0.00171396,2
241,p,0.117401,0.0010184,4
241,omega,0.00445902,7.85389e-05,2
241,k,0.0195609,0.000571563,2
242,Ux,0.0110641,0.000339474,2
242,Uy,0.0490918,0.00165379,2
242,p,0.115452,0.000994694,4
242,omega,0.00432721,7.56119e-05,2
242,k,0.0188643,0.000550834,2
243,Ux,0.0107179,0.000327432,2
243,Uy,0.0475695,0.00159674,2
243,p,0.113556,0.000951385,4
243,omega,0.00420535,7.33061e-05,2
243,k,0.0181425,0.000529087,2
244,Ux,0.0103802,0.000315865,2
244,Uy,0.045932,0.00153849,2
244,p,0.111445,0.000895113,4
244,omega,0.00411684,7.16891e-05,2
244,k,0.0173953,0.000506907,2
245,Ux,0.0100631,0.000305878,2
245,Uy,0.0443943,0.00148011,2
245,p,0.108129,0.000841473,4
245,omega,0.00403933,7.07779e-05,2
245,k,0.0166563,0.000486223,2
246,Ux,0.00975716,0.000296057,2
246,Uy,0.0428265,0.00142138,2
246,p,0.104329,0.000797936,4
246,omega,0.00397168,7.01945e-05,2
246,k,0.0159741,0.000469354,2
247,Ux,0.009477,0.000287702,2
247,Uy,0.0412533,0.00136149,2
247,p,0.100083,0.000749459,4
247,omega,0.0039044,6.96347e-05,2
247,k,0.0154355,0.000453796,2
248,Ux,0.00921559,0.000279954,2
248,Uy,0.0396219,0.00130419,2
248,p,0.0956182,0.000698244,4
248,omega,0.00384771,6.91428e-05,2
248,k,0.0150245,0.000441153,2
249,Ux,0.00897295,0.000272945,2
249,Uy,0.0381371,0.00124598,2
249,p,0.0913816,0.00064411,4
249,omega,0.00379055,6.85356e-05,2
249,k,0.0146469,0.000430642,2
250,Ux,0.00873949,0.000267346,2
250,Uy,0.0366571,0.00119222,2
250,p,0.0868674,0.000615401,4
250,omega,0.00372985,6.77643e-05,2
250,k,0.0143194,0.000421659,2
251,Ux,0.00852644,0.00026239,2
251,Uy,0.0352698,0.00114661,2
251,p,0.0819141,0.000596654,4
251,omega,0.00365935,6.69019e-05,2
251,k,0.0140024,0.000413981,2
252,Ux,0.00832037,0.000257834,2
252,Uy,0.0342161,0.00111518,2
252,p,0.0771858,0.000564717,4
252,omega,0.00358473,6.59869e-05,2
252,k,0.0137104,0.000407172,2
253,Ux,0.00813888,0.00025383,2
253,Uy,0.0334601,0.00109561,2
253,p,0.0735862,0.000517568,4
253,omega,0.00350157,6.50512e-05,2
253,k,0.0134299,0.000401146,2
254,Ux,0.00797839,0.000250266,2
254,Uy,0.0327901,0.00108429,2
254,p,0.0699641,0.000482719,4
254,omega,0.00342521,6.40259e-05,2
254,k,0.0131684,0.000395583,2
255,Ux,0.00784022,0.000246841,2
255,Uy,0.0322789,0.00107976,2
255,p,0.0664874,0.000456419,4
255,omega,0.00335208,6.29958e-05,2
255,k,0.0129144,0.00038981,2
256,Ux,0.00770144,0.000243683,2
256,Uy,0.0319551,0.00108085,2
256,p,0.0630866,0.000434891,4
256,omega,0.00329084,6.19966e-05,2
256,k,0.0126539,0.000384562,2
257,Ux,0.00756644,0.000239993,2
257,Uy,0.0317831,0.0010844,2
257,p,0.0605356,0.000424504,4
257,omega,0.00324035,6.11116e-05,2
257,k,0.0124055,0.000378927,2
258,Ux,0.00742616,0.000236241,2
258,Uy,0.031683,0.00108753,2
258,p,0.0591082,0.000430248,4
258,omega,0.00319715,6.03964e-05,2
258,k,0.0121577,0.000373377,2
259,Ux,0.0072842,0.000232157,2
259,Uy,0.0315724,0.00109154,2
259,p,0.0583794,0.00043953,4
259,omega,0.00315796,5.97405e-05,2
259,k,0.011905,0.000367781,2
260,Ux,0.00714168,0.000227912,2
260,Uy,0.0314451,0.00109498,2
260,p,0.0574086,0.000437521,4
260,omega,0.00312082,5.90718e-05,2
260,k,0.0116737,0.000361992,2
261,Ux,0.00699441,0.000223569,2
261,Uy,0.0313239,0.00109556,2
261,p,0.0561273,0.000424771,4
261,omega,0.00307821,5.84665e-05,2
261,k,0.0114243,0.000356321,2
262,Ux,0.00685544,0.000219175,2
262,Uy,0.0311702,0.00109456,2
262,p,0.0546279,0.000397309,4
262,omega,0.00303871,5.78119e-05,2
262,k,0.0111949,0.000350571,2
263,Ux,0.00671617,0.000214714,2
263,Uy,0.0309843,0.00109157,2
263,p,0.053009,0.000357889,4
263,omega,0.00299905,5.71666e-05,2
263,k,0.0109586,0.000345281,2
264,Ux,0.00659252,0.000210449,2
264,Uy,0.0307643,0.00108655,2
264,p,0.0514378,0.000317335,4
264,omega,0.00295731,5.63477e-05,2
264,k,0.0107329,0.000339961,2
265,Ux,0.00646792,0.000206413,2
265,Uy,0.0305053,0.00108011,2
265,p,0.0501014,0.000279936,4
265,omega,0.00291569,5.55442e-05,2
265,k,0.0105054,0.000334947,2
266,Ux,0.00634643,0.000203195,2
266,Uy,0.0302388,0.0010735,2
266,p,0.0487865,0.000255167,4
266,omega,0.00287331,5.46662e-05,2
266,k,0.0102858,0.000330162,2
267,Ux,0.00622947,0.000200146,2
267,Uy,0.0299594,0.00106577,2
267,p,0.0477629,0.000248233,4
267,omega,0.00283324,5.38039e-05,2
267,k,0.0100687,0.000325359,2
268,Ux,0.00610616,0.000197408,2
268,Uy,0.0296895,0.00105966,2
268,p,0.0468218,0.000253464,4
268,omega,0.00279259,5.29303e-05,2
268,k,0.00985686,0.000320841,2
269,Ux,0.00599015,0.0001948,2
269,Uy,0.0294176,0.00105273,2
269,p,0.0460416,0.000266881,4
269,omega,0.00275339,5.20865e-05,2
269,k,0.0096636,0.000316228,2
270,Ux,0.00587592,0.000192497,2
270,Uy,0.0291754,0.00104819,2
270,p,0.0454235,0.000280693,4
270,omega,0.00271413,5.1266e-05,2
270,k,0.00947197,0.000312116,2
271,Ux,0.00577274,0.000190355,2
271,Uy,0.0289601,0.00104385,2
271,p,0.0449153,0.000289151,4
271,omega,0.00268051,5.04708e-05,2
271,k,0.00930896,0.000307732,2
272,Ux,0.0056789,0.000188424,2
272,Uy,0.0288032,0.00104381,2
272,p,0.0445051,0.000293122,4
272,omega,0.00264789,4.97641e-05,2
272,k,0.00914455,0.000303853,2
273,Ux,0.00559681,0.00018683,2
273,Uy,0.0286579,0.0010445,2
273,p,0.0441666,0.000293679,4
273,omega,0.00262028,4.92416e-05,2
273,k,0.00900919,0.000299856,2
274,Ux,0.00552576,0.000185344,2
274,Uy,0.028543,0.00104532,2
274,p,0.0438965,0.000291204,4
274,omega,0.00259971,4.87756e-05,2
274,k,0.00887759,0.000296046,2
275,Ux,0.00546442,0.000184075,2
275,Uy,0.0284329,0.00104771,2
275,p,0.0437504,0.000288528,4
275,omega,0.00258043,4.83067e-05,2
275,k,0.0087566,0.000292802,2
276,Ux,0.00541385,0.000182943,2
276,Uy,0.0283227,0.00104697,2
276,p,0.0436617,0.000290449,4
276,omega,0.00256401,4.78354e-05,2
276,k,0.00866205,0.000289392,2
277,Ux,0.00536659,0.000181573,2
277,Uy,0.0282219,0.00104772,2
277,p,0.0434781,0.000297253,4
277,omega,0.00254608,4.73475e-05,2
277,k,0.0085592,0.000286315,2
278,Ux,0.00532105,0.000180156,2
278,Uy,0.0281074,0.00104645,2
278,p,0.0431997,0.000301531,4
278,omega,0.002528,4.68292e-05,2
278,k,0.00845945,0.000283349,2
279,Ux,0.00527524,0.000178533,2
279,Uy,0.027954,0.00104204,2
279,p,0.0428395,0.00029776,4
279,omega,0.00250701,4.63204e-05,2
279,k,0.00837311,0.000280259,2
280,Ux,0.00522969,0.000176727,2
280,Uy,0.0277812,0.00103717,2
280,p,0.0422966,0.000289258,4
280,omega,0.00248362,4.57923e-05,2
280,k,0.00828095,0.000277371,2
281,Ux,0.00518171,0.000174822,2
281,Uy,0.0275798,0.00102936,2
281,p,0.0416025,0.000283224,4
281,omega,0.0024603,4.52497e-05,2
281,k,0.00819156,0.000274385,2
282,Ux,0.00513175,0.000172877,2
282,Uy,0.0273645,0.00102238,2
282,p,0.0408864,0.000267967,4
282,omega,0.00243839,4.47019e-05,2
282,k,0.00810959,0.000271516,2
283,Ux,0.00507506,0.000170981,2
283,Uy,0.0271689,0.00101506,2
283,p,0.0400605,0.00025124,4
283,omega,0.00241422,4.41642e-05,2
283,k,0.00802025,0.00026836,2
284,Ux,0.00501422,0.000168884,2
284,Uy,0.027018,0.00101012,2
284,p,0.0391455,0.000240909,4
284,omega,0.00238879,4.3618e-05,2
284,k,0.00793082,0.000265677,2
285,Ux,0.00495038,0.000166685,2
285,Uy,0.0269016,0.00100287,2
285,p,0.0381012,0.000239401,4
285,omega,0.00236187,4.30223e-05,2
285,k,0.00785326,0.000263184,2
286,Ux,0.00488273,0.000164192,2
286,Uy,0.0268106,0.000995811,2
286,p,0.0370315,0.000243755,4
286,omega,0.00233421,4.24169e-05,2
286,k,0.0077729,0.000260301,2
287,Ux,0.00481465,0.000161786,2
287,Uy,0.0266908,0.000985164,2
287,p,0.0358772,0.000252838,4
287,omega,0.0023061,4.1826e-05,2
287,k,0.00769246,0.000257546,2
288,Ux,0.00474264,0.000159312,2
288,Uy,0.0265218,0.000972498,2
288,p,0.0346851,0.000264924,4
288,omega,0.00227685,4.124e-05,2
288,k,0.00760399,0.000254652,2
289,Ux,0.00467231,0.000156941,2
289,Uy,0.0262921,0.000956443,2
289,p,0.0335433,0.000272662,4
289,omega,0.00224787,4.06775e-05,2
289,k,0.00751591,0.00025179,2
290,Ux,0.0046036,0.000154595,2
290,Uy,0.0259924,0.000939697,2
290,p,0.0323836,0.000276974,4
290,omega,0.00221931,4.01216e-05,2
290,k,0.00742957,0.000249037,2
291,Ux,0.00453692,0.000152441,2
291,Uy,0.0256225,0.000920973,2
291,p,0.0313622,0.000278131,4
291,omega,0.00219222,3.95658e-05,2
291,k,0.00733742,0.000246089,2
292,Ux,0.00447355,0.000150358,2
292,Uy,0.0251782,0.000901646,2
292,p,0.0304135,0.000279969,4
292,omega,0.00216413,3.90371e-05,2
292,k,0.00725142,0.000243234,2
293,Ux,0.00441051,0.000148294,2
293,Uy,0.0246596,0.000880727,2
293,p,0.0295403,0.00028143,4
293,omega,0.00213282,3.84839e-05,2
293,k,0.00716006,0.000240425,2
294,Ux,0.00435137,0.000146255,2
294,Uy,0.0241036,0.000860974,2
294,p,0.0285701,0.000283905,4
294,omega,0.00210082,3.79084e-05,2
294,k,0.00707294,0.000237423,2
295,Ux,0.0042917,0.000144196,2
295,Uy,0.0235579,0.000842644,2
295,p,0.027632,0.000175267,5
295,omega,0.00206882,3.73552e-05,2
295,k,0.00698583,0.000234277,2
296,Ux,0.00423387,0.000142154,2
296,Uy,0.0230473,0.000826345,2
296,p,0.0265961,0.000143127,5
296,omega,0.0020367,3.68007e-05,2
296,k,0.00689439,0.00023103,2
297,Ux,0.00417307,0.000140061,2
297,Uy,0.0225861,0.000811771,2
297,p,0.0256645,0.000118467,5
297,omega,0.0020078,3.62604e-05,2
297,k,0.006807,0.000227524,2
298,Ux,0.00411038,0.00013789,2
298,Uy,0.0221708,0.000798502,2
298,p,0.0247908,0.000102996,5
