iteration,p_upstream_kinematic,p_outlet_kinematic,p_step_kinematic,static_pressure_delta_pa,total_pressure_drop_pa,p_step_abs_pa
124,-4762.09,-24.1417,-4955.64,-5803.986668,-1670.07229,95254.341
125,-4746.18,-24.6577,-4940.7,-5783.864818,-1662.228812,95272.6425
126,-4725.9,-25.295,-4921.73,-5758.241125,-1648.659825,95295.88075
127,-4703.7,-26.0591,-4901.47,-5730.110102,-1632.315604,95320.69925
128,-4679.24,-26.8841,-4879.58,-5699.135978,-1612.83756,95347.5145
129,-4653.59,-27.7801,-4856.91,-5666.617128,-1591.50115,95375.28525
130,-4627.94,-28.745,-4834.25,-5634.013875,-1569.733022,95403.04375
131,-4603.04,-29.719,-4811.93,-5602.318225,-1548.556195,95430.38575
132,-4583.51,-30.7128,-4793.92,-5577.17657,-1533.604813,95452.448
133,-4573.61,-31.8232,-4784.01,-5563.68883,-1529.944786,95464.58775
134,-4570.62,-33.2148,-4780.3,-5558.32137,-1533.964633,95469.1325
135,-4567.63,-34.845,-4777.42,-5552.661625,-1537.162519,95472.6605
136,-4562.07,-36.6115,-4772.76,-5543.686663,-1536.479838,95478.369
137,-4552.49,-38.4775,-4764.1,-5529.665313,-1530.137946,95488.9775
138,-4538.12,-40.3744,-4750.36,-5509.73836,-1517.250914,95505.809
139,-4520.02,-42.1857,-4732.74,-5485.347018,-1499.209819,95527.3935
140,-4497.95,-43.894,-4711.52,-5456.2186,-1475.689866,95553.388
141,-4474.7,-45.5885,-4689.36,-5425.661588,-1449.759609,95580.534
142,-4453.81,-47.225,-4669.45,-5398.066625,-1425.523321,95604.92375
143,-4437.39,-48.7267,-4653.56,-5376.112543,-1405.239509,95624.389
144,-4423.25,-49.9167,-4639.46,-5357.333293,-1385.943183,95641.6615
145,-4402.49,-50.6493,-4618.37,-5331.004858,-1356.181519,95667.49675
146,-4365.15,-51.7764,-4582.07,-5283.88266,-1301.514667,95711.96425
147,-4318.42,-53.1121,-4536.57,-5225.002178,-1229.411876,95767.70175
148,-4269.88,-54.8611,-4489.46,-5163.398153,-1146.809323,95825.4115
149,-4221.91,-56.6841,-4443.11,-5102.401727,-1054.787556,95882.19025
150,-4188.75,-58.9226,-4409.38,-5059.038565,-967.4941883,95923.5095
151,-4164.62,-60.8489,-4384.95,-5027.119598,-875.4605642,95953.43625
152,-4144.46,-61.9421,-4365.19,-5001.084427,-769.2684243,95977.64225
153,-4124.32,-61.9971,-4345.98,-4976.345552,-640.8424487,96001.1745
154,-4101.45,-60.9082,-4324.25,-4949.663705,-484.5535533,96027.79375
155,-4073.8,-58.629,-4297.7,-4918.584475,-298.5894855,96060.3175
156,-4041.81,-55.1359,-4266.55,-4883.675772,-88.66718303,96098.47625
157,-4008.02,-50.3094,-4232.96,-4848.195485,132.5012237,96139.624
158,-3974.08,-43.9148,-4198.38,-4814.45237,352.2841861,96181.9845
159,-3940.16,-35.9943,-4163.48,-4782.602983,560.8962323,96224.737
160,-3907.08,-27.1154,-4129.89,-4752.956635,750.419001,96265.88475
161,-3876.01,-17.7785,-4099.18,-4726.333588,915.0532733,96303.5045
162,-3848.03,-8.41124,-4072.34,-4703.532981,1051.676081,96336.3835
163,-3823.99,0.693943,-4049.78,-4685.23783,1159.424767,96364.0195
164,-3803.85,9.22589,-4030.99,-4671.017965,1240.035412,96387.03725
165,-3787.3,17.0109,-4015.33,-4660.280853,1296.23451,96406.22075
166,-3773.79,23.9368,-4002.1,-4652.21533,1331.362775,96422.4275
167,-3762.05,29.9027,-3990.11,-4645.142058,1349.709659,96437.11525
168,-3750.93,34.8114,-3978.47,-4637.533215,1355.147271,96451.37425
169,-3740.41,38.6131,-3967.45,-4629.303298,1350.006002,96464.87375
170,-3729.59,41.3998,-3956.35,-4619.462505,1337.450045,96478.47125
171,-3718.45,43.3481,-3945.21,-4608.202673,1318.871141,96492.11775
172,-3706.95,44.5904,-3933.99,-4595.63699,1295.278142,96505.86225
173,-3695.53,45.1702,-3923.06,-4582.357745,1268.033256,96519.2515
174,-3684.84,45.0882,-3912.92,-4569.162045,1237.806882,96531.673
175,-3675.66,44.5642,-3904.13,-4557.274645,1204.356071,96542.44075
176,-3668.02,43.8577,-3896.65,-4547.050183,1167.909317,96551.60375
177,-3662.39,43.1338,-3890.96,-4539.266655,1128.069835,96558.574
178,-3658.45,42.4328,-3886.75,-4533.58143,1085.541069,96563.73125
179,-3655.06,41.7465,-3882.98,-4528.587963,1041.9867,96568.3495
180,-3651.1,41.0434,-3878.58,-4522.875665,999.0221463,96573.7395
181,-3645.98,40.2585,-3873.05,-4515.642163,957.7342567,96580.51375
182,-3639.67,39.3255,-3866.43,-4506.769488,918.4889177,96588.62325
183,-3632.31,38.1857,-3858.85,-4496.357233,881.0672515,96597.90875
184,-3624.24,36.8336,-3850.65,-4484.81516,845.0370003,96607.95375
185,-3615.94,35.3446,-3842.22,-4472.823635,809.8063432,96618.2805
186,-3607.3,33.5217,-3833.46,-4460.006583,775.851425,96629.0115
187,-3598.62,31.9655,-3824.58,-4447.467238,742.1241433,96639.8895
188,-3590.11,30.5525,-3815.82,-4435.311563,708.5725915,96650.6205
189,-3582.48,29.1114,-3807.92,-4424.199465,674.6577153,96660.298
190,-3576.24,27.5272,-3801.45,-4414.61482,640.0478733,96668.22375
191,-3569.23,25.7561,-3794.25,-4403.857973,607.5787321,96677.04375
192,-3556.75,24.1136,-3781.6,-4386.55791,582.7215362,96692.54
193,-3541.02,22.7502,-3765.57,-4365.618495,562.6540693,96712.17675
194,-3524.07,21.4498,-3748.24,-4343.261755,545.3628399,96733.406
195,-3508.24,20.1582,-3732,-4322.287795,528.2671674,96753.3
196,-3493.43,18.9086,-3716.81,-4302.614785,511.6497912,96771.90775
197,-3479.07,17.7694,-3702.11,-4283.628265,496.2277181,96789.91525
198,-3464.74,16.7982,-3687.49,-4264.884295,482.4473819,96807.82475
199,-3450.5,15.9865,-3672.98,-4246.445962,470.1763491,96825.5995
200,-3436.48,15.288,-3658.73,-4228.4158,459.1497769,96843.05575
201,-3422.8,14.6701,-3644.82,-4210.900873,449.0242823,96860.0955
202,-3409.59,14.1455,-3631.39,-4194.075988,439.3142452,96876.54725
203,-3397.09,13.7486,-3618.65,-4178.277285,429.2573304,96892.15375
204,-3385.17,13.503,-3606.5,-4163.374425,418.5437698,96907.0375
205,-3373.22,13.4348,-3594.31,-4148.65213,407.3949614,96921.97025
206,-3360.86,13.5567,-3581.76,-4133.660458,395.8366132,96937.344
207,-3348.32,13.8822,-3569.11,-4118.697695,383.206992,96952.84025
208,-3339.75,14.1682,-3560.28,-4108.549795,364.5625372,96963.657
209,-3332.46,14.6223,-3552.75,-4100.175818,342.9537939,96972.88125
210,-3324.53,15.1869,-3544.65,-4091.153203,321.0950103,96982.80375
211,-3314.91,15.7544,-3534.91,-4080.06389,301.032502,96994.73525
212,-3301.65,16.0638,-3521.63,-4064.199405,286.5361929,97011.00325
213,-3288.56,16.0733,-3508.5,-4048.175793,274.3825585,97027.0875
214,-3275.82,15.7141,-3495.73,-4032.129273,266.2101168,97042.73075
215,-3263.66,15.2628,-3483.51,-4016.68043,263.3711521,97057.70025
216,-3251.44,14.1166,-3471.26,-4000.306835,269.6636605,97072.7065
217,-3239.08,11.9407,-3458.88,-3982.500358,287.705193,97087.872
218,-3227.2,9.30852,-3446.97,-3964.722937,317.5797193,97102.46175
219,-3215.62,6.29321,-3435.36,-3946.843682,360.0990825,97116.684
220,-3203.74,2.98042,-3423.45,-3928.232514,415.398781,97131.27375
221,-3190.93,-0.544457,-3410.63,-3908.22229,482.3898869,97146.97825
222,-3176.64,-4.1903,-3396.35,-3886.250882,559.3258911,97164.47125
223,-3160.26,-7.71253,-3380.01,-3861.870651,643.8170992,97184.48775
224,-3145.65,-11.3593,-3365.39,-3839.506108,728.5184233,97202.39725
225,-3129.46,-14.7426,-3349.2,-3815.528815,814.1421203,97222.23
226,-3111.52,-17.7884,-3331.26,-3789.82121,898.2634704,97244.2065
227,-3092.05,-20.4854,-3311.81,-3762.666635,978.6337499,97268.03275
228,-3071.54,-22.8285,-3291.33,-3734.671587,1053.329517,97293.12075
229,-3047.35,-24.5254,-3267.24,-3702.960135,1124.410539,97322.631
230,-3025.14,-25.9885,-3245.1,-3673.960588,1185.334996,97349.7525
231,-3005,-27.2227,-3225.02,-3647.777193,1236.310312,97374.3505
232,-2989.56,-28.5933,-3209.59,-3627.184208,1275.230719,97393.25225
233,-2971.08,-29.098,-3191.15,-3603.92795,1310.88041,97415.84125
234,-2953.18,-29.2582,-3173.29,-3581.804205,1340.231313,97437.71975
235,-2935.72,-29.0927,-3155.87,-3560.618442,1364.298352,97459.05925
236,-2918.74,-28.645,-3138.92,-3540.366375,1383.84881,97479.823
237,-2902.49,-27.9732,-3122.69,-3521.28308,1399.407579,97499.70475
238,-2886.99,-27.1298,-3107.21,-3503.328745,1411.764907,97518.66775
239,-2872.26,-26.1666,-3092.49,-3486.464415,1421.663693,97536.69975
240,-2858.3,-25.1325,-3078.55,-3470.630188,1429.890485,97553.77625
241,-2845.15,-24.1077,-3065.42,-3455.776818,1437.214704,97569.8605
242,-2832.79,-23.1573,-3053.08,-3441.800058,1444.502701,97584.977
243,-2821.27,-22.3583,-3041.59,-3428.666833,1452.560966,97599.05225
244,-2810.54,-21.7601,-3030.9,-3416.255378,1462.304111,97612.1475
245,-2800.52,-21.3899,-3020.92,-3404.434372,1474.673506,97624.373
246,-2791.02,-21.2677,-3011.45,-3392.946568,1490.711244,97635.97375
247,-2782.01,-21.3739,-3002.47,-3381.779223,1511.137224,97646.97425
248,-2773.25,-21.6931,-2993.73,-3370.657203,1536.823351,97657.68075
249,-2764.57,-22.092,-2985.07,-3359.53555,1568.259355,97668.28925
250,-2756.13,-22.4322,-2976.64,-3348.779805,1605.245226,97678.616
251,-2747.96,-22.6855,-2968.46,-3338.461263,1647.648006,97688.6365
252,-2739.85,-22.8179,-2960.32,-3328.364323,1695.29394,97698.608
253,-2731.49,-22.7948,-2951.92,-3318.15162,1747.843087,97708.898
254,-2722.72,-22.6028,-2943.12,-3307.64357,1804.757371,97719.678
255,-2713.46,-22.2549,-2933.83,-3296.726248,1865.469633,97731.05825
256,-2703.69,-21.7818,-2924.05,-3285.337545,1929.294002,97743.03875
257,-2693.58,-21.2354,-2913.94,-3273.622135,1995.227838,97755.4235
258,-2683.44,-20.6544,-2903.8,-3261.91236,2062.07365,97767.845
259,-2673.61,-19.9788,-2893.97,-3250.69822,2128.310823,97779.88675
260,-2664.33,-19.008,-2884.71,-3240.51945,2190.893658,97791.23025
261,-2655.21,-17.5667,-2875.59,-3231.113043,2247.682354,97802.40225
262,-2647.47,-15.5239,-2867.84,-3224.133972,2295.364033,97811.896
263,-2640.69,-12.9137,-2861.05,-3219.025968,2333.854928,97820.21375
264,-2634.96,-9.90264,-2855.31,-3215.695266,2363.092909,97827.24525
265,-2630.28,-6.68718,-2850.61,-3213.901205,2383.647536,97833.00275
266,-2626.53,-3.42435,-2846.83,-3213.304421,2395.729369,97837.63325
267,-2623.49,-0.243649,-2843.76,-3213.47678,2399.883006,97841.394
268,-2620.95,2.78671,-2841.19,-3214.07747,2396.604333,97844.54225
269,-2618.82,5.62977,-2839.04,-3214.950968,2386.286936,97847.176
270,-2616.96,8.2716,-2837.16,-3215.90871,2369.413122,97849.479
271,-2615.35,10.9829,-2835.53,-3217.257803,2346.022381,97851.47575
272,-2614.58,13.4571,-2834.76,-3219.345448,2316.151684,97852.419
273,-2615.07,15.7821,-2835.26,-3222.793823,2279.560823,97851.8065
274,-2616.96,18.0727,-2837.16,-3227.915058,2236.279447,97849.479
275,-2620.23,20.4293,-2840.45,-3234.807642,2186.478271,97845.44875
276,-2624.79,22.9335,-2845.02,-3243.461288,2130.365501,97839.8505
277,-2630.45,25.6586,-2850.68,-3253.733035,2068.191894,97832.917
278,-2636.9,28.7005,-2857.12,-3265.360613,2000.206664,97825.028
279,-2643.89,32.1351,-2864.09,-3278.130747,1926.548377,97816.48975
280,-2651.38,36.0193,-2871.55,-3292.064143,1847.053351,97807.35125
281,-2659.42,40.3916,-2879.57,-3307.26921,1761.448357,97797.52675
282,-2668.14,45.24,-2888.26,-3323.8905,1669.391306,97786.8815
283,-2677.58,50.4569,-2897.68,-3341.845203,1570.828267,97775.342
284,-2687.84,55.8121,-2907.93,-3360.973823,1465.881564,97762.78575
285,-2699.04,60.9765,-2919.12,-3381.020213,1355.107261,97749.078
286,-2711.13,65.4792,-2931.22,-3401.34627,1240.149625,97734.2555
287,-2724.47,68.3967,-2944.58,-3421.261707,1123.65794,97717.8895
288,-2737.95,68.5182,-2958.07,-3437.923545,1010.77749,97701.36425
289,-2751.21,64.4344,-2971.34,-3449.16439,905.9450336,97685.1085
290,-2763.57,55.9275,-2983.69,-3453.884438,811.9878523,97669.97975
291,-2774.23,44.1274,-2994.35,-3452.487815,730.0255254,97656.92125
292,-2782.51,30.9335,-3002.62,-3446.468288,660.7868338,97646.7905
293,-2788.52,17.9974,-3008.63,-3437.983815,605.549917,97639.42825
294,-2789.55,6.88016,-3009.69,-3425.626946,568.9395231,97638.12975
295,-2789.71,-1.67895,-3009.85,-3415.338036,545.8155787,97637.93375
296,-2787.6,-7.41614,-3007.76,-3405.725229,535.0795319,97640.494
297,-2782.2,-10.6165,-3002.37,-3395.189787,534.1285065,97647.09675
298,-2776.72,-12.0654,-2996.9,-3386.701885,536.2297959,97653.7975
299,-2772.52,-12.509,-2992.69,-3381.013475,538.2966744,97658.95475
300,-2768.51,-12.4754,-2988.68,-3376.142385,541.2311701,97663.867
301,-2764.55,-12.2897,-2984.72,-3371.518868,545.2220588,97668.718
302,-2759.57,-12.0811,-2979.74,-3365.673903,551.5840444,97674.8185
303,-2754.78,-11.9089,-2974.96,-3360.017098,558.7762715,97680.674
304,-2750.18,-11.7759,-2970.36,-3354.545022,566.6966816,97686.309
305,-2745.71,-11.6767,-2965.9,-3349.190793,575.2535983,97691.7725
306,-2741.36,-11.6052,-2961.55,-3343.94963,584.3473682,97697.10125
307,-2737.08,-11.5561,-2957.28,-3338.766778,593.9595905,97702.332
308,-2732.85,-11.5226,-2953.06,-3333.626065,604.053535,97707.5015
309,-2728.67,-11.4957,-2948.88,-3328.538518,614.586229,97712.622
310,-2724.53,-11.4653,-2944.74,-3323.504258,625.5248573,97717.6935
311,-2720.45,-11.4209,-2940.67,-3318.560647,636.8099226,97722.67925
312,-2716.45,-11.3522,-2936.67,-3313.744805,648.3817317,97727.57925
313,-2712.55,-11.2493,-2932.77,-3309.093358,660.1589445,97732.35675
314,-2708.75,-11.103,-2928.97,-3304.617575,672.1070559,97737.01175
315,-2705.04,-10.9051,-2925.26,-3300.315253,684.2047235,97741.5565
316,-2701.98,-10.6773,-2922.21,-3296.845808,695.7470125,97745.29275
317,-2698.78,-10.3693,-2919.01,-3293.303108,707.6161481,97749.21275
318,-2695.47,-9.97927,-2915.71,-3289.726144,719.7166019,97753.25525
319,-2692.22,-9.51147,-2912.46,-3286.317949,731.7781164,97757.2365
320,-2689.16,-8.97296,-2909.4,-3283.229124,743.626511,97760.985
321,-2686.39,-8.37015,-2906.63,-3280.574316,755.091283,97764.37825
322,-2683.96,-7.70739,-2904.2,-3278.409447,766.0718861,97767.355
323,-2681.87,-6.98831,-2902.12,-3276.73007,776.5285719,97769.903
324,-2680.11,-6.21663,-2900.36,-3275.519378,786.4128097,97772.059
325,-2678.64,-5.39597,-2898.89,-3274.723937,795.7348518,97773.85975
326,-2677.33,-4.4943,-2897.58,-3274.223733,804.5288557,97775.4645
327,-2676.36,-3.57574,-2896.61,-3274.160719,812.5999826,97776.65275
328,-2675.68,-2.6365,-2895.93,-3274.478288,819.9523903,97777.48575
329,-2675.27,-1.68092,-2895.52,-3275.146623,826.542309,97777.988
330,-2675.13,-0.718021,-2895.39,-3276.154674,832.3183271,97778.14725
331,-2675.26,0.242545,-2895.51,-3277.490618,837.2300484,97778.00025
332,-2675.63,1.19087,-2895.88,-3279.105566,841.2750186,97777.547
333,-2676.21,2.11736,-2896.46,-3280.951016,844.4396751,97776.8365
334,-2676.97,3.01338,-2897.22,-3282.97964,846.7306584,97775.9055
335,-2677.92,3.86412,-2898.17,-3285.185547,848.102243,97774.74175
336,-2679.02,4.65246,-2899.27,-3287.498763,848.6046774,97773.39425
337,-2680.29,5.36598,-2900.54,-3289.928576,848.1871579,97771.8385
338,-2681.68,6.00796,-2901.93,-3292.417751,846.9078673,97770.13575
339,-2683.14,6.56933,-2903.38,-3294.893929,844.8074939,97768.3595
340,-2684.62,7.03636,-2904.87,-3297.279041,841.9640915,97766.53425
341,-2686.13,7.39524,-2906.38,-3299.568419,838.4032529,97764.6845
342,-2687.63,7.63581,-2907.88,-3301.700617,834.1961844,97762.847
343,-2689.13,7.75119,-2909.38,-3303.679458,829.3806197,97761.0095
344,-2690.58,7.73785,-2910.83,-3305.439366,824.0634602,97759.23325
345,-2691.97,7.59626,-2912.22,-3306.968668,818.3298206,97757.5305
346,-2693.26,7.331,-2913.51,-3308.223975,812.2859162,97755.95025
347,-2694.44,6.94809,-2914.69,-3309.20041,806.0426699,97754.50475
348,-2695.48,6.4641,-2915.73,-3309.881523,799.7122661,97753.23075
349,-2696.36,5.90124,-2916.6,-3310.270019,793.388191,97752.165
350,-2697.09,5.26925,-2917.33,-3310.390081,787.175229,97751.27075
351,-2697.63,4.58229,-2917.87,-3310.210055,781.2022245,97750.60925
352,-2697.92,3.87152,-2918.17,-3309.694612,775.6344322,97750.24175
353,-2697.99,3.15526,-2918.23,-3308.902943,770.5214294,97750.16825
354,-2697.82,2.45232,-2918.07,-3307.833592,765.9629222,97750.36425
355,-2697.49,1.77621,-2917.74,-3306.601107,761.9427703,97750.7685
356,-2697.06,1.13969,-2917.31,-3305.29462,758.4487232,97751.29525
357,-2696.57,0.553364,-2916.82,-3303.976121,755.4740185,97751.8955
358,-2695.86,0.0251683,-2916.1,-3302.459331,753.2492285,97752.7775
359,-2695.07,-0.439796,-2915.31,-3300.922,751.6299143,97753.74525
360,-2694.2,-0.840477,-2914.44,-3299.365416,750.6154481,97754.811
361,-2693.26,-1.17672,-2913.5,-3297.802018,750.2046475,97755.9625
362,-2692.23,-1.45174,-2912.48,-3296.203369,750.4153704,97757.212
