time,field,initial_residual,final_residual,linear_iterations
22,omega,0.0268685,0.000632976,2
22,k,0.0584233,0.00139074,2
23,Ux,0.0571435,0.00192955,2
23,Uy,0.0728998,0.00281776,2
23,p,0.321296,0.00203914,7
23,omega,0.0270251,0.000639055,2
23,k,0.0576338,0.00141494,2
24,Ux,0.0576334,0.00191091,2
24,Uy,0.0731257,0.00285978,2
24,p,0.279681,0.00150213,7
24,omega,0.0277393,0.000659831,2
24,k,0.0558112,0.00141361,2
25,Ux,0.0593129,0.00194253,2
25,Uy,0.0744652,0.00298886,2
25,p,0.262244,0.00216886,5
25,omega,0.0277985,0.000680369,2
25,k,0.0540133,0.00141523,2
26,Ux,0.0596428,0.0019679,2
26,Uy,0.0768691,0.0031735,2
26,p,0.260888,0.00160953,5
26,omega,0.0280003,0.000702539,2
26,k,0.0530071,0.00142976,2
27,Ux,0.0593327,0.00200953,2
27,Uy,0.0799666,0.00342992,2
27,p,0.259543,0.00242094,5
27,omega,0.0287446,0.000722359,2
27,k,0.0523616,0.00145333,2
28,Ux,0.0587449,0.00202739,2
28,Uy,0.0840813,0.00360957,2
28,p,0.278868,0.00141144,6
28,omega,0.0293474,0.000743605,2
28,k,0.0511443,0.00145423,2
29,Ux,0.0578626,0.00205182,2
29,Uy,0.0870091,0.0037992,2
29,p,0.29692,0.00157294,6
29,omega,0.0293309,0.000758233,2
29,k,0.0494998,0.00143432,2
30,Ux,0.0574428,0.00207737,2
30,Uy,0.0896403,0.00395943,2
30,p,0.313767,0.00139841,6
30,omega,0.0296641,0.000778289,2
30,k,0.0483614,0.00142668,2
31,Ux,0.0575258,0.00210206,2
31,Uy,0.0912125,0.00409289,2
31,p,0.319644,0.00258081,5
31,omega,0.0298139,0.000797382,2
31,k,0.0472809,0.00144216,2
32,Ux,0.0575774,0.00211806,2
32,Uy,0.0926608,0.00420013,2
32,p,0.312005,0.00187018,5
32,omega,0.0301684,0.00082359,2
32,k,0.0466992,0.00150122,2
33,Ux,0.0573616,0.002116,2
33,Uy,0.0930509,0.00422309,2
33,p,0.299855,0.00207644,5
33,omega,0.0300778,0.000851805,2
33,k,0.0466163,0.00157279,2
34,Ux,0.0566111,0.00210754,2
34,Uy,0.0927333,0.00425192,2
34,p,0.292055,0.00242856,5
34,omega,0.0297541,0.000879494,2
34,k,0.0465468,0.00164097,2
35,Ux,0.0554539,0.00208636,2
35,Uy,0.0926254,0.00425519,2
35,p,0.295271,0.00238714,5
35,omega,0.02933,0.000902855,2
35,k,0.0461148,0.00171364,2
36,Ux,0.053552,0.00205389,2
36,Uy,0.0924316,0.00426684,2
36,p,0.291397,0.00263424,5
36,omega,0.0286843,0.0009282,2
36,k,0.0455747,0.00177543,2
37,Ux,0.051333,0.00201316,2
37,Uy,0.0917948,0.00426595,2
37,p,0.277017,0.00213577,5
37,omega,0.0279805,0.000951232,2
37,k,0.0449422,0.00183421,2
38,Ux,0.0489248,0.00194525,2
38,Uy,0.0909067,0.00426476,2
38,p,0.26171,0.00171704,5
38,omega,0.027462,0.000978219,2
38,k,0.0442965,0.00189568,2
39,Ux,0.0464714,0.00187345,2
39,Uy,0.0897402,0.0042627,2
39,p,0.246356,0.0014094,5
39,omega,0.0270134,0.000994615,2
39,k,0.0437555,0.00193898,2
40,Ux,0.0436339,0.00179068,2
40,Uy,0.0877931,0.00423876,2
40,p,0.234226,0.00112195,5
40,omega,0.0262102,0.0010056,2
40,k,0.0431042,0.00197581,2
41,Ux,0.0413209,0.00172234,2
41,Uy,0.0862341,0.00421946,2
41,p,0.227281,0.0011745,5
41,omega,0.0254607,0.00100653,2
41,k,0.042458,0.00199201,2
42,Ux,0.0391834,0.00166879,2
42,Uy,0.0839313,0.00419616,2
42,p,0.228247,0.00127462,5
42,omega,0.0246415,0.0010058,2
42,k,0.0416705,0.00199466,2
43,Ux,0.0373082,0.00162297,2
43,Uy,0.0822706,0.00416887,2
43,p,0.229936,0.00156226,5
43,omega,0.0239064,0.000997007,2
43,k,0.0408154,0.0019849,2
44,Ux,0.0356193,0.0015754,2
44,Uy,0.080453,0.00411818,2
44,p,0.230068,0.00170203,5
44,omega,0.0231688,0.000984399,2
44,k,0.0399034,0.00196574,2
45,Ux,0.0339322,0.00152893,2
45,Uy,0.0788682,0.00407366,2
45,p,0.227782,0.00156974,5
45,omega,0.0224465,0.00096633,2
45,k,0.039036,0.00193854,2
46,Ux,0.0323971,0.00148266,2
46,Uy,0.0769229,0.00401702,2
46,p,0.225961,0.00126725,5
46,omega,0.0217576,0.000944932,2
46,k,0.0381083,0.00190537,2
47,Ux,0.0310788,0.00143996,2
47,Uy,0.0749898,0.003957,2
47,p,0.223369,0.00115862,5
47,omega,0.0211639,0.000923264,2
47,k,0.0371974,0.00186873,2
48,Ux,0.0298531,0.00140171,2
48,Uy,0.0730767,0.00389349,2
48,p,0.220223,0.00145968,5
48,omega,0.0206039,0.00089948,2
48,k,0.0362776,0.00182955,2
49,Ux,0.0286476,0.00136668,2
49,Uy,0.0711987,0.00382939,2
49,p,0.212918,0.000863511,6
49,omega,0.0200958,0.000876074,2
49,k,0.0353976,0.00179277,2
50,Ux,0.0276189,0.00133458,2
50,Uy,0.0692124,0.00375336,2
50,p,0.205132,0.0008013,6
50,omega,0.0195789,0.000852892,2
50,k,0.0345513,0.00175558,2
51,Ux,0.0266998,0.00130572,2
51,Uy,0.0672951,0.00368397,2
51,p,0.20004,0.000857311,6
51,omega,0.019134,0.000829466,2
51,k,0.0337606,0.00171918,2
52,Ux,0.0258584,0.00128027,2
52,Uy,0.0654225,0.00360932,2
52,p,0.195411,0.000973436,6
52,omega,0.0186895,0.000805999,2
52,k,0.0329711,0.00168276,2
53,Ux,0.0250476,0.00125395,2
53,Uy,0.0636837,0.00353809,2
53,p,0.190019,0.00178689,5
53,omega,0.0183396,0.000784731,2
53,k,0.032205,0.00164645,2
54,Ux,0.0243703,0.00123187,2
54,Uy,0.061986,0.00347104,2
54,p,0.186057,0.00156185,5
54,omega,0.0178711,0.000763232,2
54,k,0.0315151,0.00161142,2
55,Ux,0.0238596,0.00121295,2
55,Uy,0.0604538,0.00340438,2
55,p,0.183662,0.00148748,5
55,omega,0.0174904,0.000743748,2
55,k,0.0308387,0.00157579,2
56,Ux,0.0233612,0.00119619,2
56,Uy,0.058924,0.00334198,2
56,p,0.179309,0.00144435,5
56,omega,0.0173218,0.000726384,2
56,k,0.0301964,0.00154323,2
57,Ux,0.0229447,0.00118138,2
57,Uy,0.0575666,0.00328131,2
57,p,0.175168,0.00151626,5
57,omega,0.017024,0.000710526,2
57,k,0.0295905,0.00151127,2
58,Ux,0.0226045,0.00116838,2
58,Uy,0.056234,0.00322677,2
58,p,0.173103,0.00169919,5
58,omega,0.0166511,0.000694739,2
58,k,0.0290558,0.0014806,2
59,Ux,0.0223112,0.00115592,2
59,Uy,0.0550589,0.00317507,2
59,p,0.170387,0.000865645,6
59,omega,0.016583,0.00068102,2
59,k,0.0285363,0.00145179,2
60,Ux,0.0220351,0.00114652,2
60,Uy,0.0540089,0.00313001,2
60,p,0.168117,0.000864022,6
60,omega,0.0163892,0.00066826,2
60,k,0.0280029,0.00142329,2
61,Ux,0.0218105,0.00113712,2
61,Uy,0.0531065,0.00309325,2
61,p,0.167621,0.00161217,5
61,omega,0.0160266,0.000654282,2
61,k,0.0275404,0.00139657,2
62,Ux,0.0216162,0.00112906,2
62,Uy,0.0522949,0.00305996,2
62,p,0.165504,0.00148799,5
62,omega,0.0160272,0.000642359,2
62,k,0.0270713,0.00137084,2
63,Ux,0.0214697,0.00112162,2
63,Uy,0.0516675,0.00303126,2
63,p,0.163147,0.00139992,5
63,omega,0.0158863,0.000631662,2
63,k,0.0266052,0.00134595,2
64,Ux,0.0213369,0.0011157,2
64,Uy,0.0511289,0.00300562,2
64,p,0.162564,0.00140424,5
64,omega,0.0155316,0.000619788,2
64,k,0.0261789,0.00132229,2
65,Ux,0.0212189,0.00110886,2
65,Uy,0.050758,0.00298605,2
65,p,0.160231,0.00141077,5
65,omega,0.015645,0.00061059,2
65,k,0.0257611,0.00129952,2
66,Ux,0.021152,0.00110399,2
66,Uy,0.0504997,0.00296805,2
66,p,0.159138,0.00137662,5
66,omega,0.0154762,0.000601064,2
66,k,0.0253256,0.00127751,2
67,Ux,0.0210667,0.00109823,2
67,Uy,0.0503381,0.00295601,2
67,p,0.157651,0.00135432,5
67,omega,0.0152863,0.000590902,2
67,k,0.0249511,0.00125736,2
68,Ux,0.0210344,0.00109409,2
68,Uy,0.0502704,0.00294909,2
68,p,0.154403,0.00136824,5
68,omega,0.0153432,0.000584219,2
68,k,0.024559,0.00123736,2
69,Ux,0.0210004,0.00108963,2
69,Uy,0.0502873,0.00294435,2
69,p,0.15371,0.00146598,5
69,omega,0.0150236,0.000574152,2
69,k,0.0241639,0.00121878,2
70,Ux,0.0209701,0.00108621,2
70,Uy,0.050381,0.00294569,2
70,p,0.151119,0.000916048,6
70,omega,0.0151183,0.000567489,2
70,k,0.0238198,0.00120166,2
71,Ux,0.0209856,0.00108365,2
71,Uy,0.0505156,0.00295229,2
71,p,0.15033,0.000934946,6
71,omega,0.0149661,0.000560171,2
71,k,0.0234502,0.00118428,2
72,Ux,0.0209633,0.00108113,2
72,Uy,0.0507707,0.0029604,2
72,p,0.150351,0.000968047,6
72,omega,0.0147691,0.00055265,2
72,k,0.0231139,0.00116905,2
73,Ux,0.0209975,0.00107986,2
73,Uy,0.050998,0.00297248,2
73,p,0.148356,0.00103903,6
73,omega,0.0148641,0.000546844,2
73,k,0.0227929,0.0011539,2
74,Ux,0.021017,0.00107978,2
74,Uy,0.0512793,0.00298397,2
74,p,0.149321,0.00117483,6
74,omega,0.0146235,0.000540146,2
74,k,0.0224534,0.00114022,2
75,Ux,0.0210501,0.00107971,2
75,Uy,0.0515733,0.00299864,2
75,p,0.148327,0.00117078,6
75,omega,0.0146062,0.000534622,2
75,k,0.0221577,0.00112741,2
76,Ux,0.0211037,0.00108088,2
76,Uy,0.051844,0.00301221,2
76,p,0.147177,0.00103891,6
76,omega,0.0146072,0.000529904,2
76,k,0.0219025,0.001116,2
77,Ux,0.0211553,0.00108253,2
77,Uy,0.0521221,0.00302629,2
77,p,0.147357,0.000929587,6
77,omega,0.0143413,0.000523824,2
77,k,0.0216185,0.00110683,2
78,Ux,0.0212134,0.00108443,2
78,Uy,0.0524248,0.00304185,2
78,p,0.146054,0.000857146,6
78,omega,0.0144049,0.000519318,2
78,k,0.0214246,0.00109898,2
79,Ux,0.0212868,0.00108698,2
79,Uy,0.0526548,0.00305374,2
79,p,0.144674,0.000828329,6
79,omega,0.0143557,0.000514797,2
79,k,0.0212169,0.00109373,2
80,Ux,0.0213384,0.00109006,2
80,Uy,0.0529536,0.00306915,2
80,p,0.144648,0.000826987,6
80,omega,0.0141202,0.000509929,2
80,k,0.0210426,0.00109052,2
81,Ux,0.0214197,0.00109274,2
81,Uy,0.053133,0.00308087,2
81,p,0.143376,0.000818637,6
81,omega,0.0140923,0.000505226,2
81,k,0.0209475,0.001088,2
82,Ux,0.0214894,0.00109615,2
82,Uy,0.0534206,0.00309277,2
82,p,0.141677,0.000810286,6
82,omega,0.0140899,0.000500969,2
82,k,0.0208479,0.00108756,2
83,Ux,0.021559,0.0011,2
83,Uy,0.053529,0.00310341,2
83,p,0.141121,0.000851863,6
83,omega,0.0139149,0.000497187,2
83,k,0.0208079,0.0010899,2
84,Ux,0.021629,0.00110449,2
84,Uy,0.0537548,0.00311344,2
84,p,0.140203,0.000920246,6
84,omega,0.0137047,0.000492336,2
84,k,0.0207568,0.00109171,2
85,Ux,0.021709,0.00110882,2
85,Uy,0.0538486,0.00312158,2
85,p,0.138213,0.000921456,6
85,omega,0.0136972,0.000488045,2
85,k,0.020799,0.00109574,2
86,Ux,0.021784,0.00111398,2
86,Uy,0.0539697,0.0031287,2
86,p,0.135761,0.00088772,6
86,omega,0.0136131,0.000483384,2
86,k,0.0208309,0.00110097,2
87,Ux,0.0218652,0.00111949,2
87,Uy,0.0540426,0.00313519,2
87,p,0.134179,0.000862639,6
87,omega,0.0134387,0.000478719,2
87,k,0.0208422,0.00110503,2
88,Ux,0.0219433,0.00112597,2
88,Uy,0.0540429,0.00313997,2
88,p,0.132417,0.000852253,6
88,omega,0.0132044,0.000473844,2
88,k,0.0209123,0.00111091,2
89,Ux,0.0220413,0.00113157,2
89,Uy,0.0540858,0.00314366,2
89,p,0.130149,0.000856896,6
89,omega,0.0131283,0.000468766,2
89,k,0.0209604,0.00111563,2
90,Ux,0.0221209,0.00113804,2
90,Uy,0.0540173,0.0031478,2
90,p,0.127743,0.000846769,6
90,omega,0.0130156,0.00046373,2
90,k,0.0210144,0.00112075,2
91,Ux,0.0222112,0.00114494,2
91,Uy,0.0540633,0.0031511,2
91,p,0.126707,0.000833394,6
91,omega,0.0128311,0.000459121,2
91,k,0.0210719,0.0011261,2
92,Ux,0.022288,0.00115185,2
92,Uy,0.0539558,0.00315313,2
92,p,0.125544,0.000816762,6
92,omega,0.0125905,0.000453849,2
92,k,0.0211138,0.00113085,2
93,Ux,0.0223781,0.00115872,2
93,Uy,0.0539433,0.00315862,2
93,p,0.124261,0.000743213,6
93,omega,0.012503,0.000449195,2
93,k,0.0211662,0.00113486,2
94,Ux,0.0224581,0.00116626,2
94,Uy,0.0538788,0.00315992,2
94,p,0.122838,0.000688991,6
94,omega,0.0123954,0.000444331,2
94,k,0.0212076,0.00113936,2
95,Ux,0.0225285,0.00117343,2
95,Uy,0.0538352,0.00316718,2
95,p,0.122583,0.000724278,6
95,omega,0.0122255,0.000440144,2
95,k,0.0212179,0.00114266,2
96,Ux,0.0226101,0.00118121,2
96,Uy,0.0538246,0.00317276,2
96,p,0.122532,0.000814548,6
96,omega,0.0120403,0.00043561,2
96,k,0.0212654,0.00114588,2
97,Ux,0.0226847,0.00118875,2
97,Uy,0.0537435,0.00317932,2
97,p,0.121615,0.000927618,6
97,omega,0.0119541,0.00043163,2
97,k,0.0212683,0.00114872,2
98,Ux,0.0227607,0.00119657,2
98,Uy,0.0537777,0.00319011,2
98,p,0.121227,0.00097066,6
98,omega,0.0118388,0.000427457,2
98,k,0.0212698,0.00115113,2
99,Ux,0.0228254,0.00120452,2
99,Uy,0.0537525,0.00319726,2
99,p,0.121591,0.000931104,6
99,omega,0.0116601,0.000423864,2
99,k,0.021282,0.00115318,2
100,Ux,0.0228988,0.00121203,2
100,Uy,0.0537665,0.00320897,2
100,p,0.121365,0.000883575,6
100,omega,0.0115284,0.000420184,2
100,k,0.0212586,0.00115523,2
101,Ux,0.0229566,0.00121975,2
101,Uy,0.0537593,0.00322179,2
101,p,0.120877,0.000850708,6
101,omega,0.0114297,0.000416696,2
101,k,0.0212489,0.00115653,2
102,Ux,0.0229988,0.00122693,2
102,Uy,0.0538009,0.00323195,2
102,p,0.120811,0.000814704,6
102,omega,0.0113323,0.000413894,2
102,k,0.0212245,0.00115835,2
103,Ux,0.023052,0.00123385,2
103,Uy,0.0538195,0.0032464,2
103,p,0.121049,0.000798073,6
103,omega,0.0111598,0.000410713,2
103,k,0.021187,0.00115966,2
104,Ux,0.0230829,0.00124037,2
104,Uy,0.0538703,0.00325815,2
104,p,0.120506,0.000799688,6
104,omega,0.0110953,0.000408229,2
104,k,0.0211607,0.00116077,2
105,Ux,0.0230988,0.00124569,2
105,Uy,0.0539007,0.00327192,2
105,p,0.12012,0.000898856,6
105,omega,0.0110167,0.000405828,2
105,k,0.0211292,0.00116218,2
106,Ux,0.0231134,0.00125073,2
106,Uy,0.053942,0.00328591,2
106,p,0.120533,0.000993433,6
106,omega,0.0108792,0.000403791,2
106,k,0.0210898,0.00116339,2
107,Ux,0.0231076,0.00125516,2
107,Uy,0.0539669,0.00329872,2
107,p,0.120185,0.000965668,6
107,omega,0.0108175,0.000402028,2
107,k,0.0210506,0.00116424,2
108,Ux,0.0230972,0.00125855,2
108,Uy,0.0540075,0.00331221,2
108,p,0.11941,0.000915286,6
108,omega,0.0107267,0.000400059,2
108,k,0.021017,0.00116516,2
109,Ux,0.0230862,0.00126253,2
109,Uy,0.0540483,0.00332487,2
109,p,0.119718,0.000912595,6
109,omega,0.0106435,0.000398648,2
109,k,0.0209883,0.0011664,2
110,Ux,0.0230614,0.00126557,2
110,Uy,0.0540752,0.00333705,2
110,p,0.11882,0.000894713,6
110,omega,0.0105599,0.000396657,2
110,k,0.0209411,0.00116749,2
111,Ux,0.0230264,0.00126775,2
111,Uy,0.0540905,0.00334773,2
111,p,0.118323,0.000834799,6
111,omega,0.0104832,0.000395103,2
111,k,0.0209287,0.00116844,2
112,Ux,0.0229863,0.00127006,2
112,Uy,0.0541091,0.0033593,2
112,p,0.118407,0.000782626,6
112,omega,0.0104299,0.000393872,2
112,k,0.0208915,0.00116954,2
113,Ux,0.0229398,0.00127142,2
113,Uy,0.0541114,0.0033692,2
113,p,0.117645,0.000768724,6
113,omega,0.0103208,0.000392074,2
113,k,0.0208635,0.00117077,2
114,Ux,0.0228851,0.00127219,2
114,Uy,0.0541299,0.00337946,2
114,p,0.117661,0.000763107,6
114,omega,0.0102674,0.000390729,2
114,k,0.0208548,0.00117214,2
115,Ux,0.0228294,0.00127266,2
115,Uy,0.0541423,0.00338799,2
115,p,0.117637,0.000763009,6
115,omega,0.0101949,0.000389098,2
115,k,0.0208384,0.00117341,2
116,Ux,0.0227603,0.00127255,2
116,Uy,0.054157,0.00339697,2
116,p,0.117405,0.000735744,6
116,omega,0.010119,0.000387272,2
116,k,0.0208329,0.00117507,2
117,Ux,0.0226918,0.00127194,2
117,Uy,0.0541763,0.00340445,2
117,p,0.117684,0.000682346,6
117,omega,0.0100619,0.000385673,2
117,k,0.0208458,0.00117708,2
118,Ux,0.0226249,0.00127136,2
118,Uy,0.0542105,0.0034126,2
118,p,0.117316,0.00067882,6
118,omega,0.00998647,0.000383614,2
118,k,0.0208579,0.00117891,2
119,Ux,0.0225501,0.0012703,2
119,Uy,0.054215,0.00341924,2
119,p,0.116898,0.000730505,6
119,omega,0.0099277,0.000382067,2
119,k,0.0208746,0.00118083,2
120,Ux,0.0224889,0.00126934,2
120,Uy,0.0542602,0.00342538,2
120,p,0.116734,0.000824212,6
120,omega,0.00986463,0.00038004,2
120,k,0.0209054,0.00118323,2
121,Ux,0.0224178,0.00126785,2
121,Uy,0.0542524,0.00343131,2
121,p,0.115938,0.000935951,6
121,omega,0.00980889,0.000378195,2
121,k,0.0209282,0.00118524,2
122,Ux,0.022347,0.00126637,2
122,Uy,0.0542955,0.0034371,2
122,p,0.115336,0.001025,6
122,omega,0.0097418,0.000376284,2
122,k,0.0209723,0.00118752,2
123,Ux,0.0222817,0.0012644,2
123,Uy,0.0543065,0.0034419,2
123,p,0.114955,0.0010341,6
123,omega,0.00969969,0.000374124,2
123,k,0.0210114,0.00118997,2
124,Ux,0.022202,0.00126218,2
124,Uy,0.0543348,0.00344656,2
124,p,0.114096,0.00103459,6
124,omega,0.00963396,0.0003723,2
124,k,0.0210611,0.00119235,2
125,Ux,0.0221345,0.00125985,2
125,Uy,0.0543488,0.00345207,2
125,p,0.113768,0.00103225,6
125,omega,0.0095848,0.000370404,2
125,k,0.0211111,0.00119456,2
126,Ux,0.0220521,0.00125739,2
126,Uy,0.0544005,0.0034552,2
126,p,0.11321,0.000988994,6
126,omega,0.00955351,0.000368431,2
126,k,0.02117,0.00119717,2
127,Ux,0.0219833,0.00125455,2
127,Uy,0.0544069,0.00345962,2
127,p,0.112649,0.000952801,6
127,omega,0.00948633,0.000366485,2
127,k,0.0212306,0.00119923,2
128,Ux,0.0219186,0.00125192,2
128,Uy,0.0544417,0.00346406,2
128,p,0.112415,0.000892678,6
128,omega,0.00944717,0.000364277,2
128,k,0.0212839,0.00120148,2
129,Ux,0.0218462,0.00124953,2
129,Uy,0.0544689,0.00346659,2
129,p,0.112025,0.000834665,6
129,omega,0.00939899,0.00036221,2
129,k,0.0213415,0.00120363,2
130,Ux,0.0217813,0.00124687,2
130,Uy,0.0544964,0.00346962,2
130,p,0.111485,0.000830263,6
130,omega,0.0093421,0.000360174,2
130,k,0.0213965,0.00120543,2
131,Ux,0.021725,0.00124461,2
131,Uy,0.0545071,0.00347271,2
131,p,0.111376,0.00085901,6
131,omega,0.0092993,0.000357664,2
131,k,0.0214503,0.00120722,2
132,Ux,0.0216633,0.00124213,2
132,Uy,0.0545346,0.00347473,2
132,p,0.110942,0.0009188,6
132,omega,0.00923524,0.000355338,2
132,k,0.021499,0.00120885,2
133,Ux,0.021611,0.00123961,2
133,Uy,0.0545685,0.00347563,2
133,p,0.110672,0.000984132,6
133,omega,0.0091881,0.000352888,2
133,k,0.021545,0.00121028,2
134,Ux,0.0215664,0.00123761,2
134,Uy,0.0545607,0.00347811,2
134,p,0.110465,0.00097145,6
134,omega,0.00913789,0.0003504,2
134,k,0.0215836,0.0012115,2
135,Ux,0.0215133,0.00123519,2
135,Uy,0.0545915,0.00347903,2
135,p,0.10989,0.000857762,6
135,omega,0.00906912,0.000347622,2
135,k,0.0216242,0.00121259,2
136,Ux,0.0214785,0.00123352,2
136,Uy,0.0545859,0.00347736,2
136,p,0.10951,0.000774562,6
136,omega,0.00901909,0.000344849,2
136,k,0.02166,0.00121345,2
137,Ux,0.0214481,0.00123219,2
137,Uy,0.054579,0.00347954,2
137,p,0.10936,0.00078254,6
137,omega,0.00895743,0.00034211,2
137,k,0.0216865,0.00121416,2
138,Ux,0.0214185,0.00123087,2
138,Uy,0.054587,0.0034781,2
138,p,0.109023,0.000866541,6
138,omega,0.00888531,0.000339065,2
138,k,0.0217162,0.00121432,2
139,Ux,0.0213978,0.00122938,2
139,Uy,0.0545608,0.00347608,2
139,p,0.108825,0.00099715,6
139,omega,0.0088309,0.000335893,2
139,k,0.0217367,0.00121465,2
140,Ux,0.0213732,0.00122872,2
140,Uy,0.0545624,0.00347719,2
140,p,0.108706,0.00103609,6
140,omega,0.00875875,0.000332904,2
140,k,0.0217515,0.00121475,2
141,Ux,0.0213554,0.00122762,2
141,Uy,0.0545445,0.00347417,2
141,p,0.108692,0.00100396,6
141,omega,0.00868431,0.000329683,2
141,k,0.0217665,0.00121425,2
142,Ux,0.0213413,0.00122597,2
142,Uy,0.054524,0.00347311,2
142,p,0.108529,0.000921933,6
142,omega,0.00862809,0.000326278,2
142,k,0.0217732,0.00121402,2
143,Ux,0.0213217,0.0012253,2
143,Uy,0.0545239,0.00347204,2
143,p,0.108171,0.00085946,6
143,omega,0.0085488,0.000322865,2
143,k,0.0217772,0.00121346,2
144,Ux,0.021309,0.00122375,2
144,Uy,0.0545083,0.00347027,2
144,p,0.108017,0.000865363,6
144,omega,0.00846859,0.000319398,2
144,k,0.0217754,0.00121247,2
145,Ux,0.0212929,0.00122213,2
145,Uy,0.0545011,0.00346843,2
145,p,0.10752,0.000961663,6
145,omega,0.00840511,0.000315728,2
145,k,0.0217721,0.00121138,2
146,Ux,0.0212752,0.00122058,2
146,Uy,0.0544735,0.0034643,2
146,p,0.106877,0.000399528,7
146,omega,0.00832716,0.000311957,2
146,k,0.0217663,0.00120983,2
147,Ux,0.0212593,0.00121841,2
147,Uy,0.0544694,0.00346324,2
147,p,0.10648,0.000424165,7
147,omega,0.00824242,0.000308092,2
147,k,0.0217472,0.00120769,2
148,Ux,0.0212443,0.00121608,2
148,Uy,0.0544706,0.00345972,2
148,p,0.105897,0.000459991,7
148,omega,0.00816604,0.000304121,2
148,k,0.0217205,0.00120501,2
149,Ux,0.0212224,0.00121372,2
149,Uy,0.0544373,0.00345278,2
149,p,0.105384,0.000510116,7
149,omega,0.00807896,0.000299968,2
149,k,0.0216928,0.0012019,2
150,Ux,0.0211999,0.00121073,2
150,Uy,0.0543985,0.00344998,2
150,p,0.104971,0.000975716,6
