time,field,initial_residual,final_residual,linear_iterations
16,Uy,0.108395,0.00285179,2
16,p,0.216351,0.000937142,7
16,omega,0.029938,0.000459751,2
16,k,0.0665472,0.00646408,1
17,Ux,0.0684079,0.00178693,2
17,Uy,0.0951967,0.00257222,2
17,p,0.32193,0.00200019,6
17,omega,0.0299158,0.000481588,2
17,k,0.0664718,0.00654528,1
18,Ux,0.0620925,0.00168024,2
18,Uy,0.080623,0.00239666,2
18,p,0.250379,0.00210426,5
18,omega,0.0296135,0.000488035,2
18,k,0.0647516,0.000941363,2
19,Ux,0.0630425,0.00176291,2
19,Uy,0.0716146,0.0021714,2
19,p,0.205898,0.0011576,5
19,omega,0.0280465,0.000470652,2
19,k,0.0601173,0.000925659,2
20,Ux,0.0583689,0.00163361,2
20,Uy,0.068427,0.00214807,2
20,p,0.198509,0.000859645,5
20,omega,0.027098,0.000460788,2
20,k,0.057616,0.000963646,2
21,Ux,0.0553873,0.0014788,2
21,Uy,0.0700419,0.00220598,2
21,p,0.217176,0.0013018,5
21,omega,0.0255586,0.000456458,2
21,k,0.0581579,0.00106033,2
22,Ux,0.0528608,0.00138293,2
22,Uy,0.071396,0.00232879,2
22,p,0.284102,0.00189682,5
22,omega,0.0238232,0.000459551,2
22,k,0.0577545,0.0010618,2
23,Ux,0.0497038,0.00127039,2
23,Uy,0.0712835,0.00247061,2
23,p,0.350618,0.0023996,5
23,omega,0.0231169,0.000474322,2
23,k,0.0558556,0.00106354,2
24,Ux,0.0490044,0.00127854,2
24,Uy,0.0732117,0.00251141,2
24,p,0.294915,0.00178281,5
24,omega,0.0233617,0.000504463,2
24,k,0.0544905,0.00105239,2
25,Ux,0.0509688,0.00139285,2
25,Uy,0.0743891,0.00267247,2
25,p,0.250116,0.0012274,5
25,omega,0.024046,0.00053502,2
25,k,0.0528253,0.00105569,2
26,Ux,0.0497386,0.00144453,2
26,Uy,0.0758631,0.00284165,2
26,p,0.225341,0.00201645,4
26,omega,0.0242314,0.000570658,2
26,k,0.0502579,0.00109381,2
27,Ux,0.0475616,0.00143264,2
27,Uy,0.076476,0.00299649,2
27,p,0.218883,0.00125179,5
27,omega,0.0242775,0.000586358,2
27,k,0.0480646,0.0011003,2
28,Ux,0.0441921,0.00136647,2
28,Uy,0.0773454,0.00304571,2
28,p,0.244211,0.0016244,5
28,omega,0.0240176,0.000599962,2
28,k,0.0482675,0.00111815,2
29,Ux,0.0398488,0.00129207,2
29,Uy,0.076913,0.00305605,2
29,p,0.288082,0.0019655,5
29,omega,0.0238617,0.000608672,2
29,k,0.0480752,0.00115507,2
30,Ux,0.0373582,0.0012425,2
30,Uy,0.0763908,0.00303556,2
30,p,0.320528,0.00251076,5
30,omega,0.0237353,0.000615753,2
30,k,0.0480041,0.00119746,2
31,Ux,0.03642,0.00122617,2
31,Uy,0.0764347,0.00302461,2
31,p,0.34013,0.00302532,4
31,omega,0.023056,0.000631053,2
31,k,0.0470583,0.00127627,2
32,Ux,0.035212,0.00119925,2
32,Uy,0.0769715,0.00308566,2
32,p,0.334985,0.00243778,4
32,omega,0.0221718,0.000639465,2
32,k,0.0452397,0.00134524,2
33,Ux,0.0334303,0.00116108,2
33,Uy,0.0780129,0.00312711,2
33,p,0.324943,0.00227763,4
33,omega,0.0214628,0.000648898,2
33,k,0.0435715,0.00141116,2
34,Ux,0.0315467,0.00111729,2
34,Uy,0.0777219,0.00317107,2
34,p,0.321058,0.00139796,5
34,omega,0.0207546,0.00065727,2
34,k,0.0423256,0.00149094,2
35,Ux,0.0292609,0.00106713,2
35,Uy,0.0772754,0.00315281,2
35,p,0.30663,0.00157957,5
35,omega,0.0200691,0.000660537,2
35,k,0.0414545,0.0015494,2
36,Ux,0.0271089,0.00102033,2
36,Uy,0.0749382,0.00313342,2
36,p,0.290392,0.00143598,5
36,omega,0.0196837,0.000661257,2
36,k,0.040827,0.00160106,2
37,Ux,0.0250874,0.000977445,2
37,Uy,0.0730264,0.0030935,2
37,p,0.276352,0.00268188,4
37,omega,0.0191503,0.000659761,2
37,k,0.0405809,0.00163784,2
38,Ux,0.0234188,0.00093998,2
38,Uy,0.070084,0.00304317,2
38,p,0.265754,0.00192163,4
38,omega,0.0187815,0.00065727,2
38,k,0.0402549,0.00166612,2
39,Ux,0.0222593,0.000920607,2
39,Uy,0.0677823,0.00297982,2
39,p,0.258708,0.00141877,4
39,omega,0.0184516,0.000653875,2
39,k,0.0398813,0.00168782,2
40,Ux,0.0213237,0.000904099,2
40,Uy,0.0652221,0.00291071,2
40,p,0.25757,0.00119589,4
40,omega,0.0183876,0.000645018,2
40,k,0.0394667,0.00169782,2
41,Ux,0.020426,0.000890585,2
41,Uy,0.0630114,0.00285947,2
41,p,0.290621,0.00145987,4
41,omega,0.01784,0.000630958,2
41,k,0.0389209,0.00170289,2
42,Ux,0.0199231,0.000884285,2
42,Uy,0.0620221,0.00279145,2
42,p,0.286012,0.0018018,4
42,omega,0.0176453,0.00061812,2
42,k,0.0386264,0.00170575,2
43,Ux,0.0191071,0.000872832,2
43,Uy,0.0594497,0.00276965,2
43,p,0.268686,0.00203681,4
43,omega,0.016949,0.000603528,2
43,k,0.0376547,0.00169835,2
44,Ux,0.018467,0.00086203,2
44,Uy,0.0564301,0.00270844,2
44,p,0.256558,0.00232286,4
44,omega,0.016411,0.0005908,2
44,k,0.0368508,0.00169158,2
45,Ux,0.0180429,0.000861598,2
45,Uy,0.0546256,0.00266801,2
45,p,0.248023,0.00229242,4
45,omega,0.016009,0.000577444,2
45,k,0.0360994,0.0016798,2
46,Ux,0.0177701,0.000864435,2
46,Uy,0.0524593,0.00263875,2
46,p,0.24312,0.00178522,4
46,omega,0.0155692,0.000563675,2
46,k,0.0353875,0.0016651,2
47,Ux,0.0175784,0.000863368,2
47,Uy,0.0509775,0.00260069,2
47,p,0.235908,0.00151715,4
47,omega,0.0150904,0.000548543,2
47,k,0.0346687,0.0016466,2
48,Ux,0.0174165,0.000861141,2
48,Uy,0.0494103,0.00256511,2
48,p,0.231586,0.00158265,4
48,omega,0.014714,0.000534948,2
48,k,0.0339358,0.00162674,2
49,Ux,0.0172989,0.000858613,2
49,Uy,0.0479567,0.00252861,2
49,p,0.226079,0.00173549,4
49,omega,0.0143881,0.000521375,2
49,k,0.0332272,0.00160759,2
50,Ux,0.0172294,0.000857009,2
50,Uy,0.0467227,0.0024969,2
50,p,0.217926,0.00167088,4
50,omega,0.0141202,0.000509471,2
50,k,0.0325556,0.00158819,2
51,Ux,0.017157,0.000855584,2
51,Uy,0.0455422,0.00247773,2
51,p,0.209718,0.001458,4
51,omega,0.0138249,0.000498962,2
51,k,0.0319459,0.00157062,2
52,Ux,0.017116,0.00085405,2
52,Uy,0.044753,0.00246148,2
52,p,0.203495,0.00123742,4
52,omega,0.0135177,0.000488724,2
52,k,0.0313633,0.00155353,2
53,Ux,0.017063,0.000853719,2
53,Uy,0.0441914,0.00244808,2
53,p,0.197828,0.00107141,4
53,omega,0.0132859,0.000479698,2
53,k,0.0308219,0.00153604,2
54,Ux,0.0170296,0.000853323,2
54,Uy,0.0437419,0.00244274,2
54,p,0.193748,0.000956342,4
54,omega,0.0131372,0.000470743,2
54,k,0.0302923,0.00151921,2
55,Ux,0.017019,0.000852806,2
55,Uy,0.0434117,0.00243302,2
55,p,0.190141,0.00101712,4
55,omega,0.013002,0.000462996,2
55,k,0.0297749,0.00150265,2
56,Ux,0.017033,0.000853397,2
56,Uy,0.0431523,0.00242517,2
56,p,0.188039,0.00111343,4
56,omega,0.0127945,0.000455492,2
56,k,0.0292888,0.00148596,2
57,Ux,0.0170692,0.000854221,2
57,Uy,0.0428993,0.00241878,2
57,p,0.186562,0.0011268,4
57,omega,0.0125341,0.000447312,2
57,k,0.0288319,0.00146963,2
58,Ux,0.0171031,0.000855069,2
58,Uy,0.0427104,0.0024115,2
58,p,0.185353,0.00114504,4
58,omega,0.0123214,0.000440096,2
58,k,0.0284237,0.00145502,2
59,Ux,0.0171396,0.000856022,2
59,Uy,0.0425999,0.00240524,2
59,p,0.183279,0.00110332,4
59,omega,0.0122163,0.00043311,2
59,k,0.0280181,0.00144075,2
60,Ux,0.0171886,0.000857856,2
60,Uy,0.0425009,0.0024034,2
60,p,0.179877,0.00107772,4
60,omega,0.0121455,0.000426715,2
60,k,0.0276327,0.001427,2
61,Ux,0.0172471,0.000859353,2
61,Uy,0.0424896,0.00240013,2
61,p,0.176642,0.00107612,4
61,omega,0.0120237,0.000421153,2
61,k,0.0272517,0.00141407,2
62,Ux,0.0173123,0.000860983,2
62,Uy,0.0425197,0.00239888,2
62,p,0.174391,0.00104777,4
62,omega,0.0118438,0.000415373,2
62,k,0.026916,0.00140137,2
63,Ux,0.0173766,0.000862899,2
63,Uy,0.0425685,0.00240181,2
63,p,0.172955,0.00106299,4
63,omega,0.0116385,0.000409877,2
63,k,0.0265966,0.00138828,2
64,Ux,0.0174525,0.000864586,2
64,Uy,0.0426709,0.00240084,2
64,p,0.170486,0.00105075,4
64,omega,0.0115925,0.00040484,2
64,k,0.0263087,0.00137631,2
65,Ux,0.0175437,0.000866876,2
65,Uy,0.0428074,0.00240623,2
65,p,0.16734,0.00104421,4
65,omega,0.0115853,0.000400495,2
65,k,0.0260074,0.00136449,2
66,Ux,0.0176428,0.000869713,2
66,Uy,0.0429689,0.00240913,2
66,p,0.163969,0.00103852,4
66,omega,0.0115107,0.000396394,2
66,k,0.0257249,0.00135213,2
67,Ux,0.0177425,0.000872497,2
67,Uy,0.0431175,0.00241305,2
67,p,0.161672,0.000983594,4
67,omega,0.0113945,0.00039252,2
67,k,0.0254788,0.00134043,2
68,Ux,0.0178395,0.000875314,2
68,Uy,0.0433114,0.00241761,2
68,p,0.160199,0.000999933,4
68,omega,0.0112339,0.000388803,2
68,k,0.0252609,0.00132968,2
69,Ux,0.0179446,0.000878257,2
69,Uy,0.0434945,0.00242352,2
69,p,0.1581,0.000998848,4
69,omega,0.0111886,0.000384961,2
69,k,0.0250602,0.00131869,2
70,Ux,0.0180516,0.000881175,2
70,Uy,0.0436517,0.00242964,2
70,p,0.155236,0.000966406,4
70,omega,0.011227,0.000381948,2
70,k,0.0248746,0.00130825,2
71,Ux,0.0181584,0.000884264,2
71,Uy,0.043887,0.00243474,2
71,p,0.152295,0.000918161,4
71,omega,0.0112024,0.000379036,2
71,k,0.0246699,0.00129753,2
72,Ux,0.0182638,0.000887226,2
72,Uy,0.0440886,0.00244286,2
72,p,0.150549,0.000837088,4
72,omega,0.0111167,0.000376324,2
72,k,0.0244855,0.00128687,2
73,Ux,0.0183647,0.000890234,2
73,Uy,0.0442637,0.00244897,2
73,p,0.149415,0.000800094,4
73,omega,0.011002,0.000373581,2
73,k,0.0243219,0.00127672,2
74,Ux,0.0184749,0.000893201,2
74,Uy,0.044481,0.002456,2
74,p,0.148204,0.000763616,4
74,omega,0.0109964,0.000370678,2
74,k,0.0241352,0.00126573,2
75,Ux,0.0185818,0.000896451,2
75,Uy,0.044662,0.00246329,2
75,p,0.146371,0.000735939,4
75,omega,0.011043,0.00036839,2
75,k,0.0239622,0.00125518,2
76,Ux,0.0186893,0.00089999,2
76,Uy,0.0448692,0.00247131,2
76,p,0.144184,0.000723171,4
76,omega,0.0110286,0.000366165,2
76,k,0.0237693,0.00124428,2
77,Ux,0.0187939,0.000903445,2
77,Uy,0.0450631,0.00247875,2
77,p,0.143769,0.000692453,4
77,omega,0.010937,0.000363786,2
77,k,0.0235696,0.00123301,2
78,Ux,0.0188881,0.000906711,2
78,Uy,0.0452355,0.00248668,2
78,p,0.143648,0.000691465,4
78,omega,0.0108261,0.000361295,2
78,k,0.0233746,0.00122187,2
79,Ux,0.0189813,0.00090991,2
79,Uy,0.045427,0.0024936,2
79,p,0.142617,0.000698517,4
79,omega,0.0108343,0.000358923,2
79,k,0.0231784,0.00121058,2
80,Ux,0.0190712,0.000912934,2
80,Uy,0.0455914,0.00250219,2
80,p,0.141166,0.000698945,4
80,omega,0.0108471,0.000356843,2
80,k,0.0229641,0.00119901,2
81,Ux,0.019152,0.000915879,2
81,Uy,0.0457618,0.00250986,2
81,p,0.139861,0.000714356,4
81,omega,0.0108014,0.000354732,2
81,k,0.0227432,0.00118719,2
82,Ux,0.0192252,0.000918894,2
82,Uy,0.0459245,0.00251608,2
82,p,0.139753,0.000722666,4
82,omega,0.0106942,0.000352637,2
82,k,0.022525,0.00117601,2
83,Ux,0.0192875,0.000921377,2
83,Uy,0.0460706,0.00252505,2
83,p,0.139033,0.00074936,4
83,omega,0.0106134,0.00035067,2
83,k,0.0223006,0.00116381,2
84,Ux,0.0193531,0.00092379,2
84,Uy,0.046218,0.00253186,2
84,p,0.137763,0.000740579,4
84,omega,0.0106177,0.000349001,2
84,k,0.0220823,0.00115229,2
85,Ux,0.0194044,0.000925942,2
85,Uy,0.046343,0.00253901,2
85,p,0.135743,0.000715275,4
85,omega,0.0105904,0.000347445,2
85,k,0.0218565,0.0011407,2
86,Ux,0.0194419,0.000927935,2
86,Uy,0.046471,0.00254738,2
86,p,0.134949,0.000719258,4
86,omega,0.0105161,0.000345905,2
86,k,0.021609,0.0011286,2
87,Ux,0.019475,0.000929721,2
87,Uy,0.0465912,0.00255337,2
87,p,0.134402,0.000730167,4
87,omega,0.0103964,0.000344632,2
87,k,0.0213823,0.00111685,2
88,Ux,0.019497,0.000931332,2
88,Uy,0.046692,0.00256111,2
88,p,0.133306,0.000762797,4
88,omega,0.0103626,0.000343051,2
88,k,0.0211444,0.00110499,2
89,Ux,0.019518,0.0009328,2
89,Uy,0.0467924,0.00256833,2
89,p,0.131735,0.000814437,4
89,omega,0.0103362,0.000341604,2
89,k,0.0208998,0.00109291,2
90,Ux,0.0195295,0.000934258,2
90,Uy,0.0468785,0.00257497,2
90,p,0.130339,0.000835218,4
90,omega,0.0102672,0.000340342,2
90,k,0.020658,0.00108117,2
91,Ux,0.0195356,0.00093595,2
91,Uy,0.0469466,0.00258201,2
91,p,0.129786,0.000837889,4
91,omega,0.0101571,0.000339175,2
91,k,0.0204019,0.00106943,2
92,Ux,0.0195431,0.000938071,2
92,Uy,0.0470397,0.00258987,2
92,p,0.128936,0.000846395,4
92,omega,0.0100661,0.000337959,2
92,k,0.0201564,0.00105782,2
93,Ux,0.0195529,0.000940222,2
93,Uy,0.0471089,0.0025964,2
93,p,0.127761,0.000860317,4
93,omega,0.0100318,0.000336745,2
93,k,0.0199255,0.00104659,2
94,Ux,0.0195536,0.000942431,2
94,Uy,0.0471619,0.00260363,2
94,p,0.126403,0.000879127,4
94,omega,0.00995828,0.00033564,2
94,k,0.019679,0.00103551,2
95,Ux,0.0195467,0.000944471,2
95,Uy,0.0472416,0.00261186,2
95,p,0.126136,0.000870222,4
95,omega,0.00987247,0.000334763,2
95,k,0.0194448,0.001025,2
96,Ux,0.0195305,0.000946736,2
96,Uy,0.0472752,0.00261768,2
96,p,0.125239,0.000857267,4
96,omega,0.00976252,0.000333558,2
96,k,0.0192214,0.00101508,2
97,Ux,0.0195138,0.000948693,2
97,Uy,0.0472989,0.00262473,2
97,p,0.123915,0.000867989,4
97,omega,0.00971352,0.000332397,2
97,k,0.0190176,0.00100573,2
98,Ux,0.0194876,0.000950096,2
98,Uy,0.0473511,0.00263251,2
98,p,0.122099,0.000872894,4
98,omega,0.00965611,0.00033148,2
98,k,0.0188181,0.000997146,2
99,Ux,0.0194566,0.000951419,2
99,Uy,0.0473615,0.00263793,2
99,p,0.120844,0.000890261,4
99,omega,0.00957198,0.000330657,2
99,k,0.0186296,0.000989141,2
100,Ux,0.0194233,0.000953213,2
100,Uy,0.0473583,0.00264344,2
100,p,0.119586,0.000868806,4
100,omega,0.00946178,0.000329673,2
100,k,0.0184627,0.000981373,2
101,Ux,0.019387,0.000954753,2
101,Uy,0.0473778,0.00265153,2
101,p,0.118083,0.000827616,4
101,omega,0.00941887,0.000328772,2
101,k,0.018317,0.000974444,2
102,Ux,0.0193464,0.000955907,2
102,Uy,0.0473769,0.00265647,2
102,p,0.116354,0.000781722,4
102,omega,0.00936582,0.000327697,2
102,k,0.0181759,0.000968129,2
103,Ux,0.0192992,0.000957121,2
103,Uy,0.0473571,0.00266127,2
103,p,0.115243,0.00074854,4
103,omega,0.00929264,0.000326918,2
103,k,0.0180408,0.000962493,2
104,Ux,0.0192561,0.000958481,2
104,Uy,0.0473665,0.00266767,2
104,p,0.114262,0.000731712,4
104,omega,0.00920139,0.000325927,2
104,k,0.0179259,0.000957316,2
105,Ux,0.0192089,0.000959315,2
105,Uy,0.0473263,0.00267323,2
105,p,0.112873,0.000708194,4
105,omega,0.00915766,0.000324723,2
105,k,0.0178297,0.000952755,2
106,Ux,0.0191518,0.000960006,2
106,Uy,0.0473124,0.00267767,2
106,p,0.112024,0.000659405,4
106,omega,0.0090982,0.000323824,2
106,k,0.017727,0.000949213,2
107,Ux,0.0190966,0.00096053,2
107,Uy,0.0473089,0.00268368,2
107,p,0.111396,0.000605351,4
107,omega,0.0090306,0.0003228,2
107,k,0.017638,0.000946187,2
108,Ux,0.019049,0.00096114,2
108,Uy,0.0472664,0.00268891,2
108,p,0.110752,0.000550118,4
108,omega,0.00894624,0.000321391,2
108,k,0.0175724,0.000943609,2
109,Ux,0.0189866,0.000961409,2
109,Uy,0.0472368,0.00269458,2
109,p,0.109866,0.000520146,4
109,omega,0.00888808,0.00032019,2
109,k,0.0174998,0.000941384,2
110,Ux,0.018936,0.000961768,2
110,Uy,0.0472282,0.00270032,2
110,p,0.109484,0.000529873,4
110,omega,0.0088351,0.000319031,2
110,k,0.0174444,0.000939517,2
111,Ux,0.0188902,0.000962103,2
111,Uy,0.047194,0.00270507,2
111,p,0.109563,0.000541387,4
111,omega,0.00875575,0.000317458,2
111,k,0.0173931,0.000938162,2
112,Ux,0.0188346,0.000962648,2
112,Uy,0.0471687,0.0027104,2
112,p,0.109179,0.000582888,4
112,omega,0.00866899,0.00031625,2
112,k,0.0173527,0.000937157,2
113,Ux,0.018776,0.000962779,2
113,Uy,0.0471397,0.00271668,2
113,p,0.108451,0.00064668,4
113,omega,0.00862979,0.000315111,2
113,k,0.0173204,0.000936221,2
114,Ux,0.0187443,0.000963746,2
114,Uy,0.0471095,0.00272104,2
114,p,0.108397,0.000692316,4
114,omega,0.00857115,0.000313443,2
114,k,0.0172929,0.000935161,2
115,Ux,0.0187005,0.000964736,2
115,Uy,0.0470899,0.00272523,2
115,p,0.108307,0.000753989,4
115,omega,0.00848081,0.000311812,2
115,k,0.0172614,0.000934911,2
116,Ux,0.0186508,0.000965862,2
116,Uy,0.0470576,0.00273049,2
116,p,0.107299,0.000778576,4
116,omega,0.00842609,0.000310491,2
116,k,0.0172509,0.000934759,2
117,Ux,0.0186099,0.000966799,2
117,Uy,0.0470194,0.00273527,2
117,p,0.106776,0.000733097,4
117,omega,0.00836829,0.000308779,2
117,k,0.0172446,0.000934317,2
118,Ux,0.0185656,0.000967997,2
118,Uy,0.0469752,0.00273944,2
118,p,0.106507,0.000683128,4
118,omega,0.00829289,0.000307056,2
118,k,0.017234,0.000934303,2
119,Ux,0.0185091,0.000968263,2
119,Uy,0.0469622,0.00274348,2
119,p,0.105587,0.000650921,4
119,omega,0.00822768,0.000305489,2
119,k,0.0172343,0.000934509,2
120,Ux,0.0184575,0.000968605,2
120,Uy,0.0469373,0.00274798,2
120,p,0.104775,0.000608583,4
120,omega,0.00817372,0.000303851,2
120,k,0.017247,0.00093424,2
121,Ux,0.0184121,0.000968707,2
121,Uy,0.0469045,0.00275179,2
121,p,0.104441,0.000613086,4
121,omega,0.00811477,0.000302288,2
121,k,0.0172547,0.000934527,2
122,Ux,0.0183394,0.000968297,2
122,Uy,0.0468852,0.00275617,2
122,p,0.103601,0.000628073,4
122,omega,0.00806545,0.000300495,2
122,k,0.0172596,0.000934892,2
123,Ux,0.0182671,0.000967081,2
123,Uy,0.0468604,0.00275999,2
123,p,0.103269,0.000609488,4
123,omega,0.00800596,0.000298618,2
123,k,0.0172757,0.000934787,2
124,Ux,0.01821,0.000966019,2
124,Uy,0.0468453,0.00276313,2
124,p,0.103548,0.000610494,4
124,omega,0.00794986,0.000296959,2
124,k,0.0172949,0.000935428,2
125,Ux,0.0181256,0.000964192,2
125,Uy,0.0468574,0.00276782,2
125,p,0.10334,0.000659661,4
125,omega,0.00789336,0.000294811,2
125,k,0.0173199,0.000936337,2
126,Ux,0.0180346,0.000961965,2
126,Uy,0.0468663,0.00277305,2
126,p,0.103223,0.000692171,4
126,omega,0.0078355,0.0002926,2
126,k,0.0173561,0.000937119,2
127,Ux,0.0179748,0.000959575,2
127,Uy,0.0468766,0.00277636,2
127,p,0.103483,0.000798038,4
127,omega,0.0077729,0.000290992,2
127,k,0.0173885,0.000938668,2
128,Ux,0.0178855,0.000957027,2
128,Uy,0.0468999,0.00278028,2
128,p,0.103277,0.000903031,4
128,omega,0.00771434,0.000288606,2
128,k,0.0174347,0.000940434,2
129,Ux,0.0177864,0.000953366,2
129,Uy,0.046928,0.00278469,2
129,p,0.103528,0.000897341,4
129,omega,0.00766001,0.000286055,2
129,k,0.017483,0.000942282,2
130,Ux,0.0176991,0.000949595,2
130,Uy,0.0469514,0.00278825,2
130,p,0.104066,0.000848154,4
130,omega,0.00760226,0.000284166,2
130,k,0.0175242,0.000944904,2
131,Ux,0.0176038,0.000945961,2
131,Uy,0.0469885,0.00279282,2
131,p,0.104434,0.000836264,4
131,omega,0.00754781,0.000281579,2
131,k,0.0175702,0.000947051,2
132,Ux,0.0174928,0.000941177,2
132,Uy,0.0470215,0.00279688,2
132,p,0.1048,0.000780251,4
132,omega,0.00748623,0.000278843,2
132,k,0.0176215,0.000948969,2
133,Ux,0.0173937,0.0009366,2
133,Uy,0.0470522,0.00279901,2
133,p,0.105394,0.000743398,4
133,omega,0.00741688,0.000276728,2
133,k,0.0176699,0.000951797,2
134,Ux,0.0172853,0.000931827,2
134,Uy,0.0470873,0.00280261,2
134,p,0.105573,0.00067978,4
134,omega,0.00735268,0.000273992,2
134,k,0.0177151,0.000954085,2
135,Ux,0.0171644,0.000926278,2
135,Uy,0.0471168,0.00280649,2
135,p,0.105616,0.000594237,4
135,omega,0.00728668,0.000271206,2
135,k,0.0177646,0.000956212,2
136,Ux,0.017044,0.000920665,2
136,Uy,0.0471458,0.00280897,2
136,p,0.105947,0.000561928,4
136,omega,0.00721978,0.000269107,2
136,k,0.017802,0.000958869,2
137,Ux,0.0169186,0.000914739,2
137,Uy,0.0471658,0.00281198,2
137,p,0.105892,0.000568264,4
137,omega,0.00716191,0.000266458,2
137,k,0.0178377,0.000960963,2
138,Ux,0.0167897,0.000908333,2
138,Uy,0.0471923,0.00281403,2
138,p,0.106026,0.000548741,4
138,omega,0.00709534,0.00026367,2
138,k,0.0178772,0.000962954,2
139,Ux,0.0166572,0.000902074,2
139,Uy,0.0472287,0.00281574,2
139,p,0.106697,0.000565461,4
139,omega,0.00701177,0.000261063,2
139,k,0.0179133,0.000965154,2
140,Ux,0.0165195,0.000895497,2
140,Uy,0.0472462,0.0028182,2
140,p,0.106934,0.000579977,4
140,omega,0.00694962,0.000258398,2
140,k,0.0179411,0.000966826,2
141,Ux,0.0163836,0.000888388,2
141,Uy,0.0472568,0.00281909,2
141,p,0.106968,0.000550588,4
141,omega,0.00689061,0.000255558,2
141,k,0.0179641,0.000968434,2
142,Ux,0.0162401,0.000881757,2
142,Uy,0.0472482,0.00281904,2
142,p,0.107182,0.000523202,4
142,omega,0.0068014,0.000252667,2
142,k,0.0179822,0.000970211,2
143,Ux,0.0160945,0.000874743,2
143,Uy,0.0472158,0.00281904,2
143,p,0.107113,0.000531197,4
143,omega,0.00672128,0.00025022,2
143,k,0.0179924,0.000971141,2
144,Ux,0.0159499,0.000867207,2
144,Uy,0.0471993,0.00281807,2
144,p,0.106769,0.000550948,4
144,omega,0.00666012,0.000247532,2
144,k,0.0180003,0.000972103,2
145,Ux,0.0158049,0.000860095,2
145,Uy,0.0471784,0.0028162,2
145,p,0.106391,0.000601015,4
145,omega,0.0065741,0.000244647,2
145,k,0.0180026,0.000973202,2
146,Ux,0.0156612,0.000852943,2
146,Uy,0.0471262,0.00281428,2
146,p,0.105643,0.000617325,4
146,omega,0.00647789,0.000241933,2
146,k,0.0180047,0.000973693,2
147,Ux,0.0155124,0.000845459,2
147,Uy,0.0470733,0.00281163,2
147,p,0.10474,0.000608277,4
147,omega,0.00641604,0.000239438,2
147,k,0.0179916,0.000973902,2
148,Ux,0.0153648,0.000838145,2
148,Uy,0.0470167,0.00280784,2
148,p,0.104143,0.000609989,4
148,omega,0.00633423,0.000236635,2
148,k,0.0179737,0.000974259,2
149,Ux,0.015218,0.000830998,2
149,Uy,0.0469244,0.00280407,2
149,p,0.10357,0.000616044,4
149,omega,0.00623219,0.000233652,2
149,k,0.0179555,0.000974179,2
150,Ux,0.0150665,0.000824046,2
150,Uy,0.0468272,0.00280019,2
150,p,0.102859,0.000625191,4
150,omega,0.00616101,0.000231016,2
