time,field,initial_residual,final_residual,linear_iterations
147,omega,0.00118244,5.02287e-05,2
147,k,0.00379747,0.000221505,2
148,Ux,0.00192163,0.000115612,2
148,Uy,0.00736958,0.000505736,2
148,p,0.0492208,0.00032119,4
148,omega,0.00118092,5.01396e-05,2
148,k,0.00375461,0.000218887,2
149,Ux,0.00192054,0.000115534,2
149,Uy,0.00738112,0.000505918,2
149,p,0.0496086,0.000320707,4
149,omega,0.00118489,5.007e-05,2
149,k,0.00371704,0.000216438,2
150,Ux,0.00192041,0.000115497,2
150,Uy,0.00739699,0.000506374,2
150,p,0.0497924,0.000317442,4
150,omega,0.00118675,5.00169e-05,2
150,k,0.00368411,0.000214182,2
151,Ux,0.00192078,0.000115496,2
151,Uy,0.00741539,0.000506961,2
151,p,0.0496758,0.000313331,4
151,omega,0.00118311,4.99557e-05,2
151,k,0.00365376,0.000212143,2
152,Ux,0.00192163,0.000115516,2
152,Uy,0.00743316,0.00050765,2
152,p,0.049486,0.000309079,4
152,omega,0.00118206,4.98503e-05,2
152,k,0.00362649,0.000210377,2
153,Ux,0.00192276,0.000115558,2
153,Uy,0.00745313,0.000508532,2
153,p,0.0492281,0.000307164,4
153,omega,0.00118398,4.99047e-05,2
153,k,0.00360403,0.000208909,2
154,Ux,0.00192376,0.000115636,2
154,Uy,0.00747922,0.000509629,2
154,p,0.0490139,0.000305876,4
154,omega,0.00118583,4.98961e-05,2
154,k,0.0035827,0.000207724,2
155,Ux,0.00192606,0.000115751,2
155,Uy,0.00750652,0.000510781,2
155,p,0.0494183,0.000308394,4
155,omega,0.00119082,4.99038e-05,2
155,k,0.00357054,0.000206835,2
156,Ux,0.00192838,0.000115879,2
156,Uy,0.00753807,0.000512145,2
156,p,0.0496308,0.00031331,4
156,omega,0.00119298,4.99709e-05,2
156,k,0.00356407,0.000206352,2
157,Ux,0.00193105,0.000116037,2
157,Uy,0.00757004,0.000513601,2
157,p,0.0496563,0.00031937,4
157,omega,0.00119093,4.99152e-05,2
157,k,0.00356179,0.000206082,2
158,Ux,0.00193413,0.000116221,2
158,Uy,0.00760221,0.000515027,2
158,p,0.0496022,0.0003267,4
158,omega,0.0011908,4.99198e-05,2
158,k,0.00356403,0.000206082,2
159,Ux,0.00193751,0.000116407,2
159,Uy,0.00763267,0.000516672,2
159,p,0.0493096,0.000334165,4
159,omega,0.0011918,4.99539e-05,2
159,k,0.00357036,0.000206424,2
160,Ux,0.00194106,0.000116582,2
160,Uy,0.0076676,0.000518543,2
160,p,0.0491704,0.00034078,4
160,omega,0.00119428,4.99442e-05,2
160,k,0.00358227,0.000207085,2
161,Ux,0.00194444,0.000116801,2
161,Uy,0.0077038,0.000520511,2
161,p,0.049498,0.00034553,4
161,omega,0.00119885,4.99814e-05,2
161,k,0.00360246,0.000208012,2
162,Ux,0.0019485,0.000117022,2
162,Uy,0.00774369,0.000522398,2
162,p,0.0497011,0.000348461,4
162,omega,0.00120121,5.00328e-05,2
162,k,0.00362564,0.000209117,2
163,Ux,0.00195257,0.000117254,2
163,Uy,0.00778592,0.000524534,2
163,p,0.0497206,0.000348872,4
163,omega,0.00120109,5.001e-05,2
163,k,0.00364852,0.000210467,2
164,Ux,0.0019566,0.000117496,2
164,Uy,0.00782933,0.000526723,2
164,p,0.0495917,0.000346648,4
164,omega,0.00119978,5.00079e-05,2
164,k,0.00367847,0.000212079,2
165,Ux,0.00196119,0.000117741,2
165,Uy,0.00787093,0.000529009,2
165,p,0.0493994,0.000342566,4
165,omega,0.00119966,5.00195e-05,2
165,k,0.00370986,0.000213934,2
166,Ux,0.00196555,0.000117977,2
166,Uy,0.00791499,0.000531349,2
166,p,0.0490719,0.000338668,4
166,omega,0.00120287,4.99875e-05,2
166,k,0.00374375,0.000215969,2
167,Ux,0.00197007,0.000118195,2
167,Uy,0.0079624,0.000533913,2
167,p,0.0492151,0.000338339,4
167,omega,0.00120639,5.00208e-05,2
167,k,0.0037794,0.000218196,2
168,Ux,0.00197428,0.000118416,2
168,Uy,0.00801004,0.000536525,2
168,p,0.0492877,0.000343302,4
168,omega,0.00120838,5.00579e-05,2
168,k,0.00382118,0.000220557,2
169,Ux,0.00197888,0.000118647,2
169,Uy,0.00805912,0.000539241,2
169,p,0.0492362,0.000353064,4
169,omega,0.00120873,5.00859e-05,2
169,k,0.00386233,0.000223155,2
170,Ux,0.00198339,0.000118887,2
170,Uy,0.0081139,0.000542224,2
170,p,0.049418,0.000367257,4
170,omega,0.00120922,5.00828e-05,2
170,k,0.00390807,0.000225746,2
171,Ux,0.00198815,0.000119108,2
171,Uy,0.00816741,0.000545144,2
171,p,0.0492895,0.000383331,4
171,omega,0.00120911,5.01444e-05,2
171,k,0.00395365,0.000228538,2
172,Ux,0.00199299,0.000119334,2
172,Uy,0.00822299,0.000548299,2
172,p,0.0490198,0.000400032,4
172,omega,0.00121203,5.02001e-05,2
172,k,0.00400055,0.000231442,2
173,Ux,0.00199781,0.00011953,2
173,Uy,0.00828215,0.00055157,2
173,p,0.0490653,0.000416879,4
173,omega,0.00121576,5.02589e-05,2
173,k,0.00404823,0.000234468,2
174,Ux,0.00200257,0.000119765,2
174,Uy,0.0083411,0.000555172,2
174,p,0.0490438,0.000434658,4
174,omega,0.00121975,5.03773e-05,2
174,k,0.00410071,0.000237489,2
175,Ux,0.00200739,0.000120028,2
175,Uy,0.00840223,0.000558909,2
175,p,0.0491519,0.000451069,4
175,omega,0.00122252,5.05308e-05,2
175,k,0.00415297,0.000240653,2
176,Ux,0.00201264,0.000120307,2
176,Uy,0.00846518,0.000562672,2
176,p,0.0492999,0.000463035,4
176,omega,0.00122584,5.06291e-05,2
176,k,0.00420511,0.000243792,2
177,Ux,0.0020185,0.000120646,2
177,Uy,0.00853226,0.000566546,2
177,p,0.0494503,0.000471361,4
177,omega,0.0012244,5.07727e-05,2
177,k,0.00425981,0.000247031,2
178,Ux,0.00202602,0.000121055,2
178,Uy,0.00859884,0.000570569,2
178,p,0.0493793,0.000474343,4
178,omega,0.00122821,5.09707e-05,2
178,k,0.00431406,0.000250248,2
179,Ux,0.00203329,0.000121509,2
179,Uy,0.00866601,0.000574801,2
179,p,0.0493378,0.000473855,4
179,omega,0.00123428,5.11894e-05,2
179,k,0.00436828,0.000253571,2
180,Ux,0.00204095,0.000121986,2
180,Uy,0.0087329,0.00057903,2
180,p,0.0495928,0.000472066,4
180,omega,0.00124067,5.14365e-05,2
180,k,0.00442347,0.000256998,2
181,Ux,0.00204912,0.000122483,2
181,Uy,0.00880205,0.000583427,2
181,p,0.0497108,0.000473086,4
181,omega,0.00124662,5.17576e-05,2
181,k,0.00448092,0.000260367,2
182,Ux,0.00205726,0.000122978,2
182,Uy,0.00887595,0.000588082,2
182,p,0.0498302,0.000476227,4
182,omega,0.00125426,5.20471e-05,2
182,k,0.00453529,0.000263632,2
183,Ux,0.00206558,0.000123526,2
183,Uy,0.00895034,0.000592956,2
183,p,0.0502556,0.000484521,4
183,omega,0.00125854,5.23492e-05,2
183,k,0.00459262,0.000267032,2
184,Ux,0.00207397,0.000124065,2
184,Uy,0.00902395,0.000597671,2
184,p,0.0504465,0.000497489,4
184,omega,0.00126232,5.26694e-05,2
184,k,0.00464873,0.000270486,2
185,Ux,0.00208236,0.000124615,2
185,Uy,0.00909719,0.000602549,2
185,p,0.0503846,0.000155069,5
185,omega,0.00126913,5.30537e-05,2
185,k,0.0047103,0.00027404,2
186,Ux,0.00208979,0.000125169,2
186,Uy,0.00917494,0.000607589,2
186,p,0.0505198,0.000141487,5
186,omega,0.00127737,5.3389e-05,2
186,k,0.00476424,0.000277359,2
187,Ux,0.00209763,0.000125749,2
187,Uy,0.0092496,0.00061296,2
187,p,0.0510831,0.000131136,5
187,omega,0.00128578,5.38686e-05,2
187,k,0.00482027,0.000280949,2
188,Ux,0.00210629,0.00012635,2
188,Uy,0.00932607,0.00061822,2
188,p,0.0513086,0.000128281,5
188,omega,0.00129452,5.432e-05,2
188,k,0.00487681,0.00028445,2
189,Ux,0.00211533,0.000126981,2
189,Uy,0.00940475,0.000623578,2
189,p,0.0516721,0.000131663,5
189,omega,0.00130249,5.4706e-05,2
189,k,0.00493947,0.000287834,2
190,Ux,0.00212429,0.000127604,2
190,Uy,0.00948555,0.000628831,2
190,p,0.052189,0.000138388,5
190,omega,0.00130671,5.5104e-05,2
190,k,0.00499637,0.000291308,2
191,Ux,0.00213297,0.00012823,2
191,Uy,0.00956269,0.000634302,2
191,p,0.0525158,0.000145148,5
191,omega,0.00131252,5.55785e-05,2
191,k,0.00505313,0.000295218,2
192,Ux,0.00214158,0.000128848,2
192,Uy,0.00964319,0.000639834,2
192,p,0.0525522,0.000150425,5
192,omega,0.00132166,5.59913e-05,2
192,k,0.00511528,0.000298653,2
193,Ux,0.0021495,0.000129457,2
193,Uy,0.00972117,0.000645523,2
193,p,0.0529622,0.000154036,5
193,omega,0.00133184,5.64978e-05,2
193,k,0.00517534,0.00030203,2
194,Ux,0.00215729,0.000130058,2
194,Uy,0.00980162,0.000651152,2
194,p,0.0534108,0.00015625,5
194,omega,0.00134107,5.7009e-05,2
194,k,0.00523192,0.000306015,2
195,Ux,0.00216468,0.000130624,2
195,Uy,0.00988048,0.000656911,2
195,p,0.0537962,0.00015757,5
195,omega,0.00135023,5.74736e-05,2
195,k,0.00529575,0.000309632,2
196,Ux,0.00217201,0.000131163,2
196,Uy,0.00995959,0.000662585,2
196,p,0.0541817,0.000159306,5
196,omega,0.00135396,5.78893e-05,2
196,k,0.00535877,0.000313063,2
197,Ux,0.00217837,0.000131666,2
197,Uy,0.010035,0.000668137,2
197,p,0.0542934,0.000161927,5
197,omega,0.00136029,5.83799e-05,2
197,k,0.0054168,0.000316846,2
198,Ux,0.00218425,0.000132151,2
198,Uy,0.0101142,0.000673661,2
198,p,0.0545158,0.00016661,5
198,omega,0.00136772,5.88087e-05,2
198,k,0.00547047,0.000320336,2
199,Ux,0.00218963,0.000132603,2
199,Uy,0.0101908,0.000679326,2
199,p,0.0550588,0.000173034,5
199,omega,0.00137643,5.93355e-05,2
199,k,0.0055295,0.000323826,2
200,Ux,0.00219439,0.000133016,2
200,Uy,0.0102653,0.000684933,2
200,p,0.0555493,0.000179751,5
200,omega,0.00138515,5.98118e-05,2
200,k,0.00558695,0.000327265,2
201,Ux,0.0021985,0.00013337,2
201,Uy,0.0103382,0.000690351,2
201,p,0.055914,0.000185693,5
201,omega,0.00139355,6.01923e-05,2
201,k,0.005642,0.000330794,2
202,Ux,0.00220198,0.000133691,2
202,Uy,0.0104095,0.000695585,2
202,p,0.0562219,0.000190791,5
202,omega,0.00139653,6.0598e-05,2
202,k,0.00569184,0.000334084,2
203,Ux,0.00220473,0.00013398,2
203,Uy,0.0104786,0.000700781,2
203,p,0.0562531,0.000193453,5
203,omega,0.00139957,6.10738e-05,2
203,k,0.00574474,0.00033717,2
204,Ux,0.00220698,0.00013422,2
204,Uy,0.0105481,0.00070592,2
204,p,0.056305,0.000194975,5
204,omega,0.0014062,6.14319e-05,2
204,k,0.00579166,0.000340198,2
205,Ux,0.00220857,0.000134405,2
205,Uy,0.0106139,0.000710977,2
205,p,0.0568472,0.000196956,5
205,omega,0.00141326,6.18716e-05,2
205,k,0.00583335,0.000343247,2
206,Ux,0.00220929,0.00013455,2
206,Uy,0.0106742,0.000715812,2
206,p,0.0573168,0.000198395,5
206,omega,0.00141822,6.22966e-05,2
206,k,0.00587395,0.000346022,2
207,Ux,0.00220917,0.000134663,2
207,Uy,0.010739,0.000720516,2
207,p,0.0575316,0.000198638,5
207,omega,0.00142298,6.26347e-05,2
207,k,0.00591861,0.000348623,2
208,Ux,0.00220866,0.000134718,2
208,Uy,0.0108002,0.000725047,2
208,p,0.0578626,0.000197249,5
208,omega,0.00142327,6.29263e-05,2
208,k,0.00595186,0.000351107,2
209,Ux,0.00220812,0.000134711,2
209,Uy,0.0108541,0.000729349,2
209,p,0.0580316,0.000193649,5
209,omega,0.00142477,6.32841e-05,2
209,k,0.00598209,0.000353496,2
210,Ux,0.00220629,0.000134662,2
210,Uy,0.0109068,0.000733343,2
210,p,0.0580182,0.000188568,5
210,omega,0.00142812,6.35757e-05,2
210,k,0.00601361,0.000355527,2
211,Ux,0.00220375,0.000134606,2
211,Uy,0.0109606,0.000737198,2
211,p,0.0581358,0.000184575,5
211,omega,0.00143115,6.39149e-05,2
211,k,0.00603782,0.000357468,2
212,Ux,0.00220113,0.00013444,2
212,Uy,0.0110099,0.000741012,2
212,p,0.0584931,0.000184947,5
212,omega,0.00143242,6.41599e-05,2
212,k,0.00605974,0.000359474,2
213,Ux,0.00219834,0.000134257,2
213,Uy,0.0110562,0.000744533,2
213,p,0.0588056,0.000187654,5
213,omega,0.00143252,6.44094e-05,2
213,k,0.00608032,0.000361073,2
214,Ux,0.00219417,0.000134031,2
214,Uy,0.0110961,0.000747606,2
214,p,0.0590088,0.000189802,5
214,omega,0.00142915,6.4604e-05,2
214,k,0.00609836,0.000362357,2
215,Ux,0.00218933,0.000133771,2
215,Uy,0.0111325,0.000750373,2
215,p,0.0588335,0.000190849,5
215,omega,0.00142738,6.47792e-05,2
215,k,0.00610964,0.000363894,2
216,Ux,0.00218394,0.000133438,2
216,Uy,0.0111685,0.000753027,2
216,p,0.0587806,0.000191425,5
216,omega,0.00142691,6.48865e-05,2
216,k,0.00611609,0.000364796,2
217,Ux,0.00217843,0.000133118,2
217,Uy,0.0111973,0.000755311,2
217,p,0.0589767,0.000193338,5
217,omega,0.00142575,6.50962e-05,2
217,k,0.0061281,0.000365631,2
218,Ux,0.00217277,0.000132782,2
218,Uy,0.0112172,0.000757174,2
218,p,0.0591121,0.000192122,5
218,omega,0.00142375,6.52427e-05,2
218,k,0.0061297,0.000366596,2
219,Ux,0.00216692,0.000132399,2
219,Uy,0.0112416,0.000758788,2
219,p,0.0590856,0.000191933,5
219,omega,0.00142033,6.53127e-05,2
219,k,0.00613013,0.000367115,2
220,Ux,0.00216033,0.000132004,2
220,Uy,0.0112597,0.000760135,2
220,p,0.0590472,0.000193258,5
220,omega,0.00141445,6.53236e-05,2
220,k,0.00612952,0.000367481,2
221,Ux,0.00215294,0.000131599,2
221,Uy,0.0112692,0.000761232,2
221,p,0.058801,0.000190718,5
221,omega,0.00140867,6.53526e-05,2
221,k,0.00612086,0.000367738,2
222,Ux,0.00214629,0.00013116,2
222,Uy,0.0112742,0.000761836,2
222,p,0.0585862,0.00018918,5
222,omega,0.00140447,6.53939e-05,2
222,k,0.0061105,0.000367765,2
223,Ux,0.00213882,0.000130674,2
223,Uy,0.0112784,0.000762056,2
223,p,0.0585123,0.00018705,5
223,omega,0.00139935,6.54305e-05,2
223,k,0.00610056,0.000367671,2
224,Ux,0.00213114,0.000130254,2
224,Uy,0.0112784,0.000762187,2
224,p,0.0583406,0.000184807,5
224,omega,0.00139428,6.53999e-05,2
224,k,0.00608379,0.00036745,2
225,Ux,0.00212353,0.00012982,2
225,Uy,0.0112739,0.000762024,2
225,p,0.0581464,0.000184209,5
225,omega,0.00138747,6.5328e-05,2
225,k,0.00606245,0.000366982,2
226,Ux,0.00211697,0.000129364,2
226,Uy,0.0112598,0.000761318,2
226,p,0.0578338,0.000186139,5
226,omega,0.00137897,6.52837e-05,2
226,k,0.00604449,0.000366292,2
227,Ux,0.00211046,0.000128948,2
227,Uy,0.0112464,0.000760264,2
227,p,0.0573469,0.000190719,5
227,omega,0.00137165,6.52174e-05,2
227,k,0.00601767,0.000365436,2
228,Ux,0.00210401,0.00012858,2
228,Uy,0.0112266,0.000759006,2
228,p,0.0568718,0.000197594,5
228,omega,0.00136518,6.5116e-05,2
228,k,0.00598983,0.000364533,2
229,Ux,0.00209785,0.000128214,2
229,Uy,0.0112,0.000757475,2
229,p,0.0565451,0.000205889,5
229,omega,0.0013586,6.50621e-05,2
229,k,0.00596034,0.000363432,2
230,Ux,0.00209206,0.000127895,2
230,Uy,0.0111723,0.000755584,2
230,p,0.056049,0.000213251,5
230,omega,0.00135044,6.50144e-05,2
230,k,0.00592949,0.000362245,2
231,Ux,0.0020867,0.000127624,2
231,Uy,0.0111436,0.000753466,2
231,p,0.055492,0.000218202,5
231,omega,0.00134182,6.49219e-05,2
231,k,0.00588894,0.000360899,2
232,Ux,0.00208155,0.000127348,2
232,Uy,0.0111058,0.000750893,2
232,p,0.0548454,0.000219861,5
232,omega,0.00133282,6.48464e-05,2
232,k,0.0058539,0.000359338,2
233,Ux,0.00207618,0.000127143,2
233,Uy,0.0110613,0.000748031,2
233,p,0.0543323,0.00021813,5
233,omega,0.00132513,6.47556e-05,2
233,k,0.00581346,0.000357601,2
234,Ux,0.00207079,0.000126932,2
234,Uy,0.0110187,0.000744933,2
234,p,0.0535127,0.000212612,5
234,omega,0.00131768,6.4697e-05,2
234,k,0.00577302,0.000356052,2
235,Ux,0.00206549,0.000126727,2
235,Uy,0.0109672,0.000741594,2
235,p,0.052705,0.000204221,5
235,omega,0.00131124,6.464e-05,2
235,k,0.00573286,0.000354273,2
236,Ux,0.00206059,0.000126549,2
236,Uy,0.0109126,0.00073795,2
236,p,0.0519843,0.000193914,5
236,omega,0.00130469,6.46509e-05,2
236,k,0.00568869,0.000352426,2
237,Ux,0.00205556,0.000126329,2
237,Uy,0.01086,0.000734057,2
237,p,0.0511956,0.000182886,5
237,omega,0.00129637,6.46228e-05,2
237,k,0.00564158,0.000350617,2
238,Ux,0.0020502,0.000126163,2
238,Uy,0.0107974,0.000729927,2
238,p,0.050242,0.000173497,5
238,omega,0.00128792,6.4584e-05,2
238,k,0.00559786,0.000348658,2
239,Ux,0.00204519,0.000125983,2
239,Uy,0.0107326,0.000725538,2
239,p,0.0492339,0.000164354,5
239,omega,0.00127998,6.45379e-05,2
239,k,0.00555146,0.000346762,2
240,Ux,0.00204023,0.000125817,2
240,Uy,0.0106679,0.000720962,2
240,p,0.0484404,0.000156594,5
240,omega,0.00127176,6.44762e-05,2
240,k,0.00550624,0.000344871,2
241,Ux,0.00203546,0.000125647,2
241,Uy,0.0105964,0.000716092,2
241,p,0.0474487,0.000150416,5
241,omega,0.00126401,6.43514e-05,2
241,k,0.00546411,0.000343257,2
242,Ux,0.00202995,0.000125479,2
242,Uy,0.0105206,0.00071097,2
242,p,0.0465118,0.000145477,5
242,omega,0.00125726,6.42379e-05,2
242,k,0.00542003,0.000341391,2
243,Ux,0.00202442,0.000125263,2
243,Uy,0.0104467,0.00070574,2
243,p,0.0455943,0.000141213,5
243,omega,0.00124963,6.41235e-05,2
243,k,0.00538008,0.000339949,2
244,Ux,0.00201902,0.000125071,2
244,Uy,0.0103674,0.000700292,2
244,p,0.0445509,0.000137404,5
244,omega,0.00124168,6.39716e-05,2
244,k,0.00534094,0.000338728,2
245,Ux,0.00201288,0.000124836,2
245,Uy,0.010288,0.000694725,2
245,p,0.0433952,0.000134828,5
245,omega,0.00123407,6.38048e-05,2
245,k,0.00530438,0.000337472,2
246,Ux,0.00200709,0.000124601,2
246,Uy,0.0102057,0.000688938,2
246,p,0.0422538,0.000134145,5
246,omega,0.00122537,6.36095e-05,2
246,k,0.00527101,0.000336775,2
247,Ux,0.00200053,0.000124329,2
247,Uy,0.0101187,0.000683063,2
247,p,0.0413286,0.000136036,5
247,omega,0.00121836,6.34131e-05,2
247,k,0.00524227,0.000336187,2
248,Ux,0.00199395,0.000124045,2
248,Uy,0.0100351,0.000677134,2
248,p,0.0404047,0.000141789,5
248,omega,0.00121079,6.32075e-05,2
248,k,0.0052176,0.000335725,2
249,Ux,0.00198723,0.00012372,2
249,Uy,0.00994307,0.000670986,2
249,p,0.039414,0.000151413,5
249,omega,0.00120404,6.29558e-05,2
249,k,0.00519741,0.000335449,2
250,Ux,0.00198015,0.000123398,2
250,Uy,0.00985313,0.000664608,2
250,p,0.0385774,0.000163858,5
250,omega,0.00119742,6.27402e-05,2
250,k,0.00517858,0.000335312,2
251,Ux,0.00197277,0.000123049,2
251,Uy,0.00975586,0.000658117,2
251,p,0.0376461,0.000176068,5
251,omega,0.00119118,6.24891e-05,2
251,k,0.00516032,0.000335223,2
252,Ux,0.00196521,0.000122683,2
252,Uy,0.00965927,0.000651328,2
252,p,0.036574,0.000185227,5
252,omega,0.00118561,6.22734e-05,2
252,k,0.00514964,0.00033524,2
253,Ux,0.00195802,0.000122283,2
253,Uy,0.00955558,0.000644385,2
253,p,0.0355507,0.000189666,5
253,omega,0.00118007,6.20596e-05,2
253,k,0.00513691,0.000335332,2
254,Ux,0.00195022,0.000121891,2
254,Uy,0.00945585,0.000637325,2
254,p,0.0344899,0.000190458,5
254,omega,0.00117521,6.18372e-05,2
254,k,0.00512929,0.00033564,2
255,Ux,0.00194273,0.000121486,2
255,Uy,0.00934963,0.000630145,2
255,p,0.0334777,0.000189079,5
255,omega,0.00117029,6.16335e-05,2
255,k,0.00512422,0.000336017,2
256,Ux,0.00193545,0.000121069,2
256,Uy,0.00924692,0.000622759,2
256,p,0.0324488,0.000186563,5
256,omega,0.00116666,6.1455e-05,2
256,k,0.00511967,0.000336452,2
257,Ux,0.00192776,0.00012064,2
257,Uy,0.00913813,0.000615251,2
257,p,0.0314961,0.000182767,5
257,omega,0.00116296,6.12792e-05,2
257,k,0.0051183,0.000337011,2
258,Ux,0.0019201,0.000120196,2
258,Uy,0.00902921,0.000607268,2
258,p,0.0305552,0.0001776,5
258,omega,0.0011596,6.11263e-05,2
258,k,0.00511769,0.000337668,2
259,Ux,0.00191226,0.000119713,2
259,Uy,0.00891102,0.000598933,2
259,p,0.0296754,0.000171475,5
259,omega,0.00115617,6.0973e-05,2
259,k,0.00511832,0.000338362,2
260,Ux,0.00190423,0.000119217,2
260,Uy,0.00879062,0.00059019,2
260,p,0.0288641,0.000166174,5
260,omega,0.00115268,6.08362e-05,2
260,k,0.00512135,0.000339214,2
261,Ux,0.00189562,0.000118695,2
261,Uy,0.0086662,0.00058114,2
261,p,0.0280493,0.00016273,5
261,omega,0.0011491,6.06677e-05,2
261,k,0.00512509,0.000340203,2
262,Ux,0.00188687,0.000118142,2
262,Uy,0.00853357,0.000571731,2
262,p,0.0272633,0.000160985,5
262,omega,0.00114539,6.04794e-05,2
262,k,0.00512989,0.000341249,2
263,Ux,0.00187768,0.00011757,2
263,Uy,0.00840294,0.000562078,2
263,p,0.0264818,0.000160822,5
263,omega,0.00114244,6.03167e-05,2
263,k,0.00513595,0.000342045,2
264,Ux,0.00186873,0.000117002,2
264,Uy,0.00826737,0.000552315,2
264,p,0.0257282,0.000161781,5
264,omega,0.00113924,6.01455e-05,2
264,k,0.00513904,0.000342574,2
265,Ux,0.00185965,0.000116402,2
265,Uy,0.00813497,0.000542712,2
265,p,0.0250799,0.000162727,5
265,omega,0.00113656,5.99704e-05,2
265,k,0.00513844,0.000342802,2
266,Ux,0.00185001,0.000115769,2
266,Uy,0.00801052,0.000533583,2
266,p,0.0245062,0.000162489,5
266,omega,0.00113437,5.98229e-05,2
266,k,0.00513406,0.000342732,2
267,Ux,0.00184033,0.00011513,2
267,Uy,0.00789194,0.000525146,2
267,p,0.0240098,0.000160637,5
267,omega,0.00113279,5.96815e-05,2
267,k,0.00512522,0.000342406,2
268,Ux,0.00183056,0.000114465,2
268,Uy,0.00778389,0.000517414,2
268,p,0.0235694,0.000157055,5
268,omega,0.00113132,5.95503e-05,2
268,k,0.00511189,0.000341727,2
269,Ux,0.00182063,0.000113798,2
269,Uy,0.00768586,0.000510291,2
269,p,0.0232696,0.000152028,5
269,omega,0.0011306,5.94374e-05,2
269,k,0.00509553,0.000340826,2
270,Ux,0.00181061,0.000113111,2
270,Uy,0.00759475,0.000503823,2
270,p,0.023124,0.000146121,5
270,omega,0.00113007,5.9322e-05,2
270,k,0.00507447,0.000339625,2
271,Ux,0.00180082,0.000112432,2
271,Uy,0.00751303,0.000497991,2
271,p,0.0230561,0.000140151,5
271,omega,0.00112935,5.92348e-05,2
271,k,0.00505057,0.000338307,2
272,Ux,0.00179135,0.000111755,2
272,Uy,0.00743739,0.000492538,2
272,p,0.0230242,0.000134777,5
272,omega,0.00112736,5.91223e-05,2
272,k,0.0050226,0.000336631,2
273,Ux,0.00178181,0.000111091,2
273,Uy,0.00736743,0.000487619,2
273,p,0.0230579,0.00013028,5
273,omega,0.00112497,5.89683e-05,2
273,k,0.00499206,0.000334783,2
274,Ux,0.00177261,0.000110436,2
274,Uy,0.00730011,0.000483129,2
274,p,0.0231656,0.000126572,5
274,omega,0.00112272,5.88154e-05,2
274,k,0.00495836,0.000332728,2
275,Ux,0.00176335,0.00010981,2
275,Uy,0.00724321,0.00047886,2
275,p,0.0232863,0.000123786,5
275,omega,0.00112062,5.86561e-05,2
275,k,0.00492374,0.000330495,2
276,Ux,0.00175456,0.0001092,2
276,Uy,0.00718543,0.000475125,2
276,p,0.0234856,0.000121037,5
276,omega,0.00111743,5.84759e-05,2
276,k,0.00488844,0.000328054,2
277,Ux,0.00174606,0.00010862,2
277,Uy,0.00713612,0.000471704,2
277,p,0.0236893,0.000118095,5
277,omega,0.00111289,5.82774e-05,2
277,k,0.00485408,0.000325755,2
278,Ux,0.00173784,0.00010808,2
278,Uy,0.00709163,0.00046879,2
278,p,0.0239158,0.0001149,5
278,omega,0.00110853,5.80641e-05,2
278,k,0.00482057,0.000323556,2
279,Ux,0.00172995,0.000107604,2
279,Uy,0.00705485,0.000466238,2
279,p,0.0241433,0.000111742,5
279,omega,0.00110553,5.78718e-05,2
279,k,0.00478733,0.00032135,2
280,Ux,0.00172258,0.000107184,2
280,Uy,0.00702221,0.000464307,2
280,p,0.0243186,0.000108674,5
280,omega,0.00110209,5.77173e-05,2
280,k,0.00475399,0.000319154,2
281,Ux,0.00171596,0.000106823,2
281,Uy,0.00699798,0.000462936,2
281,p,0.0244539,0.000105911,5
281,omega,0.00109887,5.76495e-05,2
281,k,0.00472484,0.000317023,2
282,Ux,0.00171001,0.000106528,2
282,Uy,0.00698424,0.000461929,2
282,p,0.0246222,0.000103595,5
282,omega,0.00109783,5.76605e-05,2
282,k,0.00469964,0.0003152,2
283,Ux,0.00170488,0.000106312,2
283,Uy,0.0069735,0.000461758,2
283,p,0.0248177,0.000101794,5
283,omega,0.00109702,5.77306e-05,2
283,k,0.00467634,0.000313657,2
284,Ux,0.00170052,0.000106132,2
284,Uy,0.00697139,0.000461892,2
284,p,0.0250463,0.000100615,5
284,omega,0.00109696,5.78455e-05,2
284,k,0.00465576,0.000312276,2
285,Ux,0.00169687,0.000106007,2
285,Uy,0.00697806,0.000462641,2
285,p,0.0252577,0.000100058,5
285,omega,0.0010972,5.79817e-05,2
285,k,0.00463701,0.000311011,2
286,Ux,0.00169354,0.000105906,2
286,Uy,0.00698835,0.000463892,2
286,p,0.0254785,0.000100225,5
286,omega,0.00109702,5.81197e-05,2
286,k,0.00461983,0.000309922,2
287,Ux,0.00169079,0.000105832,2
287,Uy,0.00700363,0.00046542,2
287,p,0.025745,0.000101262,5
287,omega,0.00109763,5.82506e-05,2
287,k,0.00460392,0.000308882,2
288,Ux,0.00168834,0.000105793,2
288,Uy,0.00702265,0.000467342,2
288,p,0.0259528,0.000102826,5
288,omega,0.00109953,5.84344e-05,2
288,k,0.00459053,0.000307928,2
289,Ux,0.0016862,0.000105776,2
289,Uy,0.00704835,0.000469563,2
289,p,0.0263075,0.000104664,5
289,omega,0.00110126,5.85826e-05,2
289,k,0.00457793,0.000307052,2
290,Ux,0.00168435,0.000105779,2
290,Uy,0.00707665,0.000472062,2
290,p,0.0265688,0.000106671,5
290,omega,0.0011017,5.87438e-05,2
290,k,0.00456644,0.000306223,2
291,Ux,0.00168285,0.000105788,2
291,Uy,0.00710692,0.000474778,2
291,p,0.0267938,0.000109124,5
291,omega,0.00110285,5.89044e-05,2
